"","Name","Chromosome","Position","mc","Yld_1","Yld","AIL","CmDW.V"
"1360","PstI.TP39923",4,59505323,1.81142018363661,0.281502700463978,0.281502700463168,0.514180125128976,0.587353926303387
"135","NsiI.TP452950",4,59507302,0.553347703768966,0.0357028844347588,0.0357028844356786,0.145895252061599,0.438530106305846
"1125","PstI.TP291227",4,59509607,0,0,0,0,0
"1654","PstI.TP548830",4,59544955,1.58368074894566,0.358174567327727,0.358174567332816,0.660949647945332,0.430793352211646
"1351","PstI.TP396492",4,59554328,0.749954127843859,0.153190682892031,0.153190682888873,0.234913339202012,0.0805379386022287
"2205","PstI.TP839365",4,59601391,0.931000005456711,0.458886557136218,0.4588865571341,0.0266426088975327,0.252888370064001
"361","PstI.TP1024604",4,59621675,0.266796561423124,0.859192429258153,0.85919242925055,0.656202790431619,0.271665603277665
"219","NsiI.TP60459",4,59680771,0.0335980549576127,1.6635153337609,1.66351533376638,0.44456100590619,0.585253430539653
"2111","PstI.TP802068",4,59707017,0.296644525516983,0.652656735943191,0.65265673593997,0.727049964785637,0.638066202081512
"1009","PstI.TP226867",4,60106689,0,0,0,0,0
"2091","PstI.TP79115",4,60133712,0.570457673950087,0.0772424728384502,0.0772424728389949,0.056871359604807,0.127984214301265
"2033","PstI.TP769015",4,60173826,0.213583308850052,0.00709936991346972,0.00709936991859912,0.0120487233560457,0.0611893670940523
"653","PstI.TP1189383",4,60173881,0.34149260942254,0.197060347078009,0.197060347081328,0.0640674650722076,0.329186142232333
"232","NsiI.TP624872",4,60455775,0,0,0,0,0
"1882","PstI.TP697705",4,60476665,0,0,0,0,0
"1486","PstI.TP460796",4,60714463,0,0,0,0,0
"1139","PstI.TP298106",4,60749631,0,0,0,0,0
"1316","PstI.TP374326",4,60827920,0,0,0,0,0
"412","PstI.TP1050629",4,60884477,0.213748719675902,0.835461085103579,0.835461085082446,0.0163483820873705,1.88585120430407
"2543","PstI.TP994052",4,60973347,0,0,0,0,0
"270","NsiI.TP750593",4,61084375,0.00389477628123603,0.227845322714174,0.22784532270699,0.182941177192149,0.147607937324664
"1899","PstI.TP704666",4,61217735,0,0,0,0,0
"1372","PstI.TP404112",4,61296221,0.0543915516868542,0.453514993704436,0.453514993711385,0.35183240801156,0.0724288656810542
"1113","PstI.TP287023",4,61471174,0,0,0,0,0
"1202","PstI.TP31970",4,61637545,0,0,0,0,0
"1762","PstI.TP62485",4,61781548,0,0,0,0,0
"2386","PstI.TP921956",4,61812706,0,0,0,0,0
"864","PstI.TP148299",4,61873463,0.210725463937309,0.671294860477208,0.671294860466081,0.0404152059850895,0.84104299458462
"345","PstI.TP1018329",4,61899900,0,0,0,0,0
"654","PstI.TP1191619",4,62207517,0,0,0,0,0
"274","NsiI.TP756597",4,62292852,0,0,0,0,0
"1130","PstI.TP292445",4,62388173,0,0,0,0,0
"1035","PstI.TP24650",4,62388602,0.451578675035758,0.218468753141247,0.218468753149749,0.979150777499163,0.375160575165939
"1921","PstI.TP714065",4,62405622,1.00129639198811,0.229986406603291,0.229986406600393,0.393638583625845,0.0615177265357501
"1126","PstI.TP291533",4,62487724,0,0,0,0,0
"1216","PstI.TP326062",4,62667190,0.513688620006281,0.00646497592522157,0.00646497592597103,0.663250104325047,0.507581490800452
"1698","PstI.TP581762",4,62741281,0,0,0,0,0
"595","PstI.TP116169",4,62823977,0.204947211497538,0.146289902766874,0.14628990277432,0.0657881820870998,0.515701732753969
"458","PstI.TP1079268",4,62919464,0.487624838568307,0.432383631507714,0.432383631499362,0.0546538763329311,0.0260150456289371
"802","PstI.TP1281337",4,63140625,0.0106863002664092,0.537287364955759,0.537287364951474,0.141229048942713,0.158844524056703
"334","PstI.TP1013203",4,63222160,0.0423132069746184,0.302217077798786,0.30221707781272,0.239193538907738,0.13680123385953
"1453","PstI.TP446782",4,63627667,0.677711619176203,0.360671266831847,0.360671266830866,0.088517426497344,0.108733107175865
"538","PstI.TP1132955",4,63683010,0.197402231474741,0.209576210074817,0.209576210083973,0.288420722221528,0.869842623829813
"381","PstI.TP1032679",4,63918789,0,0,0,0,0
"1747","PstI.TP617376",4,63931951,0.367421928184999,0.318390038947713,0.318390038935421,0.0708271614267914,0.222087482070871
"2494","PstI.TP972577",4,64049091,0,0,0,0,0
"1911","PstI.TP709133",4,64107407,0.803456243230971,0.276175506198138,0.276175506198397,0.302235504876771,0.652094064965179
"2076","PstI.TP781181",4,64170054,0.269497247799196,0.998051806340158,0.998051806337551,0.280769956645353,1.33303873458904
"367","PstI.TP1027083",4,64254345,0,0,0,0,0
"906","PstI.TP168720",4,64338756,0,0,0,0,0
"1813","PstI.TP661482",4,64403950,0,0,0,0,0
"678","PstI.TP120297",4,64404036,0,0,0,0,0
"1433","PstI.TP43749",4,64417921,0,0,0,0,0
"531","PstI.TP1129300",4,64425706,1.1016547872548,0.112968476682371,0.112968476680968,0.00832577581440593,0.024492264997076
"1808","PstI.TP654201",4,64705707,0,0,0,0,0
"1938","PstI.TP721355",4,64776340,0,0,0,0,0
"624","PstI.TP117569",4,64900260,0.286877683985129,0.23961228681923,0.239612286822597,0.553876644004832,0.889283766217986
"1567","PstI.TP51816",4,64961913,0.290512932301448,0.138341289152972,0.13834128915227,0.0645050952978936,0.000731394072233043
"2289","PstI.TP875866",4,64992383,0,0,0,0,0
"1925","PstI.TP715604",4,64992446,1.19548778739481,0.0715014486235006,0.0715014486245899,0.227562606862808,0.316144503411067
"1835","PstI.TP673282",4,65067106,0.178222995735021,0.128785400929928,0.128785400923744,0.31633442138611,1.16758496545348
"1407","PstI.TP424929",4,65348596,0,0,0,0,0
"887","PstI.TP160378",4,65368583,0,0,0,0,0
"1677","PstI.TP568504",4,65671693,0.0510342533632138,0.1580280371529,0.158028037153823,0.1603136737974,0.00102365215802385
"2406","PstI.TP931336",4,65707584,0.498036178504925,0.221988127471091,0.221988127475247,0.991069794749922,0.0173298622921783
"1454","PstI.TP447008",4,65767007,0,0,0,0,0
"1191","PstI.TP317521",4,66042591,0.542322190631509,0.02382184403715,0.0238218440319459,0.157039673141586,0.025713115800657
"528","PstI.TP1127482",4,66065155,0.54721987268958,0.246866632877731,0.246866632875295,0.432632447344197,0.101956584264376
"529","PstI.TP1127994",4,66065200,0.362157102601044,0.0288282701681421,0.0288282701720293,0.338179244503184,0.130981265477535
"2252","PstI.TP858902",4,66143706,1.08808806525074,0.980414937856474,0.980414937849705,0.207190148484726,0.569522436931063
"2491","PstI.TP971832",4,66161848,0.99858821767495,1.01835348326642,1.01835348324815,0.234922081378556,0.255157202720645
"136","NsiI.TP453156",4,66318126,0,0,0,0,0
"2077","PstI.TP781859",4,66322904,0.0348042300579503,0.304342003592654,0.304342003596354,0.908185801740138,0.384416898354482
"2200","PstI.TP83740",4,66329319,0.43751444099382,0.0164928522671567,0.0164928522611832,0.0447103140519028,0.220586176764191
"330","PstI.TP1010638",4,66370705,0,0,0,0,0
"2415","PstI.TP935651",4,66370793,0.582090400670011,0.490280918423171,0.490280918424028,0.621358633889716,0.236652673198395
"492","PstI.TP1105643",4,66521669,0,0,0,0,0
"759","PstI.TP1251654",4,66716644,0.781300589741793,0.482137096774278,0.482137096772002,0.125556874617282,0.308259757329287
"252","NsiI.TP688992",4,66776482,1.75935989185939,0.0306736517793644,0.0306736517791935,0.484346239218082,0.109629397584482
"14","NsiI.TP148994",4,66874533,0.821545811830027,0.413917575787472,0.413917575798681,0.0577815643805631,0.82763389416904
"2121","PstI.TP805691",4,66925540,1.31680848001427,0.775057194990476,0.775057194998397,0.117807505181376,0.388881765441078
"1960","PstI.TP730140",4,66928932,0,0,0,0,0
"176","NsiI.TP507777",4,67027562,0.922378077659161,0.135340488079407,0.135340488085806,0.235735847876047,0.244065014797725
"480","PstI.TP1098875",4,67156223,0,0,0,0,0
"1631","PstI.TP543197",4,67169531,0.806118734716852,0.782470427615051,0.782470427612047,0.284635782007975,0.569953310897821
"113","NsiI.TP432863",4,67320729,0.257645722811902,0.506625393323344,0.506625393338035,0.579009526470629,0.499914089091325
"780","PstI.TP1262851",4,67370507,0.607034758195767,0.263337085132763,0.263337085135177,0.217505498073856,0.496758535000475
"687","PstI.TP1206557",4,67408124,0,0,0,0,0
"627","PstI.TP1177553",4,67453726,0.260749348629607,0.38163595766487,0.381635957672601,0.242179865604478,0.301154952554658
"1439","PstI.TP44157",4,67560728,0,0,0,0,0
"2247","PstI.TP857720",4,67675201,0.701102926518655,0.349521785321771,0.349521785326244,0.230270367005227,0.0141887842937418
"2427","PstI.TP940228",4,67759601,0.320597145231623,0.080271268565152,0.0802712685681091,1.42716092299376,0.365600337957364
"1228","PstI.TP335325",4,67812875,0,0,0,0,0
"2007","PstI.TP753660",4,67859176,0.118840004387693,0.189252340731595,0.189252340734952,0.00396311847672049,0.0317780060450032
"694","PstI.TP1209906",4,67965163,0.0747232626328762,0.675871480170782,0.675871480179867,0.19095047733681,0.106790425560907
"290","NsiI.TP816685",4,67966873,0,0,0,0,0
"863","PstI.TP148033",4,68054990,0,0,0,0,0
"259","NsiI.TP717243",4,68249333,0.0237094832426953,0.786691314098502,0.786691314097365,0.827552398752336,0.462127052397183
"1985","PstI.TP743824",4,68341653,0.0590849547127365,0.238879687601774,0.238879687599945,0.00432434282673747,0.315979417613628
"382","PstI.TP1033169",4,68372412,0,0,0,0,0
"455","PstI.TP107665",4,68430765,0,0,0,0,0
"2412","PstI.TP933689",4,68479830,0.380989334211933,0.26610261260607,0.266102612603428,0.0515448811431085,0.284697549627417
"338","PstI.TP1014704",4,68495682,0.275019713461297,0.406385466172003,0.406385466158712,0.232442046949221,0.112112032048655
"791","PstI.TP1269599",4,68592536,0.278773631768886,0.229041011382252,0.229041011375804,0.935056309994897,0.276639383197416
"659","PstI.TP119386",5,372761,0.147213938467917,0.48955663040722,0.489556630400914,0.450316400334,0.814625343287606
"691","PstI.TP1208174",5,650322,0,0,0,0,0
"1782","PstI.TP639375",5,655773,0.368218544638506,0.043993001346938,0.0439930013473311,0.108461549301235,0.673402675700788
"1680","PstI.TP569914",5,1262747,0.205851470825974,0.34179334026003,0.341793340252847,0.0125271295431306,0.219685297378194
"2107","PstI.TP799542",5,1321222,0.473644215030771,0.143427258234321,0.14342725825087,0.43525918386652,0.545311847894587
"1701","PstI.TP581911",5,1401801,0.313442764419298,0.0498010768733626,0.0498010768699219,0.06939728247146,0.0355887646987865
"1539","PstI.TP496795",5,1513135,0.265713039777125,0.534656928683325,0.534656928676493,0.0602256979473,0.455645012098603
"1538","PstI.TP496793",5,1513166,0,0,0,0,0
"649","PstI.TP1186531",5,1575450,0.0337197016091417,0.199515094419494,0.199515094427448,0.270549049448285,0.295017129292215
"1996","PstI.TP746826",5,1609271,0,0,0,0,0
"752","PstI.TP1248423",5,1988487,0.819725289703263,0.439240334882275,0.439240334898708,0.198548323143756,0.644836509470035
"2508","PstI.TP979536",5,2060722,0,0,0,0,0
"1264","PstI.TP349864",5,2155348,0,0,0,0,0
"637","PstI.TP1181476",5,2299991,0.0673652954711744,1.23654988604103,1.23654988605368,0.571780292749285,1.36147736223899
"1346","PstI.TP39347",5,2639610,0.742651188185811,0.135517406495383,0.135517406493427,0.361805469304056,0.0519958953557856
"1923","PstI.TP714651",5,2641756,0.302640932364619,0.464906354927061,0.464906354925128,0.333720621081608,1.13884036694616
"629","PstI.TP1178902",5,2776062,0,0,0,0,0
"855","PstI.TP144070",5,2971536,0,0,0,0,0
"1784","PstI.TP639947",5,3135429,0.063724063060145,0.0561532536878088,0.0561532536885147,0.303938329894108,0.0606257337373253
"1129","PstI.TP292268",5,3450082,0.138048126635251,1.02372850298206,1.02372850298827,0.715461036508219,2.18601541378165
"2337","PstI.TP897370",5,3460663,0.0171085134608843,0.984914056944278,0.984914056961729,0.91958614007616,0.315282570524895
"719","PstI.TP1224807",5,3620091,0.370541934878534,0.690737571831834,0.690737571834684,0.295779716019709,0.0143935933252787
"183","NsiI.TP521884",5,3858576,1.03237668453253,0.391655300987056,0.391655300985613,0.0417455855602098,0.212138207972975
"991","PstI.TP214151",5,4095852,0,0,0,0,0
"1885","PstI.TP698749",5,6782266,0.1838330703244,1.03439909180198,1.03439909180912,0.480405863775588,0.748384238883905
"234","NsiI.TP635574",5,10846526,0.00925474883509955,0.873757413900462,0.873757413892803,0.117160371764462,0.527530063661135
"2000","PstI.TP747280",5,12790396,2.51897204603831,0.34455562540183,0.344555625398599,0.319019859497452,0.627062371333363
"2388","PstI.TP923354",5,13005905,0.443570271135623,0.0192465990513572,0.019246599053677,0.124922304450899,0.183860495198703
"1793","PstI.TP644170",5,13189719,0,0,0,0,0
"1159","PstI.TP306460",5,13194806,0.372540339411731,0.500576444024001,0.500576444016015,0.346446676565739,0.287512893268522
"2215","PstI.TP843092",5,14746414,0,0,0,0,0
"263","NsiI.TP727162",5,15122057,0.118528883090619,0.453895520809717,0.45389552079461,0.497967343251403,0.049937378464152
"1251","PstI.TP342506",5,15673619,0.144536588920032,1.2778925763181,1.27789257634092,0.416609509112549,0.377055300048688
"2519","PstI.TP98333",5,16130526,0.336968691980927,0.704194357476795,0.704194357465511,1.26391096374074,1.14553513033554
"1599","PstI.TP532325",5,18806244,0.279374929328328,0.385305538130672,0.385305538127248,1.5093909126173,0.117809321900533
"514","PstI.TP1118790",5,21005060,0,0,0,0,0
"1799","PstI.TP649005",5,24767427,0,0,0,0,0
"1114","PstI.TP287063",5,36574210,0.0871294844579612,0.786378998770253,0.78637899876252,0.624131204113705,0.359009148338152
"45","NsiI.TP270508",5,36765256,0,0,0,0,0
"1090","PstI.TP273553",5,52197136,0.246516327559917,0.579468207164811,0.579468207154511,0.188183944797941,0.251125680451771
"166","NsiI.TP501821",5,53570195,0.23170183112012,0.340815374638654,0.340815374651052,1.17812863149589,0.101409057120286
"1905","PstI.TP706555",5,53845438,0,0,0,0,0
"1740","PstI.TP609962",5,53907385,0.0611693535288226,0.264821045001632,0.264821044997532,0.0446146955602785,0.0776426742681295
"442","PstI.TP1069523",5,55621669,0,0,0,0,0
"182","NsiI.TP521254",5,58096704,0,0,0,0,0
"1046","PstI.TP25299",5,63419016,0,0,0,0,0
"872","PstI.TP152056",5,64031521,0.71317900188596,1.64331331993764,1.64331331994289,0.0896579352405526,0.594472595450471
"217","NsiI.TP592929",5,64413792,0,0,0,0,0
"1672","PstI.TP56167",5,66355886,0.076715379284656,0.332386889441066,0.332386889437778,0.765389734037084,0.035819288227541
"72","NsiI.TP3581",5,68467677,0,0,0,0,0
"1082","PstI.TP270940",5,68495452,1.22654774011613,0.414497604422024,0.4144976044365,0.00167272354570956,0.0692763540719596
"2301","PstI.TP882242",5,68630849,0.251179405409602,0.33947512712012,0.339475127113304,0.194288608890361,0.181333528152991
"1146","PstI.TP30102",5,68699238,0,0,0,0,0
"1311","PstI.TP372461",5,69064710,0.58510395306328,0.37146453115511,0.371464531153871,1.01891267615636,0.156255991471679
"2211","PstI.TP841498",5,69228848,0.142324957303552,0.611047591079854,0.611047591061484,0.163089354674895,0.704134172561303
"821","PstI.TP130801",5,69682003,0,0,0,0,0
"100","NsiI.TP421034",5,71242059,0,0,0,0,0
"1198","PstI.TP319342",5,71584607,0.648714097461918,0.94622969055258,0.946229690571868,0.132539041868817,0.293824590733967
"1918","PstI.TP712192",5,71599707,0,0,0,0,0
"1491","PstI.TP461600",5,71789531,0,0,0,0,0
"1310","PstI.TP372159",6,397980,0.210278590209193,0.0118556498115418,0.0118556498140385,0.419747813416455,0.163072925844255
"1140","PstI.TP298201",6,1375822,1.32099851976673,0.745686139630968,0.745686139616502,0.257666135606384,1.06288259701405
"2056","PstI.TP774963",6,1911989,0.0884301381513551,2.10904808354349,2.10904808354341,0.549156219313479,3.5426173336554
"886","PstI.TP160013",6,1913467,1.07601811186326,0.292402834534495,0.29240283454042,0.0619839653385071,0.00913950422658545
"742","PstI.TP1243819",6,2081638,0,0,0,0,0
"743","PstI.TP1243820",6,2081667,0,0,0,0,0
"902","PstI.TP166492",6,2200069,0.527559313397566,0.590231772856161,0.590231772852974,0.0399155589814067,0.29921834851268
"1636","PstI.TP544549",6,2226986,0,0,0,0,0
"2187","PstI.TP834194",6,2364305,0,0,0,0,0
"1222","PstI.TP33096",6,3180162,0.10712988397434,0.424851929849933,0.42485192984772,0.00269741640114453,0.215110343870778
"1609","PstI.TP533938",6,3839549,0.112569796964875,0.578899877719935,0.578899877716231,0.394472391858758,0.214998453290262
"619","PstI.TP1172225",6,3890042,0.411451483639378,0.973915116562381,0.973915116543272,0.124530947938568,0.293271641293925
"2348","PstI.TP901714",6,3915493,0.17326883277507,0.497480918241098,0.497480918243811,0.350498000716815,0.472679761618431
"968","PstI.TP202899",6,6077089,0,0,0,0,0
"1300","PstI.TP365986",6,6142813,0,0,0,0,0
"2151","PstI.TP819907",6,6739141,0.170706771097479,0.0846034431269397,0.0846034431308901,0.0120143792252625,0.123011873944512
"549","PstI.TP1136919",6,6739369,0.926617122483947,0.0399847566102368,0.0399847566067284,0.17015629218631,0.0510296248766549
"2308","PstI.TP884637",6,26390736,0.802724962920989,0.0120347950300667,0.0120347950236407,0.362242248220738,0.337082956987622
"223","NsiI.TP615807",6,27281645,0,0,0,0,0
"2013","PstI.TP756560",6,30981137,1.20507376668146,0.399861122512202,0.3998611225011,0.375451164960932,1.21878097282465
"61","NsiI.TP334029",6,38616479,0,0,0,0,0
"2064","PstI.TP776270",6,39667672,0.347524848032563,0.0160037969908858,0.0160037969831771,1.06873049481534,0.0453702356008131
"1051","PstI.TP256025",6,39923562,0.477853643752134,0.838655917720698,0.838655917725718,0.0755421629071052,0.564983181158789
"2005","PstI.TP752706",6,40067328,0,0,0,0,0
"554","PstI.TP113896",6,40079998,0.0639924567331634,0.37143465711417,0.371434657108981,0.00450126204989643,0.203787509364791
"1285","PstI.TP359861",6,42016593,0.245308515218789,0.0279229389245662,0.0279229389259622,0.581456390196284,0.00664179952181875
"2349","PstI.TP901855",6,42551665,0,0,0,0,0
"2438","PstI.TP944699",6,43235510,0.344816637181526,0.0865021109016617,0.0865021109058658,0.0466747751467934,0.348056775731204
"857","PstI.TP144997",6,43235947,0,0,0,0,0
"359","PstI.TP1023385",6,43243324,0.845161942770568,0.544820248487792,0.544820248478655,0.201795829449044,0.348541222226864
"293","NsiI.TP825138",6,43278106,0.312868939196579,0.298009072330889,0.298009072342826,0.0458023293389892,0.552036410005932
"663","PstI.TP1195541",6,43320392,0.0468216918400172,0.176596831770817,0.176596831771475,0.406868387096789,0.072021000537615
"18","NsiI.TP17682",6,43602171,0,0,0,0,0
"892","PstI.TP163348",6,44550868,0.231757986781306,0.505745785908196,0.505745785898183,0.0118680341411655,0.653253949612126
"646","PstI.TP1185472",6,45032097,0.383900427176965,0.201262486962545,0.201262486973716,0.289845640401737,0.293002648666807
"2558","PstI.TP998975",6,45505565,0.358484266354994,0.460800925193945,0.460800925204337,0.209207645869341,0.32597046268383
"1992","PstI.TP745785",6,45615805,0.142721736088786,2.78282356106876,2.78282356106767,0.67295980657605,1.31058444302145
"938","PstI.TP188432",6,45727130,0,0,0,0,0
"512","PstI.TP1117462",6,45727155,0,0,0,0,0
"1915","PstI.TP710636",6,45894338,0.36840181142816,0.953747972769254,0.953747972759277,0.542951727786522,1.67946027961425
"1207","PstI.TP322890",6,46091816,0.47736362721778,0.252927814290647,0.252927814286025,1.04998224267466,0.303313363933205
"1513","PstI.TP480040",6,46122577,0,0,0,0,0
"446","PstI.TP1071411",6,46252009,0,0,0,0,0
"2019","PstI.TP759023",6,46253378,0.763992112009771,0.201784925808486,0.201784925804639,0.454038202539866,0.976758502074863
"1263","PstI.TP349853",6,46386872,0.490110684113839,0.289037043172575,0.289037043173331,0.363992011718174,0.568695029668652
"2409","PstI.TP932970",6,46390903,0,0,0,0,0
"1852","PstI.TP682615",6,46570239,0,0,0,0,0
"699","PstI.TP121274",6,46658492,0,0,0,0,0
"197","NsiI.TP554617",6,46665120,0,0,0,0,0
"1769","PstI.TP630858",6,47185090,0.188857573868706,0.115827518196848,0.115827518207126,0.247922146793888,0.186458288451574
"499","PstI.TP110885",6,47190301,0.500476461357061,0.259745898277304,0.259745898272751,0.308294828903226,0.0832569336495579
"37","NsiI.TP235676",6,47234083,0.00194388469824972,0.00343571994061867,0.00343571993782717,1.27855518239696,0.903369908936823
"2172","PstI.TP827726",6,47573240,0,0,0,0,0
"454","PstI.TP1076182",6,47618418,0.136920116701111,0.17652775476245,0.176527754757776,0.70775677119565,0.0472295782388947
"1173","PstI.TP310237",6,47646564,0.34137305131966,0.291004365565835,0.291004365561957,0.388955270942025,0.0789401472117854
"1927","PstI.TP716101",6,47677795,0.708502200935944,0.207384934264291,0.207384934253746,0.592761569358665,0.47459550699409
"2117","PstI.TP803468",6,47699983,0.514889826272532,0.233204788145482,0.233204788148746,0.329419928095722,0.196695970569585
"1696","PstI.TP580644",6,47793342,0.148007279864351,0.0315932520610007,0.0315932520688221,0.128565004402572,0.252037015379148
"1007","PstI.TP226392",6,47819825,0.483971897277634,0.0556920003384047,0.0556920003362048,0.197098309852279,0.0883083500750411
"796","PstI.TP12746",6,47840509,0.598769291598744,0.143884537679156,0.143884537680847,0.32494348361316,0.539684049122974
"65","NsiI.TP34193",6,47900218,0.114747191027235,0.553726298017851,0.553726298029266,0.370624777903932,0.810589658783491
"2137","PstI.TP813929",6,48009958,0.245652829100804,0.0107100487489173,0.0107100487513646,0.0496834768328127,0.336375027560589
"1917","PstI.TP710752",6,48096840,0.104150931140614,0.0322637561390785,0.0322637561478149,0.109306816243024,0.161789504178318
"191","NsiI.TP538662",6,48159780,0,0,0,0,0
"1221","PstI.TP330321",6,48212587,0.581955633692838,1.27231919409551,1.27231919410763,0.090053186215407,0.804663909259293
"2097","PstI.TP795263",6,48216537,0.179222785556643,0.0247607490537315,0.0247607490544934,0.148263487633243,0.262360418875521
"404","PstI.TP1046125",6,48289644,0.667535082383048,0.0900397474614047,0.0900397474697206,0.225956245301432,0.313382724949813
"820","PstI.TP13077",6,48336818,0.161526273540351,0.354596846274652,0.35459684627419,0.0209021743707539,0.620608613774877
"1155","PstI.TP303544",6,48368263,0.374973765779574,0.190580362404978,0.190580362406857,0.427153710649164,0.0476434105287257
"2530","PstI.TP988157",6,48368305,0.0409486798013736,0.974308413067155,0.974308413063609,0.197559571774927,0.367079030868939
"2392","PstI.TP925452",6,48400679,1.36337485520193,0.0923159676949069,0.0923159676929855,1.08335434314026,0.0310077916647765
"1531","PstI.TP490849",6,48413744,0,0,0,0,0
"2161","PstI.TP824467",6,48440964,0.665577130975685,0.244077526927552,0.244077526941827,0.334803677539894,0.123342198060723
"1281","PstI.TP357318",6,48450955,0,0,0,0,0
"787","PstI.TP1266869",6,48545495,0.730771464130838,0.895862536881391,0.895862536878647,0.0578978429520496,0.555471765035745
"2249","PstI.TP858165",6,48555209,1.12366695633135,0.539894087767875,0.539894087772372,0.265477429651728,0.494132368001192
"1290","PstI.TP361031",6,48622395,0.151715545575413,1.39069290558522,1.39069290557839,0.764600965150494,0.284668262090435
"2109","PstI.TP801278",6,48713165,0.0846906808770252,0.322506292360151,0.322506292360251,0.726915655791688,0.000462940539745863
"1413","PstI.TP428451",6,48787560,0,0,0,0,0
"1687","PstI.TP576587",6,49188679,0.0270650821502321,0.0201758025905737,0.020175802593631,0.0611693343117891,0.329809038069741
"1411","PstI.TP427397",6,49196509,0,0,0,0,0
"2142","PstI.TP815225",6,49235314,0,0,0,0,0
"2231","PstI.TP850689",6,49449385,0,0,0,0,0
"504","PstI.TP1112974",6,49485124,0.504764478075322,0.0873130523668662,0.0873130523712998,0.251100069128226,0.0759274887649581
"207","NsiI.TP57283",6,49505312,0.268241127096403,1.51522982930467,1.51522982930533,0.123270482644807,1.06980222832835
"248","NsiI.TP674468",6,49590276,0,0,0,0,0
"1054","PstI.TP256850",6,49643828,0.401561859098365,0.0211337974605321,0.0211337974588877,0.282866519631736,0.157406300869053
"840","PstI.TP137972",6,49743515,0.0798525595795222,0.907924326271644,0.90792432628403,0.207878897053166,0.619124885794875
"344","PstI.TP1018061",6,49747202,0.0175333496414366,0.23787624866738,0.237876248664913,0.187925563101001,0.0623745459048559
"324","PstI.TP1009267",6,49760525,0,0,0,0,0
"402","PstI.TP1045605",6,49825862,0.0725827419215809,0.42651324735194,0.426513247361126,0.440755733659969,0.569556516701893
"2239","PstI.TP855227",6,49887106,0,0,0,0,0
"23","NsiI.TP193365",6,50405862,0.495707164225589,0.107792932955305,0.107792932958741,0.657689318655947,0.12662882287274
"2525","PstI.TP985993",6,50461167,0,0,0,0,0
"2454","PstI.TP949988",6,50576836,1.3426370290813,0.288034678842336,0.28803467884779,0.830879374062062,0.772603484352444
"727","PstI.TP1227925",6,50604731,0.154127424192564,0.231744447658268,0.231744447662704,0.567217924054647,0.184438518143818
"2318","PstI.TP88913",6,50606419,0.0113617170119679,0.0664462483940617,0.066446248398143,0.124262960164623,0.687552709440985
"396","PstI.TP1041731",6,50651771,0,0,0,0,0
"2539","PstI.TP991419",6,50741907,0,0,0,0,0
"1498","PstI.TP469702",6,50857851,0.550135851710634,1.04686721171348,1.04686721171192,0.614252015122038,1.19952780298946
"778","PstI.TP126255",6,50898138,0.867616236338012,0.459431656416354,0.459431656419606,0.318251691862531,0.352505425719366
"735","PstI.TP1238303",6,50987036,0.174864332936949,1.82136170190989,1.82136170191876,0.10953499098003,1.03349743790337
"1847","PstI.TP681191",6,51040947,0.203379494317286,0.130163373206645,0.130163373207333,0.812491726374817,0.371414703008533
"1922","PstI.TP714411",6,51076791,0.200141086418509,0.35070626451011,0.350706264512146,0.0980135888750931,0.388465615831419
"1670","PstI.TP55941",6,51146867,0.887051853077485,3.03015294886638,3.03015294887382,0.0405447238009192,1.07964468087729
"1514","PstI.TP480160",6,51153057,0.0201958745537089,0.175740719669703,0.175740719673273,0.111984888992666,0.295978384813098
"1374","PstI.TP404885",6,51199851,0,0,0,0,0
"2279","PstI.TP871221",6,51418361,0,0,0,0,0
"2316","PstI.TP887215",6,51434149,0.50690073025852,0.0668018718474293,0.0668018718444434,0.025313653983889,0.20705748504512
"675","PstI.TP1201184",6,51500444,0.269864603715008,0.150752014987575,0.150752014996155,0.346666742820991,0.467136595711708
"897","PstI.TP16576",6,51508909,0.431433980282495,0.222285928771985,0.222285928772845,1.25251137633601,0.791841258247001
"1679","PstI.TP569629",6,51517308,0.308541994657855,0.257489159002059,0.257489159007492,0.921999661752745,0.163143558670471
"2326","PstI.TP891455",6,51677486,0,0,0,0,0
"365","PstI.TP1025940",6,51870695,0.496429522798456,0.0514926383194268,0.0514926383191556,0.0602223974543928,0.282196163577269
"561","PstI.TP114435",6,51935989,0.154063800227679,0.254096614282888,0.254096614275024,0.21013799322173,0.112034695027918
"1585","PstI.TP526907",6,52143728,0,0,0,0,0
"536","PstI.TP1131586",6,52294517,2.16247202365546,0.0249641230874643,0.0249641230987386,0.149731066762058,0.0483010298895812
"2216","PstI.TP843955",6,52307437,0,0,0,0,0
"789","PstI.TP1268195",6,52307532,0.668014413297289,0.195235730114855,0.195235730119758,0.511807693102209,0.0407607695484013
"1006","PstI.TP226270",6,52350990,0,0,0,0,0
"1879","PstI.TP695119",6,52429938,0,0,0,0,0
"1903","PstI.TP706276",6,52495459,0,0,0,0,0
"1435","PstI.TP438569",6,52665117,0.798842566926966,0.0593836219652574,0.059383621969428,0.174208138570724,1.09235497551518
"2520","PstI.TP983468",6,52676712,0.678245744190374,0.760968951640062,0.760968951643033,0.0307138091913829,0.0161658153156642
"1429","PstI.TP435100",6,52788813,0.216627257574855,0.120027531637247,0.120027531631574,0.365708743391356,0.00924634373180721
"286","NsiI.TP810468",6,52878123,0.572035670226044,0.0188749836841493,0.0188749836806275,0.0733680130254217,0.0215607221271083
