"","SNP","Chromosome","Position","P.value","maf","nobs","Rsquare.of.Model.without.SNP","Rsquare.of.Model.with.SNP","FDR_Adjusted_P.values","effect","Adj.P.P.value","Ind.SNP","PS","Software","Method","Trait.name","PVE","MAF","QTN.effect","LOD.score","Genotype.for.code.1","Var_error","Var_phen..total.","X","P.value.1","MAF.1","PVE.1"
"7120","NsiI.TP241069",1,56195369,5.53546268070084e-05,NA,106,NA,NA,0.0476530364836632,NA,0.0476530364836632,"124+36088im","PS_Y","GAPIT","CMLM+SUPER","fprind",5.6926364089492,0.398388486892458,NA,NA,NA,NA,NA,3163,6e-05,0.3984,5.693
"7121","NsiI.TP241069",1,56195369,5.52779413382977e-06,NA,106,NA,NA,0.00500055694161691,NA,0.0050005569416169,"124+36088im","PS_Y","GAPIT","CMLM+SUPER","GFW_1",5.39547315593485,0.398388486892458,NA,NA,NA,NA,NA,698,6e-06,0.3984,5.395
"7122","NsiI.TP241069",1,56195369,0.00015701997558003,NA,106,NA,NA,0.0324351341682401,NA,0.0324351341682402,"124+36088im","PS_Y","GAPIT","CMLM+SUPER","GFW_50",5.79279642776384,0.398388486892458,NA,NA,NA,NA,NA,1118,2e-04,0.3984,5.793
"7123","NsiI.TP241069",1,56195369,2.20620424749217e-05,NA,106,NA,NA,0.0158246909684854,NA,0.0158246909684853,"124+36088im","PS_Y","GAPIT","CMLM+SUPER","GHW_1",4.94283148086058,0.398388486892458,NA,NA,NA,NA,NA,1227,2e-05,0.3984,4.943
"7124","NsiI.TP241069",1,56195369,0.00069801953281653,NA,114,NA,NA,0.0494049707750877,NA,0.0494049707750877,"124+36088im","PS_Y","GAPIT","CMLM+SUPER","Lg",0.890823122392932,0.398388486892458,NA,NA,NA,NA,NA,2769,7e-04,0.3984,0.8908
"7125","NsiI.TP241500",1,68301853,2.26191450150057e-05,NA,112,NA,NA,0.0499110284043614,NA,0.0499110284043613,"124+36088im","PS_Y","GAPIT","CMLM+SUPER","OWA19",0.681762640013006,0.110194392944901,NA,NA,NA,NA,NA,2861,2e-05,0.1102,0.6818
"7126","NsiI.TP245242",10,15872817,2.47818885624081e-10,NA,114,NA,NA,1.08354677424369e-06,NA,1.08354677424369e-06,"124+36088im","PS_Y","GAPIT","CMLM+SUPER","Lg",3.20869513437432,0.110390085668675,NA,NA,NA,NA,NA,2405,2e-10,0.1104,3.209
"7127","NsiI.TP246551",1,11187178,0.000433897752394876,NA,106,NA,NA,0.0432808883510539,NA,0.0432808883510539,"124+36088im","PS_Y","GAPIT","CMLM+SUPER","GFW_1",2.89769296513108,0.407897018772796,NA,NA,NA,NA,NA,932,4e-04,0.4079,2.898
"7128","NsiI.TP246551",1,11187178,0.000891847613729477,NA,106,NA,NA,0.0434039913198143,NA,0.0434039913198143,"124+36088im","PS_Y","GAPIT","CMLM+SUPER","GHW_1",3.03555106036416,0.407897018772796,NA,NA,NA,NA,NA,1730,9e-04,0.4079,3.036
"7129","NsiI.TP248677",11,11928,9.70877286917664e-05,NA,106,NA,NA,0.0201674952140825,NA,0.0201674952140825,"124+36088im","PS_Y","GAPIT","CMLM+SUPER","GHW_1",0.75150848831062,0.182885018972168,NA,NA,NA,NA,NA,1317,1e-04,0.1829,0.7515
"7130","NsiI.TP248824",11,11930,9.45767917744775e-05,NA,114,NA,NA,0.0163232076013924,NA,0.0163232076013924,"124+36088im","PS_Y","GAPIT","CMLM+SUPER","Lg",0.405904390473895,0.124512488849597,NA,NA,NA,NA,NA,2551,9e-05,0.1245,0.4059
"7131","NsiI.TP253869",1,16894827,1.85602870917027e-05,NA,106,NA,NA,0.0187486458475948,NA,0.0187486458475948,"124+36088im","PS_Y","GAPIT","CMLM+SUPER","FD_1",0.0269508932954157,0.475458970395653,NA,NA,NA,NA,NA,153,2e-05,0.4755,0.02695
"7132","NsiI.TP253869",1,16894827,1.08071759180259e-05,NA,106,NA,NA,0.0115467963874627,NA,0.0115467963874627,"124+36088im","PS_Y","GAPIT","CMLM+SUPER","fprinGW",0.0290958904790367,0.475458970395653,NA,NA,NA,NA,NA,2884,1e-05,0.4755,0.0291
"7133","NsiI.TP253869",1,16894827,2.33655696501532e-05,NA,106,NA,NA,0.0158148818203652,NA,0.0158148818203652,"124+36088im","PS_Y","GAPIT","CMLM+SUPER","fprinW",0.0254690512322732,0.475458970395653,NA,NA,NA,NA,NA,3040,2e-05,0.4755,0.02547
"7134","NsiI.TP253869",1,16894827,2.82561639525392e-05,NA,106,NA,NA,0.0396206371841169,NA,0.0396206371841169,"124+36088im","PS_Y","GAPIT","CMLM+SUPER","FW_1",0.0183094774056669,0.475458970395653,NA,NA,NA,NA,NA,493,3e-05,0.4755,0.01831
"7135","NsiI.TP253869",1,16894827,1.74299755688252e-05,NA,106,NA,NA,0.0137854181372738,NA,0.0137854181372738,"124+36088im","PS_Y","GAPIT","CMLM+SUPER","FW_50",0.0189648432556338,0.475458970395653,NA,NA,NA,NA,NA,562,2e-05,0.4755,0.01896
"7136","NsiI.TP253869",1,16894827,9.35380773206552e-06,NA,106,NA,NA,0.0119648652550952,NA,0.0119648652550952,"124+36088im","PS_Y","GAPIT","CMLM+SUPER","GFW_50",0.00444149405168918,0.475458970395653,NA,NA,NA,NA,NA,1011,9e-06,0.4755,0.004441
"7137","NsiI.TP253869",1,16894827,0.000469643766955055,NA,106,NA,NA,0.0342111828736794,NA,0.0342111828736794,"124+36088im","PS_Y","GAPIT","CMLM+SUPER","GHW_1",0.0039001212820013,0.475458970395653,NA,NA,NA,NA,NA,1548,5e-04,0.4755,0.0039
"7138","NsiI.TP253869",1,16894827,5.28032761667211e-05,NA,106,NA,NA,0.0368407883294882,NA,0.0368407883294881,"124+36088im","PS_Y","GAPIT","CMLM+SUPER","HW_1",0.00311561979922036,0.475458970395653,NA,NA,NA,NA,NA,2349,5e-05,0.4755,0.003116
"7139","NsiI.TP253869",1,16894827,6.09222790398398e-05,NA,106,NA,NA,0.0484912347291467,NA,0.0484912347291467,"124+36088im","PS_Y","GAPIT","CMLM+SUPER","HW_50",0.0432415958021804,0.475458970395653,NA,NA,NA,NA,NA,2389,6e-05,0.4755,0.04324
"7140","NsiI.TP25459",2,61014638,0.000699031038984786,NA,106,NA,NA,0.0392910617140786,NA,0.0392910617140786,"124+36088im","PS_Y","GAPIT","CMLM+SUPER","GHW_1",1.12311034530701,0.116975930733975,NA,NA,NA,NA,NA,1657,7e-04,0.117,1.123
"7141","NsiI.TP255006",6,59462133,2.69116397064325e-05,NA,106,NA,NA,0.0420354037337202,NA,0.0420354037337202,"124+36088im","PS_Y","GAPIT","CMLM+SUPER","FM_1",0.576326053317596,0.173926716253157,NA,NA,NA,NA,NA,251,3e-05,0.1739,0.5763
"7142","NsiI.TP255006",6,59462133,0.00107338672055768,NA,106,NA,NA,0.0473054082840746,NA,0.0473054082840748,"124+36088im","PS_Y","GAPIT","CMLM+SUPER","GHW_1",0.934907382979739,0.173926716253157,NA,NA,NA,NA,NA,1786,0.001,0.1739,0.9349
"7143","NsiI.TP255006",6,59462133,6.17286003011444e-05,NA,106,NA,NA,0.0385568595309577,NA,0.0385568595309577,"124+36088im","PS_Y","GAPIT","CMLM+SUPER","HM_1",0.199537328873188,0.173926716253157,NA,NA,NA,NA,NA,2250,6e-05,0.1739,0.1995
"7144","NsiI.TP256580",9,54079974,0.000133456192816122,NA,106,NA,NA,0.0467403189747267,NA,0.0467403189747268,"124+36088im","PS_Y","GAPIT","CMLM+SUPER","HM_1",4.94192708645897e-05,0.253488468161216,NA,NA,NA,NA,NA,2279,1e-04,0.2535,4.942e-05
"7145","NsiI.TP257521",11,12015,7.39071543167567e-05,NA,106,NA,NA,0.0440654610533135,NA,0.0440654610533135,"124+36088im","PS_Y","GAPIT","CMLM+SUPER","FD_50",0.000126293348943238,0.316993464052288,NA,NA,NA,NA,NA,233,7e-05,0.317,0.0001263
"7146","NsiI.TP257521",11,12015,3.92492506910248e-05,NA,106,NA,NA,0.0219077626091137,NA,0.0219077626091137,"124+36088im","PS_Y","GAPIT","CMLM+SUPER","fprinGW",0.000977299574026828,0.316993464052288,NA,NA,NA,NA,NA,2908,4e-05,0.317,0.0009773
"7147","NsiI.TP257521",11,12015,1.52022033475068e-05,NA,106,NA,NA,0.0137522276764998,NA,0.0137522276764998,"124+36088im","PS_Y","GAPIT","CMLM+SUPER","fprinW",0.000315838867448197,0.316993464052288,NA,NA,NA,NA,NA,3031,2e-05,0.317,0.0003158
"7148","NsiI.TP257521",11,12015,1.65861827680536e-05,NA,106,NA,NA,0.0137854181372738,NA,0.0137854181372738,"124+36088im","PS_Y","GAPIT","CMLM+SUPER","FW_50",0.00125410927504468,0.316993464052288,NA,NA,NA,NA,NA,559,2e-05,0.317,0.001254
"7149","NsiI.TP257521",11,12015,0.000171974801243223,NA,106,NA,NA,0.0265219397469284,NA,0.0265219397469284,"124+36088im","PS_Y","GAPIT","CMLM+SUPER","GFW_1",0.0207743754983401,0.316993464052288,NA,NA,NA,NA,NA,837,2e-04,0.317,0.02077
"7150","NsiI.TP257521",11,12015,2.4984359382615e-05,NA,106,NA,NA,0.0150449056460705,NA,0.0150449056460705,"124+36088im","PS_Y","GAPIT","CMLM+SUPER","GFW_50",4.10338545672515e-06,0.316993464052288,NA,NA,NA,NA,NA,1033,2e-05,0.317,4.103e-06
"7151","NsiI.TP257521",11,12015,7.18217749464929e-05,NA,106,NA,NA,0.0199946572143003,NA,0.0199946572143003,"124+36088im","PS_Y","GAPIT","CMLM+SUPER","GHW_1",0.011513424621986,0.316993464052288,NA,NA,NA,NA,NA,1284,7e-05,0.317,0.01151
"7152","NsiI.TP257521",11,12015,8.44040643831821e-05,NA,106,NA,NA,0.0381768314660069,NA,0.0381768314660069,"124+36088im","PS_Y","GAPIT","CMLM+SUPER","GHW_50",0.00898491617836823,0.316993464052288,NA,NA,NA,NA,NA,1877,8e-05,0.317,0.008985
"7153","NsiI.TP258067",2,45969771,0.000444329515727403,NA,106,NA,NA,0.0338696216617649,NA,0.0338696216617649,"124+36088im","PS_Y","GAPIT","CMLM+SUPER","GHW_1",0.00406079249754284,0.133888183979072,NA,NA,NA,NA,NA,1534,4e-04,0.1339,0.004061
"7154","NsiI.TP260208",10,52582112,0.000183184830203363,NA,106,NA,NA,0.0420989897675092,NA,0.0420989897675091,"124+36088im","PS_Y","GAPIT","CMLM+SUPER","FM_50",0.995774598878255,0.483167576658644,NA,NA,NA,NA,NA,450,2e-04,0.4832,0.9958
"7155","NsiI.TP260208",10,52582112,0.000702428449489322,NA,106,NA,NA,0.0392910617140786,NA,0.0392910617140786,"124+36088im","PS_Y","GAPIT","CMLM+SUPER","GHW_1",0.446791708260176,0.483167576658644,NA,NA,NA,NA,NA,1660,7e-04,0.4832,0.4468
"7156","NsiI.TP260586",11,12047,1.2922092143696e-05,NA,114,NA,NA,0.00418516253453976,NA,0.00418516253453976,"124+36088im","PS_Y","GAPIT","CMLM+SUPER","Lg",0.0109567802541993,0.0612998593338773,NA,NA,NA,NA,NA,2480,1e-05,0.0613,0.01096
"7157","NsiI.TP262378",8,55743978,0.000165877404921953,NA,106,NA,NA,0.0473003026165491,NA,0.0473003026165491,"124+36088im","PS_Y","GAPIT","CMLM+SUPER","FM_1",2.23122746397727,0.438721410367113,NA,NA,NA,NA,NA,328,2e-04,0.4387,2.231
"7158","NsiI.TP262378",8,55743978,5.02272448437413e-06,NA,106,NA,NA,0.00470593407582396,NA,0.00470593407582396,"124+36088im","PS_Y","GAPIT","CMLM+SUPER","GFW_1",2.35874421425836,0.438721410367113,NA,NA,NA,NA,NA,697,5e-06,0.4387,2.359
"7159","NsiI.TP262378",8,55743978,0.000101330693641153,NA,106,NA,NA,0.0201674952140825,NA,0.0201674952140825,"124+36088im","PS_Y","GAPIT","CMLM+SUPER","GHW_1",2.7251409479784,0.438721410367113,NA,NA,NA,NA,NA,1319,1e-04,0.4387,2.725
"7160","NsiI.TP262378",8,55743978,7.49371811968814e-05,NA,106,NA,NA,0.0409562919066455,NA,0.0409562919066455,"124+36088im","PS_Y","GAPIT","CMLM+SUPER","HD_1",2.50967729109231,0.438721410367113,NA,NA,NA,NA,NA,2180,7e-05,0.4387,2.51
"7161","NsiI.TP266954",8,4177407,0.000464377446473528,NA,106,NA,NA,0.0445528402868551,NA,0.0445528402868551,"124+36088im","PS_Y","GAPIT","CMLM+SUPER","GFW_1",2.76600019448549,0.117434310692467,NA,NA,NA,NA,NA,942,5e-04,0.1174,2.766
"7162","NsiI.TP267353",2,73896405,1.02000290469783e-09,NA,114,NA,NA,2.67587562018428e-06,NA,2.67587562018429e-06,"124+36088im","PS_Y","GAPIT","CMLM+SUPER","GS",3.0881675053023,0.0806558425935591,NA,NA,NA,NA,NA,1936,1e-09,0.08066,3.088
"7163","NsiI.TP26932",11,9419,1.02936093536748e-05,NA,114,NA,NA,0.00375059094144867,NA,0.00375059094144868,"124+36088im","PS_Y","GAPIT","CMLM+SUPER","GS",9.12322393774644,0.0599547331094495,NA,NA,NA,NA,NA,1998,1e-05,0.05995,9.123
"7164","NsiI.TP275227",9,52933109,3.82831887409997e-05,NA,106,NA,NA,0.0420354037337202,NA,0.0420354037337202,"124+36088im","PS_Y","GAPIT","CMLM+SUPER","FM_1",0.728352960819551,0.334737830531843,NA,NA,NA,NA,NA,257,4e-05,0.3347,0.7284
"7165","NsiI.TP275227",9,52933109,6.91490054341575e-05,NA,106,NA,NA,0.0270754478889506,NA,0.0270754478889506,"124+36088im","PS_Y","GAPIT","CMLM+SUPER","fprinGW",0.616094570611736,0.334737830531843,NA,NA,NA,NA,NA,2928,7e-05,0.3347,0.6161
"7166","NsiI.TP275227",9,52933109,0.00014034313066327,NA,106,NA,NA,0.03737292009881,NA,0.0373729200988098,"124+36088im","PS_Y","GAPIT","CMLM+SUPER","fprinW",0.57833062994946,0.334737830531843,NA,NA,NA,NA,NA,3099,1e-04,0.3347,0.5783
"7167","NsiI.TP275227",9,52933109,0.000145619433327145,NA,106,NA,NA,0.0393833011742714,NA,0.0393833011742714,"124+36088im","PS_Y","GAPIT","CMLM+SUPER","FW_50",0.585703676463117,0.334737830531843,NA,NA,NA,NA,NA,626,1e-04,0.3347,0.5857
"7168","NsiI.TP275227",9,52933109,1.68239683602839e-06,NA,106,NA,NA,0.00294239990642459,NA,0.00294239990642459,"124+36088im","PS_Y","GAPIT","CMLM+SUPER","GFW_1",0.58975729145852,0.334737830531843,NA,NA,NA,NA,NA,684,2e-06,0.3347,0.5898
"7169","NsiI.TP275227",9,52933109,7.75785191622082e-05,NA,106,NA,NA,0.022497867035813,NA,0.022497867035813,"124+36088im","PS_Y","GAPIT","CMLM+SUPER","GFW_50",0.703342085603988,0.334737830531843,NA,NA,NA,NA,NA,1081,8e-05,0.3347,0.7033
"7170","NsiI.TP275227",9,52933109,0.000131524769546969,NA,106,NA,NA,0.0206612024209292,NA,0.0206612024209293,"124+36088im","PS_Y","GAPIT","CMLM+SUPER","GHW_1",0.710295253043864,0.334737830531843,NA,NA,NA,NA,NA,1358,1e-04,0.3347,0.7103
"7171","NsiI.TP275227",9,52933109,0.000104554145357222,NA,106,NA,NA,0.0477334535477383,NA,0.0477334535477384,"124+36088im","PS_Y","GAPIT","CMLM+SUPER","HD_1",0.671390852884541,0.334737830531843,NA,NA,NA,NA,NA,2189,1e-04,0.3347,0.6714
"7172","NsiI.TP275269",11,12180,0.000694702430892213,NA,114,NA,NA,0.0494049707750877,NA,0.0494049707750877,"124+36088im","PS_Y","GAPIT","CMLM+SUPER","Lg",0.931281997140579,0.0681420414609593,NA,NA,NA,NA,NA,2767,7e-04,0.06814,0.9313
"7173","NsiI.TP276462",11,12195,5.90070027873745e-05,NA,114,NA,NA,0.0130083169002015,NA,0.0130083169002015,"124+36088im","PS_Y","GAPIT","CMLM+SUPER","GS",4.87228879036498,0.0839725325706426,NA,NA,NA,NA,NA,2045,6e-05,0.08397,4.872
"7174","NsiI.TP2769",3,4785844,0.000180120385782887,NA,106,NA,NA,0.0420989897675092,NA,0.0420989897675091,"124+36088im","PS_Y","GAPIT","CMLM+SUPER","FM_50",2.22451539884744,0.43459339408205,NA,NA,NA,NA,NA,448,2e-04,0.4346,2.225
"7175","NsiI.TP2769",3,4785844,0.000229443214635717,NA,106,NA,NA,0.047028097621106,NA,0.0470280976211059,"124+36088im","PS_Y","GAPIT","CMLM+SUPER","fprinW",2.46019405330256,0.43459339408205,NA,NA,NA,NA,NA,3129,2e-04,0.4346,2.46
"7176","NsiI.TP2769",3,4785844,0.000249019547073246,NA,106,NA,NA,0.0475911228373985,NA,0.0475911228373986,"124+36088im","PS_Y","GAPIT","CMLM+SUPER","FW_50",2.45563988373379,0.43459339408205,NA,NA,NA,NA,NA,666,2e-04,0.4346,2.456
"7177","NsiI.TP277345",11,12201,9.81071345078469e-11,NA,114,NA,NA,3.67677509525551e-07,NA,3.67677509525551e-07,"124+36088im","PS_Y","GAPIT","CMLM+SUPER","GS",0.913821350849465,0.0504653152226338,NA,NA,NA,NA,NA,1933,1e-10,0.05047,0.9138
"7178","NsiI.TP278971",11,12213,0.000125792977846368,NA,106,NA,NA,0.0428578309197612,NA,0.0428578309197613,"124+36088im","PS_Y","GAPIT","CMLM+SUPER","FM_1",1.11501716389893,0.186274509803922,NA,NA,NA,NA,NA,313,1e-04,0.1863,1.115
"7179","NsiI.TP278971",11,12213,9.45293259488778e-05,NA,106,NA,NA,0.0181013309265902,NA,0.0181013309265902,"124+36088im","PS_Y","GAPIT","CMLM+SUPER","GFW_1",1.57463662452493,0.186274509803922,NA,NA,NA,NA,NA,806,9e-05,0.1863,1.575
"7180","NsiI.TP278971",11,12213,8.36212899434159e-06,NA,106,NA,NA,0.0136918928264333,NA,0.0136918928264333,"124+36088im","PS_Y","GAPIT","CMLM+SUPER","GHW_1",1.76755797516475,0.186274509803922,NA,NA,NA,NA,NA,1205,8e-06,0.1863,1.768
"7181","NsiI.TP278971",11,12213,0.000202297497089317,NA,106,NA,NA,0.0495988087723471,NA,0.0495988087723471,"124+36088im","PS_Y","GAPIT","CMLM+SUPER","GHW_50",1.87444315522996,0.186274509803922,NA,NA,NA,NA,NA,1926,2e-04,0.1863,1.874
"7182","NsiI.TP278971",11,12213,0.000181948733903908,NA,106,NA,NA,0.0477324308523511,NA,0.0477324308523512,"124+36088im","PS_Y","GAPIT","CMLM+SUPER","HM_1",1.38769085206695,0.186274509803922,NA,NA,NA,NA,NA,2308,2e-04,0.1863,1.388
"7183","NsiI.TP278972",11,12214,1.18327870981025e-06,NA,114,NA,NA,0.000913003931563595,NA,0.000913003931563591,"124+36088im","PS_Y","GAPIT","CMLM+SUPER","GS",6.01974260800157,0.213736892216238,NA,NA,NA,NA,NA,1960,1e-06,0.2137,6.02
"7184","NsiI.TP279001",11,12216,8.57492738014984e-05,NA,114,NA,NA,0.0157202037824385,NA,0.0157202037824385,"124+36088im","PS_Y","GAPIT","CMLM+SUPER","Lg",2.80413473417787,0.161498913061777,NA,NA,NA,NA,NA,2542,9e-05,0.1615,2.804
"7185","NsiI.TP279529",11,12227,2.21012070995786e-05,NA,114,NA,NA,0.00585659663687217,NA,0.00585659663687217,"124+36088im","PS_Y","GAPIT","CMLM+SUPER","Lg",0.128734050607484,0.0670227382092488,NA,NA,NA,NA,NA,2498,2e-05,0.06702,0.1287
"7186","NsiI.TP280339",11,12243,5.64150391411054e-06,NA,106,NA,NA,0.0295998427365552,NA,0.0295998427365552,"124+36088im","PS_Y","GAPIT","CMLM+SUPER","FD_50",8.74155420091783,0.303479929248379,NA,NA,NA,NA,NA,194,6e-06,0.3035,8.742
"7187","NsiI.TP280339",11,12243,4.84627645862315e-06,NA,106,NA,NA,0.025427443323104,NA,0.0254274433231039,"124+36088im","PS_Y","GAPIT","CMLM+SUPER","fprind",8.71936481276967,0.303479929248379,NA,NA,NA,NA,NA,3140,5e-06,0.3035,8.719
"7188","NsiI.TP280339",11,12243,6.46072230140309e-05,NA,106,NA,NA,0.0267776163361648,NA,0.0267776163361648,"124+36088im","PS_Y","GAPIT","CMLM+SUPER","fprinGW",8.97278273153352,0.303479929248379,NA,NA,NA,NA,NA,2923,6e-05,0.3035,8.973
"7189","NsiI.TP280339",11,12243,0.000130094589784498,NA,106,NA,NA,0.0370641667080725,NA,0.0370641667080725,"124+36088im","PS_Y","GAPIT","CMLM+SUPER","fprinW",8.94263276110726,0.303479929248379,NA,NA,NA,NA,NA,3093,1e-04,0.3035,8.943
"7190","NsiI.TP280339",11,12243,0.00016769902927248,NA,106,NA,NA,0.0411160405040582,NA,0.0411160405040583,"124+36088im","PS_Y","GAPIT","CMLM+SUPER","FW_50",8.93488346331698,0.303479929248379,NA,NA,NA,NA,NA,636,2e-04,0.3035,8.935
"7191","NsiI.TP280339",11,12243,2.1278599222195e-05,NA,106,NA,NA,0.00923104670582128,NA,0.0092310467058213,"124+36088im","PS_Y","GAPIT","CMLM+SUPER","GFW_1",8.67888290565054,0.303479929248379,NA,NA,NA,NA,NA,729,2e-05,0.3035,8.679
"7192","NsiI.TP280339",11,12243,8.94722080663279e-05,NA,106,NA,NA,0.0449447995481808,NA,0.0449447995481808,"124+36088im","PS_Y","GAPIT","CMLM+SUPER","HD_1",8.4851970620937,0.303479929248379,NA,NA,NA,NA,NA,2182,9e-05,0.3035,8.485
"7193","NsiI.TP281579",3,65419972,0.000593015341501465,NA,106,NA,NA,0.0367781665932611,NA,0.0367781665932611,"124+36088im","PS_Y","GAPIT","CMLM+SUPER","GHW_1",0.415068271759525,0.177581397557742,NA,NA,NA,NA,NA,1614,6e-04,0.1776,0.4151
"7194","NsiI.TP282845",2,21883367,2.43418197717581e-10,NA,114,NA,NA,1.08354677424369e-06,NA,1.08354677424369e-06,"124+36088im","PS_Y","GAPIT","CMLM+SUPER","Lg",0.301761058333409,0.124746922385099,NA,NA,NA,NA,NA,2404,2e-10,0.1247,0.3018
"7195","NsiI.TP284022",11,12287,0.000341379239056815,NA,106,NA,NA,0.0465309148253604,NA,0.0465309148253604,"124+36088im","PS_Y","GAPIT","CMLM+SUPER","GFW_50",1.60149958971193,0.322171845828712,NA,NA,NA,NA,NA,1183,3e-04,0.3222,1.601
"7196","NsiI.TP288843",11,12324,5.54144192493118e-06,NA,106,NA,NA,0.0110957862690339,NA,0.0110957862690339,"124+36088im","PS_Y","GAPIT","CMLM+SUPER","FD_1",0.0153305899622547,0.456010387925019,NA,NA,NA,NA,NA,140,6e-06,0.456,0.01533
"7197","NsiI.TP288843",11,12324,3.03723948090391e-06,NA,106,NA,NA,0.00829639710487642,NA,0.00829639710487642,"124+36088im","PS_Y","GAPIT","CMLM+SUPER","FM_50",0.107694640416011,0.456010387925019,NA,NA,NA,NA,NA,346,3e-06,0.456,0.1077
"7198","NsiI.TP288843",11,12324,5.3099854734786e-06,NA,106,NA,NA,0.0081942446418375,NA,0.00819424464183751,"124+36088im","PS_Y","GAPIT","CMLM+SUPER","fprinGW",0.0210468356955371,0.456010387925019,NA,NA,NA,NA,NA,2878,5e-06,0.456,0.02105
"7199","NsiI.TP288843",11,12324,4.42918004048111e-06,NA,106,NA,NA,0.0104345249094984,NA,0.0104345249094984,"124+36088im","PS_Y","GAPIT","CMLM+SUPER","fprinW",0.0133622641854018,0.456010387925019,NA,NA,NA,NA,NA,3012,4e-06,0.456,0.01336
"7200","NsiI.TP288843",11,12324,1.21294916145116e-05,NA,106,NA,NA,0.0324384499718286,NA,0.0324384499718285,"124+36088im","PS_Y","GAPIT","CMLM+SUPER","FW_1",0.0150564674860933,0.456010387925019,NA,NA,NA,NA,NA,485,1e-05,0.456,0.01506
"7201","NsiI.TP288843",11,12324,5.36632556082601e-06,NA,106,NA,NA,0.0103507554780676,NA,0.0103507554780676,"124+36088im","PS_Y","GAPIT","CMLM+SUPER","FW_50",0.0125096872743258,0.456010387925019,NA,NA,NA,NA,NA,541,5e-06,0.456,0.01251
"7202","NsiI.TP288843",11,12324,5.8601246973807e-06,NA,106,NA,NA,0.00512448371036951,NA,0.00512448371036951,"124+36088im","PS_Y","GAPIT","CMLM+SUPER","GFW_1",0.0082114228451271,0.456010387925019,NA,NA,NA,NA,NA,699,6e-06,0.456,0.008211
"7203","NsiI.TP288843",11,12324,6.31414479040941e-06,NA,106,NA,NA,0.0094131767952837,NA,0.00941317679528369,"124+36088im","PS_Y","GAPIT","CMLM+SUPER","GFW_50",0.0431478054051036,0.456010387925019,NA,NA,NA,NA,NA,1007,6e-06,0.456,0.04315
"7204","NsiI.TP288843",11,12324,8.97241385163489e-05,NA,106,NA,NA,0.0201674952140825,NA,0.0201674952140825,"124+36088im","PS_Y","GAPIT","CMLM+SUPER","GHW_1",0.00752235368596292,0.456010387925019,NA,NA,NA,NA,NA,1305,9e-05,0.456,0.007522
"7205","NsiI.TP288843",11,12324,1.01851184383815e-05,NA,106,NA,NA,0.0157174351242647,NA,0.0157174351242647,"124+36088im","PS_Y","GAPIT","CMLM+SUPER","GHW_50",0.0160141540849157,0.456010387925019,NA,NA,NA,NA,NA,1836,1e-05,0.456,0.01601
"7206","NsiI.TP288843",11,12324,4.17808131688093e-05,NA,106,NA,NA,0.0322375839020748,NA,0.0322375839020748,"124+36088im","PS_Y","GAPIT","CMLM+SUPER","HD_1",0.0150365128651795,0.456010387925019,NA,NA,NA,NA,NA,2166,4e-05,0.456,0.01504
"7207","NsiI.TP288843",11,12324,1.60700109066729e-05,NA,106,NA,NA,0.0210790333062828,NA,0.0210790333062828,"124+36088im","PS_Y","GAPIT","CMLM+SUPER","HW_1",0.00474058804605736,0.456010387925019,NA,NA,NA,NA,NA,2332,2e-05,0.456,0.004741
"7208","NsiI.TP288843",11,12324,1.58859610667467e-05,NA,106,NA,NA,0.0484912347291467,NA,0.0484912347291467,"124+36088im","PS_Y","GAPIT","CMLM+SUPER","HW_50",0.0153933695144594,0.456010387925019,NA,NA,NA,NA,NA,2369,2e-05,0.456,0.01539
"7209","NsiI.TP289776",4,4806117,0.000604726533577575,NA,106,NA,NA,0.0368493718696335,NA,0.0368493718696335,"124+36088im","PS_Y","GAPIT","CMLM+SUPER","GHW_1",0.29759166407269,0.167173453159288,NA,NA,NA,NA,NA,1620,6e-04,0.1672,0.2976
"7210","NsiI.TP290592",11,12332,0.000175054085729762,NA,106,NA,NA,0.0454117356241553,NA,0.0454117356241553,"124+36088im","PS_Y","GAPIT","CMLM+SUPER","fprinGW",1.77604200993386,0.124658553317488,NA,NA,NA,NA,NA,2961,2e-04,0.1247,1.776
"7211","NsiI.TP290592",11,12332,6.33302354350482e-05,NA,106,NA,NA,0.0148339767535987,NA,0.0148339767535987,"124+36088im","PS_Y","GAPIT","CMLM+SUPER","GFW_1",1.4613946840704,0.124658553317488,NA,NA,NA,NA,NA,781,6e-05,0.1247,1.461
"7212","NsiI.TP290592",11,12332,0.000139007980991144,NA,106,NA,NA,0.030138308870427,NA,0.030138308870427,"124+36088im","PS_Y","GAPIT","CMLM+SUPER","GFW_50",1.57945198102638,0.124658553317488,NA,NA,NA,NA,NA,1112,1e-04,0.1247,1.579
"7213","NsiI.TP290592",11,12332,0.000159612553029523,NA,106,NA,NA,0.0225122350332071,NA,0.022512235033207,"124+36088im","PS_Y","GAPIT","CMLM+SUPER","GHW_1",1.6041797804826,0.124658553317488,NA,NA,NA,NA,NA,1377,2e-04,0.1247,1.604
"7214","NsiI.TP296058",7,41533730,4.63264896006534e-08,NA,114,NA,NA,8.10219418789027e-05,NA,8.10219418789027e-05,"124+36088im","PS_Y","GAPIT","CMLM+SUPER","Lg",0.917410487132787,0.235294117647059,NA,NA,NA,NA,NA,2414,5e-08,0.2353,0.9174
