"","Name","Chromosome","Position","CmDW_g","Cml_cm","CmD_BI_mm","CmD_LI_mm","CmN.","Bcirc_cm","Yld_kg","SDW_kg","CCirc_cm","Lg","GS","FD","SRD","ADD","mc","Yld_1","Yld","AIL","CmDW.V"
"1081","PstI.TP120908",6,61169728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"139","NsiI.TP311723",6,61255833,0.818609606126564,1.28138114485373,0.406861869664865,0.548560387080954,0.492930810076416,0.0798056727534839,1.55920260330421,1.51012469436271,1.8681881888519,0.296664158714084,0.208007661270494,0.149747258900195,1.27012660096099,0.351889692034575,0.175588150104267,1.49978886388464,1.49978886388997,0.84842873664388,0.45059122990274
"134","NsiI.TP304335",6,61272905,0.0469896369493521,0.0791735423302568,0.142190243684072,0.104358678297415,0.311912079839426,0.122053780796607,0.156582002240121,0.139113664616312,0.0369049683300519,0.176579761334521,0.0618999456349331,0.743030775941044,0.0326134074081586,0.458776804686862,0.407615275088825,0.130892653932827,0.13089265393454,0.526459573914819,0.0421827972838012
"353","NsiI.TP503227",7,87451,1.16194562834425,0.910182177016925,1.65984693360246,1.18205005879821,0.178991174326864,0.157887300940926,0.742016907392387,0.588410426280116,0.462127901577799,0.607018009893126,1.60209196163649,0.415487535940729,0.483807009790996,0.916171425977143,0.11128950277711,0.75565437141161,0.755654371407932,1.18473782618538,1.29781767425004
"1324","PstI.TP161281",7,277773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"209","NsiI.TP383667",7,419094,0.807385655619593,0.472514926844957,1.37968999595697,0.626783295991034,0.21693342551981,0.0111225746929761,0.657020189413263,0.413327416639815,1.0808160645077,0.0399587726932625,0.536027251162907,0.919406884850183,2.21554134393075,1.50427338537388,0.150160427171893,0.579243659805426,0.579243659807835,0.540363534145742,1.03524596741485
"3284","PstI.TP997226",7,651806,0.109126960683546,0.108519104233772,0.0581611379054322,0.0446338912223418,0.526255865197891,0.0320972559302642,0.125709903364159,0.135164792605628,0.29886741618277,0.812619685205635,0.0906438565263511,0.242833390579398,0.989007661068328,0.957530226187851,0.107679929851933,0.145138385678565,0.145138385673267,0.298411606926155,0.06309742587862
"3025","PstI.TP892511",7,657459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1955","PstI.TP433372",7,840822,0.32583971968722,0.498750391591876,0.268529058847985,0.319371929330344,0.0103938440596116,0.0249162773297536,0.101576499738091,0.0430224797726147,0.160632860138586,0.333511074282317,0.281159834954779,0.131894038695737,0.943790749552789,0.03454097223267,0.252584602037498,0.024913768395858,0.0249137684042393,0.674571582980085,0.224211161694494
"2202","PstI.TP543908",7,1085483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2550","PstI.TP712552",7,1086282,0.671660906697747,0.490930728559037,0.750428109344405,0.866508984488871,0.424371436500387,0.342366937875853,0.171571476654358,0.19406474334529,0.22610932583917,0.230997524303529,0.166028573825549,0.318929488108721,0.0564317530593414,0.011334124337359,0.0799951731123225,0.162624539042915,0.162624539050812,0.131428704694496,0.771743153536749
"1095","PstI.TP1216346",7,1189753,0.123095129364656,0.131105291302499,0.0317581823337298,0.161089198688626,0.0710847182216103,0.211130848054733,0.00295316443525112,0.0314075994641107,0.188571685867773,0.412401192778996,0.0672686640341493,0.653533672118173,1.19759728033119,0.203317114094238,0.598149267250234,0.00608896985549416,0.00608896985178893,0.271060807211972,0.0858540636559703
"1884","PstI.TP400705",7,1246953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1158","PstI.TP1251020",7,1288842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2012","PstI.TP454165",7,1503587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"782","PstI.TP1076746",7,1802206,1.49000551423211,1.46436060675496,1.45719185486955,0.699071801615893,1.71899431357225,2.69640656700041,1.46514553702467,1.73073925848703,1.74378282138768,0.247099324390488,0.192022950829873,1.74929314083353,0.412873834630217,0.215124771182328,0.903493569008026,1.62567697694937,1.62567697693818,0.00433868680178048,1.36819272545317
"5","NsiI.TP113035",7,1804303,1.18358443804812,1.06660580603786,0.820175639547307,0.713279638692363,0.433740339532782,0.982713983425504,1.12727734241595,1.12770134174451,0.810040983317659,0.111533904221669,0.258734567572658,0.302637157310653,1.08109129967016,0.923371482782682,0.207697889395147,0.902219174881649,0.902219174883094,0.835044605123044,1.01503138062493
"1556","PstI.TP271997",7,1839611,1.14488693531254,1.24215989973097,1.14753727210983,1.16017079563573,1.5011057136056,0.477900260408623,1.43851052394805,1.4940862211091,1.70299818983082,0.674370691363545,0.0375431072829907,0.161534060988325,0.0612326918570994,0.249668914838138,0.336008962531648,1.62471343051746,1.62471343053469,0.103153590952153,1.12573194294341
"1397","PstI.TP197681",7,2110172,0.10601062451328,0.292541260622298,0.21541351598376,0.246435272029973,0.451971014241621,0.242437715086911,0.322332935101721,0.464023739525411,0.248828213935276,0.0175290176930469,0.6646270504542,0.360880149730362,1.15523739474927,0.0870413678488708,0.0683183694680638,0.349275171892975,0.349275171893375,0.127343462898012,0.0776893418073126
"223","NsiI.TP402503",7,2347078,0.168162522212753,0.174002185978733,0.0593956523670191,0.210764765089425,0.941515649351749,0.404210528621087,0.190980642015663,0.283723278884932,0.0861720029026252,0.0722149747014487,0.0246126631225705,0.0511547606354435,0.565748212289776,0.54169715002367,0.320338480909017,0.266863196249229,0.266863196247089,0.631791727067203,0.0164718120979916
"2462","PstI.TP679208",7,2374884,0.154149111474411,0.534347013843967,0.50761365525102,0.0368785367228071,0.382535753435382,0.68534951377047,0.578226520045029,0.734250179175148,0.568548207975737,0.0303313656491149,0.0777865415102474,0.0187111292038275,0.00516705253756727,0.00572177201046406,0.659115965989423,0.677211590805277,0.677211590802044,0.0589495483833447,0.144245712106739
"1530","PstI.TP261556",7,2620886,0.144902279469305,0.302066391869611,0.16546816797325,0.000978488007919076,0.0158688240867267,0.227019899980975,0.118300220695654,0.0832208422571743,0.208477275215367,1.92206100844986,0.738757880797386,0.0673901158120014,0.59377718962758,0.419336563564459,0.290102406416934,0.128608614576724,0.128608614577868,0.481078111092173,0.0344330629515898
"1689","PstI.TP321113",7,2693846,1.07797718710014,0.750834956136803,0.560374113655994,0.975971906075827,0.507819134291787,0.362709975195757,0.602855279338305,0.786486173191688,0.680312828402105,0.539683670941761,0.410645632488749,0.151215547122718,0.141100361123617,0.2838683476278,0.0592033151064909,0.589689425879644,0.589689425884996,0.238653069621469,0.979303278115315
"2338","PstI.TP617554",7,3245920,0.495102822056283,0.672175031171276,0.585185363642396,0.616720197367617,0.862217155702428,0.0182231783255361,0.203670648531021,0.133887121567537,0.053305999852528,0.114795312529123,0.43405065108535,0.00455900662525822,0.0596448145892031,0.652498837015299,0.0302020689732855,0.198314492472238,0.198314492475995,0.140441778372845,0.481678112527973
"428","NsiI.TP575618",7,3778581,0.441273707036336,0.321621334040043,0.475914056285967,0.148493204182714,0.353593967251028,0.776883389109503,0.263757349595742,0.270313116171155,0.238678516097229,0.0769032388865729,0.0612409602687412,0.0565777053725743,1.02738837868972,0.0639352288313948,0.285179272866328,0.257102795479043,0.257102795489512,0.119410947271027,0.460129215915468
"2937","PstI.TP858615",7,3805095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1208","PstI.TP1275567",7,4355483,0.198152734906434,0.291264370422406,0.216590139300854,0.13771369023467,0.496996788705162,0.995348642834246,0.252086938974933,0.446782516456233,0.248125980352811,0.21079591238092,0.356841212050997,0.0977574691942163,0.041738044481189,0.21241755139329,0.46936891956739,0.387600221875802,0.387600221866571,0.180088332170569,0.180257304118249
"1204","PstI.TP1273751",7,4585882,0.0227000690735872,0.105625998343754,0.149570183373452,0.0398606521061229,0.100028191900598,0.219548049152412,0.3942823807305,0.523601636844365,0.133691582338905,0.777626847949881,0.0904733014629763,0.164433208217346,0.21802958849973,0.0281521230401602,0.00779852572193671,0.426748168889505,0.426748168879886,0.135414993462327,0.0694675505744009
"1567","PstI.TP27579",7,4882106,0.016098378737609,0.103385169402737,0.0524561500261539,0.257751017655896,0.423250833418557,0.393108333305732,0.225295586994779,0.307403888615598,0.360243036109831,0.25642718577483,1.28669114439375,0.251045578229044,0.313290648199661,0.538148618250544,0.296323441041998,0.28903166969961,0.28903166970475,0.52422676472391,0.00101041550707219
"1284","PstI.TP145834",7,4944531,0.0577660360566869,0.190967042451544,0.290736516846313,0.000143496281970798,0.100241363443342,0.369804485903252,0.214656125083672,0.161230720910938,0.336511914948762,0.241959538258553,0.419597345170713,0.491136109512245,0.506737895201065,0.447272277308438,0.590392077521555,0.192426076462449,0.192426076461924,0.0427047695479678,0.112802956293055
"2479","PstI.TP68667",7,5024644,0.315546164581072,0.666028488354013,0.535506583006235,0.742865648386671,0.070626945327472,0.125174599330838,0.154679283053196,0.0738374118699082,0.212555582035372,0.000954206592237014,0.335235752983301,0.146566957344229,0.118088920597696,1.0722867255401,0.0506570287041279,0.153581515891785,0.15358151589169,0.527720738930998,0.423880002037761
"981","PstI.TP1168534",7,5203859,0.821918655191034,0.990587780994191,0.29989110573639,0.551413734296511,0.52525776396712,0.495569455576431,0.0893175761181764,0.0911061278053597,0.17029079108135,0.199087809020456,0.10864275666429,0.747434386859106,0.144130892054877,0.324596158482469,0.235413356132348,0.131498748556748,0.131498748556846,0.290304595719055,0.54021403187836
"2072","PstI.TP485183",7,5360417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"977","PstI.TP1166626",7,5373971,0.485498358671986,0.491835203920433,0.597954637217588,0.805074233580095,0.126177926446193,0.198890736267503,0.194216163258756,0.17825679684468,0.81441971738072,0.561144432293605,0.112108317831438,0.173794989070429,0.182589948845415,1.01704919228486,0.467371017469953,0.21865544590557,0.218655445907593,1.21412322322066,0.569792766877306
"215","NsiI.TP390395",7,5462820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2375","PstI.TP636369",7,5813087,0.285711265509431,0.31752773422677,0.204971590898119,0.403074906963747,0.0877482359730397,0.117793227626524,0.189762822071003,0.271948065114423,0.247191987657386,0.805119274068803,0.211113724036615,0.450037708910566,1.01440824709629,0.497008794672768,0.915378480230592,0.28547240041104,0.285472400406204,0.255884202917327,0.28506910971761
"469","NsiI.TP642549",7,5994953,0.19667999086048,0.491043148837768,0.302486620312803,0.700987006022429,0.245630680039809,0.302707332731618,0.00212161226503963,0.00495263226123906,0.273874781168226,0.855839299674966,0.142957649394711,0.628307981459657,0.955266278556301,0.000519852704350565,0.122157333418457,0.0219576822675678,0.0219576822626953,1.14800226016134,0.292491118179737
"1220","PstI.TP1287230",7,7558451,0.23468868740046,0.290043686236782,0.135359428737877,0.156985373295702,0.00711365844960242,0.0416130870804858,0.0415401056876919,0.000222597552638978,0.0688040286921373,0.415587030288691,0.220323094099934,0.476087386661053,0.207648423593185,0.0191543400524977,0.559796518623061,0.0597040187770994,0.0597040187739423,0.473688789363208,0.0965030404634695
"1094","PstI.TP121587",7,7568149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2308","PstI.TP59966",7,7754399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2833","PstI.TP822493",7,8114551,0.166125875718797,0.419891734727256,0.243944906402884,0.429893618498714,0.254072210913491,0.374893246755226,0.239184729767424,0.376315244370641,0.163889782030797,0.20288851068079,0.759162471700825,0.222289744752974,0.882132366067023,0.494262153505769,1.61011624478114,0.298422868997942,0.298422869001359,1.60349491176662,0.170379295336233
"2906","PstI.TP847369",7,8209705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1999","PstI.TP450060",7,8209747,0.450033728455095,0.176915480939778,0.292631671796695,0.24066632119822,0.146260345278768,0.00892868961365867,0.191853470623905,0.202458791679377,0.227200095553054,0.914488261939263,0.0549877826300324,0.409415043297202,0.500913024252103,0.0994354286953447,0.0159751628355593,0.228068269261414,0.228068269251422,0.0531850218596469,0.464819573051403
"3157","PstI.TP944548",7,8285238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3170","PstI.TP948276",7,8285239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1861","PstI.TP39204",7,8302668,0.0441926856226959,0.0958877440741154,0.0980831410272071,0.0274491166687362,0.276549125682174,0.0926918932792566,0.0193570234000447,0.0149085517473897,0.338211419451611,0.133253625018905,0.0995753584167838,0.471023569229818,0.467633702976101,0.0905939097340279,0.249976509157868,0.0143591242352585,0.0143591242305204,0.32947936203004,0.105108945451797
"2617","PstI.TP740770",7,8648631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1888","PstI.TP401749",7,8817658,1.26148363241163,0.496708331933519,1.60994349411472,1.55790358630253,0.63757759613121,0.0369142253089205,1.56004352124359,1.43613572927972,1.52629657776078,0.228519127590692,0.508377177739546,0.210680480479801,0.558785026306596,0.545548527464603,0.518640789735991,1.47527795714665,1.47527795713659,0.0564973279310274,1.63712106333861
"1582","PstI.TP283576",7,9134542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"904","PstI.TP1137784",7,10078994,0.175910168330309,0.350365105821028,0.206290593105569,0.427793201081177,0.311882648512628,0.123581695803622,0.0178256947037656,0.101639838287537,0.296584492313565,1.3266868045943,0.428221550459619,1.91536083570379,0.815638421543398,0.186634689588825,0.50300703346123,0.132801136092284,0.132801136088357,0.22229028801463,0.17917655067492
"2309","PstI.TP602287",7,10755063,0.658188093590007,0.115563774013954,0.744063139100097,0.197360784914347,1.1590800783116,0.162518882277336,0.675075776963106,0.849134914984911,1.04990952054419,0.923544525225144,0.487627025055405,1.97078393873757,0.119661121277987,0.792858183888,0.281619653382676,0.93388655090158,0.933886550920277,0.711538957400568,0.715959402153958
"1987","PstI.TP446073",7,10755390,1.10185825359683,0.480270912174434,1.62172571738987,1.12327008834551,0.0555852885870067,0.529604260000785,0.686703367373071,0.495712750852518,0.63559300541292,0.0813571684860434,0.340019563779465,0.311561338864828,0.483132322680517,0.11680615467586,0.0216286921850763,0.532035780161677,0.532035780173009,0.930163035178502,1.51119231596759
"2561","PstI.TP716056",7,12018520,1.18666997261452,0.806604525128115,2.04648786721759,1.19502362601815,1.15749356148805,0.288520238010401,1.08109680068736,0.917529465180593,0.731575847761644,0.206886497913309,0.354112116420801,0.418692172323622,0.0246233946028504,0.748550747845547,0.830960205229226,1.07217500916057,1.07217500914295,0.313932386798416,1.40570351963555
"261","NsiI.TP437479",7,15545472,0.475579019609352,0.870175035434787,0.368117392388613,0.0800446610673525,0.671375955790264,1.22527281795751,0.759489389552537,0.899786992562138,0.287555705177662,0.0117666171715108,0.846646155701358,0.141383027314257,0.412501627094406,0.0658869539737937,0.249411457178678,0.782509881761627,0.782509881751908,0.0354770846948102,0.292710980875622
"2051","PstI.TP474390",7,15569290,0.00412036968050237,0.122999339727044,0.0437029145451831,0.00260058286030302,0.0245244286990593,0.0364547190761599,0.00845991420730542,0.0149474506848565,0.0446628418482743,0.195543666642612,0.276165442868187,0.497302359396213,0.398553214491964,0.114040604958869,0.793867319704273,0.0406005645464432,0.0406005645469191,0.0155697204759269,0.0270712241028537
"2490","PstI.TP691322",7,15663756,0.221206667633159,0.0724818492728024,0.386541370516633,0.474018390458747,0.586670148081873,0.467110964961619,0.184307328455462,0.181366409466255,0.477768038863324,0.19422186781782,1.27374505588714,0.0708964571969274,0.0179409729741907,0.145886285721045,0.359374305705724,0.258386155666878,0.258386155676178,1.25739325141214,0.434645393774573
"2065","PstI.TP480204",7,17216627,0.288580791633193,0.441423067985082,0.16246329671472,0.265711405358294,0.393081301733566,0.348068918507843,0.317226547899717,0.502724712982303,0.748080606515531,0.20254574156403,0.761528029303387,0.835508367250074,0.059462957599681,0.110565568125694,1.53370708121911,0.477360634280104,0.47736063427829,0.143160262654571,0.202394579360832
"2564","PstI.TP7177",7,19883599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"632","PstI.TP1013004",7,23934216,0.0652866895183475,0.105462951769154,0.143174569876976,0.0458468737921517,0.410552742281772,0.264405498700259,0.225452738472093,0.295487806983566,0.15255920980101,0.11343550789498,0.483673348111307,0.388195034874901,0.532942227641213,0.0545301477731241,0.038493890886784,0.234578841511841,0.234578841512247,0.402461534057434,0.0535366431458472
"743","PstI.TP1060579",7,28563180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3116","PstI.TP930201",7,30412154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3077","PstI.TP913067",7,37614298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3078","PstI.TP913069",7,37614334,0.0732879778011431,0.0653883000762905,0.35683267175614,0.262480862036253,0.730965587583384,0.196971463335404,0.172901974103291,0.195451331107405,0.0261435541889008,1.16858752691942,0.225388701960689,0.855678792746296,1.28299145398425,0.135485776186242,0.0150732202923767,0.297454079946554,0.297454079943568,0.459238090125693,0.0846634158173848
"2596","PstI.TP728734",7,37735277,1.19228375525792,1.24992188594569,1.08209362247967,1.06800815762266,1.36374204806789,0.465779742894703,0.505197157110435,0.470602648700155,0.767011478176444,0.312080302474571,0.164268390873734,0.320773639626467,0.0948227370103905,0.0747184050012201,0.0367549347061768,0.518677411372366,0.518677411369906,0.0514008830974438,1.12195416421137
"116","NsiI.TP262182",7,38847042,2.51998395249903,1.73695995002206,2.71753289554031,1.62118600712079,2.0864268005543,1.32878220364268,3.01765493526095,2.41064654060735,3.35011258039596,0.318686734629874,0.578400251698013,0.170241776479164,0.611914086159588,0.35557977094282,0.952111516103113,2.54441143878211,2.54441143880329,0.135589511545484,2.54722514682958
"933","PstI.TP1151756",7,39232025,1.33573114048063,0.877851109872041,1.6236477934506,1.90709655057194,0.0638077471457973,0.34761169854755,0.22200193160427,0.245834617985072,0.0875601834226012,0.164218976043071,0.468098918351022,0.695250777734434,0.389480809958122,0.398832922503988,0.343647779260211,0.278125162567413,0.278125162559088,1.3534080674093,1.56544294518083
"303","NsiI.TP459288",7,39656372,0.211914979363354,0.180498871821182,0.0680070051408508,0.711387464248837,0.11749566449969,0.304650406860454,0.0169689317347275,0.0451777478146072,0.00836226753872597,1.13833336783746,0.808834701419355,0.256077520683499,0.151673794071015,0.239448296250711,0.230164419328594,0.00611251349217598,0.00611251349242209,0.370187097369068,0.152923798151285
"614","PstI.TP1005929",7,40209050,0.147745446399513,0.190119093234707,0.0473579190086207,0.294335764889627,0.589420364793649,0.0460128651776493,0.0166350922441917,0.0247188648066185,0.108943651701563,0.0755612218027178,0.0150607152326842,0.0116720423522034,0.509275427542518,0.46015252595807,0.505539184620445,0.0188769155378226,0.0188769155290523,1.10574787156503,0.123120040251799
"654","PstI.TP1021321",7,40225707,0.169753820662657,0.0136994864026473,0.345137475766672,0.32545914491737,0.0300313707883559,0.148567322205212,0.224916744475114,0.239394971233536,0.103261858628278,0.533877130402011,0.190608157188664,0.0864356943038378,0.00774752665175584,0.269943181964245,0.45478747939323,0.15975089727397,0.159750897274143,0.169733468218312,0.283235615764882
"1446","PstI.TP220192",7,42063325,0.177190416618887,0.501660729121214,0.106385193169124,0.234376840471849,0.239078007322064,0.700076416572831,0.188217373199637,0.154426706460258,0.0111912093943924,0.241824337448251,0.590307264140791,1.69965116582299,0.378101672837597,0.150493591612418,0.243411539571903,0.130583172699705,0.130583172696513,1.18045905264554,0.0762987120771647
"920","PstI.TP1147160",7,44396170,0.0169571575466017,0.180890095557894,0.358597811033952,0.30664948219624,0.343272795656423,0.545620741100134,0.0361880943964794,0.0126746519373368,0.0849955342415705,0.252267960458724,0.27155177988868,0.606366748746719,2.01812703783145,0.511470029569253,0.571477327251866,0.135543930545738,0.135543930533278,1.16414570053376,0.0656468997834334
"597","PstI.TP1000389",7,44396572,0.411720629193094,0.401677973436646,0.583919466801066,0.539187532735852,0.100548546865283,0.1392672086097,0.399176434001159,0.451872138105372,1.08484889117831,1.24193334225954,0.0815762886667961,2.70928194531101,2.43847778293438,0.367893825685044,0.908925996245042,0.444220758855627,0.444220758849482,0.00471564913150892,0.508447436339791
"2001","PstI.TP450448",7,50290469,0.198601061808769,0.0575929485539839,0.458861767017157,0.282313557245059,0.090121518770249,0.157829306929758,0.0749760849097516,0.168115309659308,0.218559460356571,0.117674936260694,0.0149454578346433,0.28234336041693,0.509918413337461,0.127256279954742,0.261147287793784,0.132951057676277,0.132951057683688,0.0200046117167542,0.418267271631013
"2218","PstI.TP548274",7,51500731,0.708060437644736,0.961871465620253,0.880182175015257,0.472673486765095,0.111036985536403,0.32671514639376,0.0516477253012195,0.051728087330201,0.164315026409237,0.0809001655630922,0.213500678595658,0.150166066118992,0.397584690219234,0.239218687954517,0.265752715764498,0.0471013591204166,0.0471013591192343,1.04312784853316,0.545711761897728
"2517","PstI.TP700737",7,52170610,0.0309679011756781,0.310955376496345,0.191224465082548,0.343204336965434,0.332890830565527,0.221450256648102,0.227115262689625,0.274521782508129,0.114590118773137,0.0905716690002737,0.118759129333571,0.188406449777518,0.167383915653345,0.518307986953469,0.117959272995858,0.294924999660718,0.294924999662886,1.24089065574383,0.0518444416894322
"2458","PstI.TP677046",7,54092854,0.0209873207784507,0.209228725905454,0.0632058919849543,0.296880748193818,0.297453298415259,0.331606888629176,0.432831673391998,0.429285209805352,0.0718537680669148,0.222855555206754,0.297184997693137,0.0168022294059924,0.268389734007389,0.401099266390722,0.126820717083815,0.468443472687299,0.468443472679953,0.839833551608739,0.033637076617011
"2730","PstI.TP780884",7,54360893,0.075927807201573,0.174597534599438,0.0188820352187318,0.085088540148635,0.106234513393463,0.716824059414525,0.173595717893154,0.210054857525576,0.202963809281516,0.982601772792668,0.235247209116254,0.502989347650089,0.67606095061379,1.04602304760582,0.467213796546664,0.259524195650775,0.259524195641942,0.227553037099175,0.104283960835948
"2905","PstI.TP846454",7,54554537,0.341539680504322,0.025075535640079,0.181857106857852,0.059002006756135,1.31532890236556,0.500537202473882,0.351544634950649,0.282363494359457,0.587012806501891,0.610518800401026,0.391999663648547,0.0438446692298097,0.364789653372647,0.483179347303196,0.115813315962905,0.456701134270256,0.456701134261185,0.953716958553264,0.30914707755332
"2452","PstI.TP673993",7,55674206,0.432444348072527,0.0878395375648101,0.573353730102596,0.334667441219334,0.901191122331593,0.186111685004445,0.998452178423392,0.941382126029109,0.652407294967459,0.566424996579396,0.217764796886916,0.408800740236064,0.31303508882255,0.28717718849394,0.45177074795119,0.997308408837947,0.997308408840215,1.03351037725911,0.5778559874719
"1971","PstI.TP44125",7,55681656,0.77422763229264,0.559043088233075,0.895190431145782,0.553404209744419,0.246977087060125,0.0658595347467793,0.624600548242558,0.582851968596664,1.24648677839825,0.0591747581122268,0.347082098084005,0.0106177416061306,0.702297134402991,0.432209875984836,0.204405844954031,0.609833031641707,0.609833031649643,0.486084751597963,0.778549532770555
"2586","PstI.TP725380",7,56007421,0.300524621665277,0.476910108295063,0.140079329466879,0.0992917035490773,1.44014658775018,0.43894344227385,0.0631104647193962,0.160091164358867,0.144655751603624,1.33802148463737,0.110259424096526,0.335293026163306,0.0504723292191646,0.341874194605965,0.623370029801515,0.120965471287527,0.120965471295775,0.41780253009366,0.0329814209519606
"1742","PstI.TP342418",7,56234517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2879","PstI.TP838226",7,56380657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2352","PstI.TP624170",7,56509983,0.417172770625569,0.131737826316913,0.545655370695466,0.568046385811245,0.546452615613694,0.0220500580055905,0.426646136472923,0.506759171403287,0.245813052616598,0.122330470858044,0.00626184473266082,0.615699804633538,0.558049746299284,0.0119156449223959,0.758045442320779,0.608249150914014,0.608249150918666,0.287180100755099,0.639736333837391
"1390","PstI.TP195819",7,56569496,0.881189507772275,0.674437273790438,1.38370013224887,0.521613543506994,0.341062890792622,0.37756774180986,0.396423142258824,0.35225294863245,0.650382097999546,0.292745111615611,1.40500674852014,0.623498709033886,0.390680811963847,0.378834821247518,0.0203526980962986,0.363954681211998,0.36395468121396,0.309568779611766,1.01016698142753
"1169","PstI.TP1254872",7,56573064,0.580987408247729,0.172809856264887,0.741783813280411,0.778124220373437,1.87948956345372,0.355172746365503,0.530309850114601,0.558335758559752,0.524754592858764,0.214961747245144,0.491285627121615,0.147559202096137,0.252432585661035,0.0622010486573612,0.0143440064035554,0.569975503128188,0.569975503139678,1.26282958253221,0.762986300176366
"1170","PstI.TP1254873",7,56573089,0.339248274902155,0.191507283717735,0.115787824898582,0.374099750677423,0.0170995191706704,0.0657711553856124,0.124285954799799,0.169551453203925,0.133556544519511,0.966127260685679,0.0705865984645917,0.0909153736866559,0.290859581011016,0.114571767272926,0.00488556562586525,0.0960727502636,0.0960727502663719,0.0592814523889058,0.254531573172383
"99","NsiI.TP234353",7,56772484,0.357518340788118,0.149881281882378,0.393920468733706,0.428255438776458,0.573892432062408,2.09666524797303,0.285223247200672,0.353018827712289,0.00637407623364847,0.0825863593215093,0.0207349326331052,0.126588271789986,0.0195223457266545,0.0176891945305594,0.22273601060213,0.354002676198822,0.354002676188127,1.23036121057526,0.417679847140039
"165","NsiI.TP348632",7,56779391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2522","PstI.TP702779",7,56779453,0.0278752258350676,0.00978242107530883,0.196535831724205,0.00691811387758345,0.212222317568513,0.350147520489794,0.0352682861839203,0.0458281777849468,0.0170316801496098,0.0923964871820078,0.429239881741951,1.96040451099635,0.457113510368781,0.226616244717798,0.203933854571816,0.0554033311990317,0.0554033312006324,0.455865882036343,0.108095559967338
"1356","PstI.TP179103",7,57227560,0.346018457947022,0.0816511532701958,0.72402593410323,0.498903346768738,0.294604650147827,0.546251308235063,0.565747152751118,0.571554706584569,0.42645749547147,0.00279644387120589,0.205148279694723,0.233960150716282,0.405618695298296,0.8959032301563,0.283920832140479,0.575463285310442,0.575463285319899,0.618911095095093,0.507662338449546
"611","PstI.TP1005240",7,57259216,0.591010017504747,0.0779330870242581,0.0833398275899258,0.849378562284409,0.545025533114024,0.00722170310721205,0.424861980354925,0.521562747366275,0.367060269060499,0.0248373743598683,0.122602895139868,0.0135842265814911,0.341476456549844,0.0657909790414448,0.345942639597559,0.434716573269413,0.434716573276486,0.460437576252023,0.623598181492556
"1555","PstI.TP271772",7,57259256,0.521036031160727,0.706757062409178,0.314560769903318,0.449539799415869,0.390350332708594,0.262115227812556,0.738853383313102,0.736108076947559,0.730468400127036,0.833281381487719,0.354881911774797,0.0588770527960247,0.026107683234787,0.264313581218267,0.0778632429788055,0.704813771042265,0.704813771050268,0.38644960147623,0.385715820235933
"3028","PstI.TP893479",7,57292079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"159","NsiI.TP338725",7,57292523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1702","PstI.TP326785",7,57293650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3209","PstI.TP967103",7,57294054,0.42434870451037,0.229077118949811,0.76038121747976,0.521649308181309,0.624370130690264,0.183309722031431,0.267087311511252,0.164219158730521,0.548774161823327,1.24827056219152,0.421394774024524,0.753691146633558,0.541070800777407,0.1411356089713,0.148681305989338,0.240382715310289,0.240382715314627,1.18244689279938,0.523467230373468
