"","Name","Chromosome","Position","CmDW_g","Cml_cm","CmD_BI_mm","CmD_LI_mm","CmN.","Bcirc_cm","Yld_kg","SDW_kg","CCirc_cm","Lg","GS","FD","SRD","ADD","mc","Yld_1","Yld","AIL","CmDW.V","rrBLUP.CmDW_g","rrBLUP.Cml_cm","rrBLUP.CmD_BI_mm","rrBLUP.CmD_LI_mm","rrBLUP.CmN.","rrBLUP.Bcirc_cm","rrBLUP.Yld_kg","rrBLUP.SDW_kg","rrBLUP.CCirc_cm","rrBLUP.Lg","rrBLUP.GS","rrBLUP.FD","rrBLUP.SRD","rrBLUP.ADD","rrBLUP.mc","rrBLUP.Yld_1","rrBLUP.Yld"
"1623","PstI.TP299340",4,50252276,0.39679498797241,0.460981044012142,0.350215051320857,0.104871510545129,0.45536843755222,0.853003973241212,0.661720876328532,0.734239111558152,0.370165205225355,0.119745500461997,0.0711330759600383,0.113967739686741,0.66107314584657,0.408169785905433,0.146342373584535,0.722709632247163,0.722709632241957,0.0537287781565657,0.224957837884265,0.401055994494706,0.345954477639806,0.446462460819012,0.785467987148569,0.350454436692867,0.140280087066247,0.217910984937181,0.184399987994205,0.426417279201029,0.759022236953367,0.848920310102298,0.769187575045525,0.218236231752737,0.390688127778154,0.713933278927586,0.189360925594109,0.189360925596379
"464","NsiI.TP634743",4,50670050,0.328630335257193,0.398887957370496,0.103089612586024,0.00781296170661327,0.452146512373061,0.0322667703386622,0.20574830668817,0.248001646946132,0.337189135716137,0.00658382203733725,0.0607129305762897,0.0114567709947467,0.142599657835471,0.183275725741804,0.449924307057718,0.233052745199677,0.233052745197127,0.0282557107448034,0.158679900114464,0.469212598721202,0.399127859154568,0.788697360537118,0.982170845023227,0.353064041000145,0.928395933803503,0.622661040881632,0.56493483244338,0.46005617498631,0.984954520971923,0.869535003549448,0.973964727455884,0.720112487599511,0.655728823705148,0.354875234850045,0.584719065519886,0.58471906552332
"1907","PstI.TP411131",4,50796187,0.0151006436753551,0.203576978198997,0.0872934528918732,0.131926830289322,0.290596745818951,0.04098635805415,0.0627912170958237,0.120877825871408,0.01460745472114,0.370748301862191,0.0188273801248454,1.54955073366056,0.56812510624986,0.0785461242756325,0.0523518663177537,0.101761957796219,0.10176195779421,0.128881875173201,0.117974888114621,0.96582703169207,0.625781934960206,0.817911938070792,0.738028562327239,0.512157166618508,0.909941855041353,0.865383843769363,0.757045834421601,0.96692445708289,0.425845142899414,0.957574604710791,0.0282129998360842,0.270317955299013,0.834552909820695,0.886437527438462,0.791112127576312,0.791112127579971
"2919","PstI.TP852023",4,51121423,1.92643988956621,1.07885925148042,0.826429067148073,2.30414250188776,1.28067836502599,0.905554741266791,1.618601262196,1.69795283532239,1.79817524453477,1.66303480480758,1.0699334046513,0.567200485033719,3.23067609966372,0.598144554719437,0.690573389013953,1.80556990510859,1.80556990510094,0.200147918625884,1.62642901445114,0.0118456831102709,0.0833951412341786,0.149132031130925,0.00496429404955623,0.0523988354452795,0.124292595959698,0.0240657132585024,0.0200468972621845,0.0159156637583283,0.0217252706332801,0.0851268562956592,0.270894080442791,0.000587927670269433,0.252264097283218,0.203904406375511,0.0156469644156408,0.0156469644159164
"2837","PstI.TP824743",4,51495892,0.59672194711507,0.429918563100059,0.580574339305344,0.40401227251475,0.431760753981103,0.0168254207469872,0.939869295432423,0.630045310019171,0.990638904524549,0.797104009163487,0.0487283067839837,0.255891150527469,0.541308863292119,0.257607333174876,0.715151325158308,0.685898581123212,0.685898581118981,0.0307064051036362,0.599139330639803,0.253091787377783,0.371604904203606,0.262679185325515,0.394446155457348,0.370031968451207,0.961998908439484,0.114849921996378,0.234398425427584,0.102178869995718,0.159549699598306,0.893864507583362,0.554764739091026,0.287535278248306,0.55257682514841,0.192685340523076,0.206111117928596,0.206111117930604
"1661","PstI.TP313639",4,51533595,0.00735332481346011,0.585127161189348,0.144179102170159,0.100255363191252,0.0375528318262839,0.961439139275607,0.401944647931255,0.59085420621421,0.838679810091933,0.0439246938872634,1.45164351515147,0.0805061588926415,0.342516092979462,0.091168162761028,0.285986992453629,0.484988855161077,0.484988855156267,0.524300129499088,0.107369652325597,0.983210878805281,0.259939834929881,0.717498335380469,0.79386131060272,0.917164355764998,0.109285076528263,0.396328544238399,0.256534508499084,0.144984037545761,0.903806178981612,0.0353473194514054,0.830794936804336,0.454447697131488,0.810647107165666,0.517622335015831,0.327349095183883,0.327349095187508
"79","NsiI.TP211613",4,51742137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"890","PstI.TP1133379",4,51922694,0.11846094871933,0.126685312983713,0.153278922384931,0.0168696007384177,0.00135196033713967,0.0802737673659737,0.0366301793540159,0.00223242233236829,0.167519299801973,0.511829595495165,0.00402251201833749,0.269797085679914,0.122071937944286,0.276674415919545,0.17016119348735,0.0246883612875897,0.0246883612882373,0.177650669669454,0.112629770483997,0.761270588539656,0.746989826431066,0.702620921910404,0.961901051009572,0.996891836653458,0.831239615189385,0.919114929691053,0.99487284656788,0.679955827478206,0.307730402235321,0.990780585619885,0.537282771014322,0.754967162102173,0.528841567817815,0.675832085834436,0.944738553555135,0.944738553553726
"2855","PstI.TP831969",4,52358433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"344","NsiI.TP499370",4,52358612,0.14943161246293,0.275482054546693,0.0719759872330182,0.0525969657142787,0.0908814253678235,1.71332890127665,0.754014800158456,0.774591398227401,0.584362626313348,1.1133879613164,0.355008054795619,0.281568517808049,0.21716051281871,0.984455086651787,0.151873847141136,0.757469600443709,0.757469600433747,0.0415575903687957,0.0291153195943676,0.708872922551808,0.530295504481657,0.847274259858805,0.885937396731187,0.811182503304937,0.0193495602187949,0.176191600171516,0.168038424793891,0.260397837750433,0.0770215117748881,0.441562257687383,0.522915460303968,0.606512124659494,0.103644178438786,0.704897796316496,0.174795561077287,0.174795561081296
"1053","PstI.TP1197361",4,52473553,0.561180385446979,0.371276310499937,0.441353853044577,0.866103840862519,0.122281042092339,0.260925968625071,0.624398213963357,0.627137801102337,0.41188141872675,0.2740869207295,0.0157923718761336,0.371085302576351,1.29098982210539,0.362941043254644,0.117796256912709,0.658579837924374,0.658579837927346,0.695881432987973,0.625091240584203,0.274675304445633,0.425327721440065,0.361947971452225,0.136111919665862,0.754603747937217,0.548370434119692,0.23746619094319,0.235972937516679,0.387363397530455,0.532001772512097,0.964289922539844,0.425514826817399,0.0511693827184312,0.433569732751153,0.762436612443576,0.219492741060951,0.219492741059449
"2047","PstI.TP470432",4,52709206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1181","PstI.TP1260649",4,52875541,0.626945501571152,0.996498148187165,0.147736724351193,0.00292416852515167,0.851703561245072,1.11099114088128,1.57097041774959,1.33241602642697,1.08234810320436,0.262646925076365,0.267176343080168,0.303179499879721,0.891636283795343,0.52678879174967,0.41496285180744,1.37225598698352,1.37225598697234,0.12247359509493,0.214371034032589,0.236077446173568,0.100809590783236,0.711644792368366,0.993289469988559,0.14070075852826,0.0774477596112832,0.0268552736586749,0.0465140305279375,0.0827278803117571,0.546201734483232,0.540534796956556,0.497531405907126,0.128340496833337,0.297311157860225,0.384624680231302,0.0424369353415489,0.0424369353426408
"1481","PstI.TP24110",4,52990968,0.18775905699451,0.765566070874103,0.0234768966704395,0.17780535726091,0.107324646606917,0.406857083466632,0.500655878912832,0.570636873202136,0.745645590956362,0.240475534930697,0.273621691191487,0.785435879588377,1.57646075029181,0.47704313013337,0.114824242262323,0.451718076732837,0.451718076732994,0.893609848490196,0.0485110259846073,0.64899439043679,0.171567067874894,0.947377581171068,0.66404061441844,0.781043735470805,0.391870811750809,0.315750553903981,0.268759068259667,0.179619882950033,0.574810198661156,0.532571974443911,0.163894402154934,0.0265179073987083,0.333393301562901,0.767672101214718,0.35341251389488,0.353412513894752
"809","PstI.TP1094441",4,53080201,0.222598194696391,0.0339588602306402,0.256137189233573,0.385673105801324,0.451264273464437,0.423551498977222,0.253426457968232,0.176219665393667,0.251660482666877,0.820183284771663,0.0328701008658911,0.188614183038331,0.055564135086179,0.596967134433013,0.430645175278753,0.162103776105968,0.16210377610495,0.537203876769178,0.318772293284302,0.59896549621659,0.924785772729036,0.554450539974845,0.411459310701887,0.353781994930988,0.377093026375899,0.557922070872811,0.66646958479023,0.560195372919311,0.151292261679448,0.927107083173214,0.647717777408049,0.879905160783566,0.252948941024857,0.370983696914601,0.688487760254455,0.688487760256068
"1915","PstI.TP414824",4,53239247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"2921","PstI.TP852425",4,53801587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"2662","PstI.TP758217",4,53816542,0.325200806309547,0.0132484833891803,0.0358000182931204,0.383474840547172,0.456087318452834,0.3855621440353,0.335684201710694,0.598857904576401,0.382131329246329,0.753880041542678,0.210340920454478,0.582534077524631,0.222986023307497,0.545550622797738,1.09014259615591,0.543280075415941,0.543280075412056,0.309009464485989,0.378715581413392,0.472932536873018,0.969954844765224,0.920873513274763,0.413547271183628,0.349874814766916,0.411564451537709,0.461653144747821,0.251850081320163,0.414828580844876,0.176246279706299,0.616111165728601,0.261496525317753,0.598430853765619,0.284740587780518,0.0812563675378492,0.286233146422564,0.286233146425124
"1690","PstI.TP321647",4,53852701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"2183","PstI.TP539356",4,53869671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"3260","PstI.TP988008",4,53910327,0.13342445554687,0.00931191994494411,0.0109995824755828,0.134391568395769,0.33602701561663,0.323272943494077,0.362750893058506,0.40237195711642,0.112264414057577,0.241418979294248,0.0681966211051022,0.219437451225308,0.292104027103328,0.022631243867028,0.0160405337799096,0.392592162033024,0.392592162029173,0.46509141645918,0.132853319413918,0.73548792065729,0.978786746512511,0.974990575058737,0.733851914553112,0.461288878844367,0.475036583196317,0.433759607189285,0.395938782115632,0.772210292621478,0.573562858771561,0.854679680313995,0.603340597120864,0.510382732714858,0.949224100167798,0.963739071271226,0.404955999930885,0.404955999934477
"2133","PstI.TP521834",4,53924496,1.15767185875802,1.65512253384058,1.22761038196866,1.01090513549224,0.681189787025691,0.204130629649143,0.670608669860417,0.830019839201615,0.898063575302529,1.26875233295083,1.13605194928324,0.377288668479695,1.85511371371132,0.841031992102516,0.0765227557806916,0.671145228353865,0.6711452283597,0.452429047752653,1.02466395008939,0.0695549657730835,0.0221247038497479,0.05920925792055,0.0975202631476942,0.208358015797168,0.624984677932897,0.213496780414449,0.147904082189576,0.126455121937413,0.0538576831566191,0.0731051631578447,0.419480069725558,0.0139600279011455,0.144200912267595,0.838450145096782,0.213233174080602,0.213233174077737
"1879","PstI.TP397988",4,54041708,0.294842948498352,0.225095619500063,0.510190677989548,0.698801956611777,0.467720111311843,0.0188383564111332,0.732472604221098,0.590945214862758,1.14260487640892,1.08062863142568,0.367586320563211,0.48073166388877,1.17969379366904,0.0260938722765707,0.391113003929645,0.454638522457514,0.454638522458158,0.824100411017052,0.453982289245863,0.507174081663131,0.59553100981895,0.308893892901749,0.200077403811462,0.340627642430644,0.957550403435802,0.185151568619013,0.25648075600201,0.0720103834629042,0.0830560682815223,0.428956921097934,0.330573728458516,0.0661159444842095,0.941686030119346,0.406337585895782,0.351043937772481,0.351043937771961
"2843","PstI.TP827038",4,54042262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"3265","PstI.TP989059",4,54451954,0.199483234006475,0.317277756561456,0.270344693886133,0.259388719036117,0.493588124207283,0.172833522031728,0.488492660673233,0.325528506026515,0.635582826784013,0.907912588873782,0.471608919923584,0.326459227900864,0.312105053535138,0.859256654000718,0.21365026124817,0.423038000460103,0.423038000459628,0.0140975963076255,0.187074239707607,0.631708566006053,0.481639662544407,0.536605730316727,0.550314911776356,0.320931152554694,0.671686280875431,0.32471872968106,0.472575817160683,0.231428677306041,0.123619621954375,0.33759117103863,0.471564140278824,0.487410573805832,0.138274897751676,0.611434216650689,0.377539155070997,0.37753915507141
"2128","PstI.TP521327",4,54492451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1681","PstI.TP318872",4,54744673,0.456362620611105,0.082841749715613,0.224121547373359,0.866041175512673,0.63414607550747,0.00993676875844281,0.586053350455626,0.594715715005007,0.854973154252918,0.431670522204803,0.133116645575233,0.25860375674406,0.0746209069885238,0.534652140387152,0.00811797644643172,0.643067775895996,0.643067775901446,0.827586828643195,0.591296613788209,0.349653097078253,0.826339000051219,0.59686821580599,0.136131560984874,0.232195567222214,0.977379512474302,0.25938607024162,0.254263654637546,0.139645467969927,0.370108856627205,0.73600938886034,0.551310473760493,0.842129910987391,0.29197647401752,0.981481286619465,0.22747424072985,0.227474240726995
"703","PstI.TP1040729",4,54844080,1.54741157402785,0.843530324483865,0.844760615541087,1.25802266012289,1.25311290329622,1.56274295619127,1.76044829000699,2.25433040984456,2.47856030609459,1.8223156170417,0.0706503576317979,0.114938752639026,0.65574656180803,0.0953788670040075,0.268221465437164,1.98879547700127,1.98879547700121,0.146496683245548,1.34568075437704,0.0283523085133001,0.143373760225623,0.142968178637807,0.0552048634364334,0.0558325028419453,0.027368881159769,0.0173600795123323,0.00556762005018738,0.0033223064848846,0.0150551255971319,0.849864409635791,0.767469715881638,0.220929361892764,0.802825452944566,0.539235572977831,0.0102613505191298,0.0102613505191312
"2727","PstI.TP780370",4,55054662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"3104","PstI.TP927411",4,55321457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"926","PstI.TP1150046",4,55510631,0.995700269548365,0.349551819104451,1.5020775099209,1.11165009891038,0.765486709326976,0.385980002147505,0.632794774716096,0.377227770793802,1.0489336053718,0.0595308395142633,1.44798765391025,0.697018989533304,0.812518015797698,1.07475201516451,0.761379845190074,0.551573500727119,0.551573500729704,0.145463478927527,1.27253446864054,0.100994966728674,0.44714479622874,0.031471865755525,0.0773303366943767,0.171598422342063,0.411168653651727,0.232919165408936,0.419538894227561,0.0893442062073218,0.871904984587558,0.0356461266735376,0.200900496691327,0.153986264675525,0.084187572066926,0.173228823088127,0.280819006974731,0.28081900697306
"1247","PstI.TP133743",4,55575218,0.2836360218829,0.448022337219934,0.104264593020912,0.404934294234032,0.0774297211843208,0.346903948093061,0.221756611772995,0.21737065631719,0.169710344748069,0.226686508354032,0.302029571691957,0.0543777727540417,0.611296637736692,0.497285935410008,0.509560672138622,0.266324824352817,0.266324824349309,0.863076849132301,0.209036085496945,0.520431982955824,0.356432800421938,0.786566429703957,0.393609621377814,0.836700982225199,0.44987934266572,0.600127306638682,0.606218720635046,0.676534043302258,0.593353477012781,0.498850518904711,0.882312083905092,0.244739102044402,0.318210176595769,0.309342312550878,0.541595660141394,0.541595660145768
"2935","PstI.TP857726",4,55633086,0.288990001506492,0.213571557958891,0.212867436751778,0.150062207186689,0.820531425185147,0.0807244893245875,0.14031756184246,0.232061851645384,0.0162672178025938,0.169753058918897,0.0675953117905167,0.453888768422447,0.35102869089572,1.34382579176819,0.152696728733302,0.18522399517279,0.185223995164926,0.606585226884664,0.271510111407241,0.514055486228021,0.611545031424178,0.612537332960499,0.707844387374682,0.15117103093107,0.830377380886483,0.723906436584975,0.586054693436372,0.963236170005391,0.676467507412752,0.855863860222414,0.351650493780651,0.445626807879282,0.0453079286824244,0.70356345229842,0.652793775700857,0.652793775712677
"2780","PstI.TP802412",4,55643788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"2311","PstI.TP602651",4,55651212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"2536","PstI.TP707030",4,55665489,0.0271459871461281,0.00483546479442397,0.0764084693628729,0.244416593968655,0.182515419271106,0.131713344295868,0.217447452841095,0.405875740164219,0.67964392529974,0.616124413147198,0.987507988141323,0.166325231694811,0.484973558453159,0.715402545296176,0.125618298287753,0.285091751839734,0.28509175183032,0.219267262846642,0.128155387986358,0.939407477702572,0.988927685189746,0.838670815809571,0.569617608392019,0.656877794152315,0.738391443964682,0.60611153213407,0.392757294588492,0.209100983108629,0.242033558937937,0.102918159689714,0.681827899955748,0.327360625267479,0.192573912812074,0.74882735624094,0.518690445479972,0.518690445491216
"2980","PstI.TP875578",4,55697620,0.471306567007322,0.0565480009721228,0.158289643813394,0.202302346978891,0.495350888925338,1.10432817460906,0.736193146624916,0.704088775175661,0.305739246619594,1.69587958030565,0.920093837435222,0.425924419927196,0.0224162709467019,0.999243680143789,0.241074730617115,0.735568983243086,0.735568983224054,0.44203084525189,0.399471957204273,0.337826281587758,0.877914049122367,0.694560939886727,0.627621269531079,0.319631160105672,0.0786451283221148,0.183572174923932,0.197656556431116,0.494607563622149,0.0201428268587892,0.120200469099085,0.375038264306538,0.949694076180049,0.100174300810224,0.574017680417122,0.183836192565473,0.183836192573529
"789","PstI.TP1083079",4,55888724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"986","PstI.TP1169832",4,56534152,0.668892183980789,0.532458390098906,0.598391285352698,0.653777433857622,1.06307091403633,0.105104184331221,1.03910590829552,1.09457093844707,0.949421476139104,0.470279686577903,0.0594046591181488,0.376996408592236,0.894853019786955,0.721308524672456,0.386782497272048,1.0514959393139,1.05149593930936,0.353105096555368,0.761432416667094,0.214342265166282,0.293455065077704,0.252120822141102,0.221933348685098,0.0864826693497886,0.78504728444471,0.0913890350377082,0.0804320358677892,0.112351409150229,0.338626010026653,0.872158345624224,0.419762455211505,0.12739341512687,0.18997282253156,0.410409592258307,0.0888186280889021,0.0888186280898294
"1717","PstI.TP335471",4,56710032,0.16101398819584,0.121874253918324,0.0348219453246222,0.0983137501666384,0.830379020874613,0.599314898905236,0.209327569608657,0.312013790934293,0.0460625023779442,0.741240262428287,0.129130656164088,0.436308048458674,0.245895288579649,0.414069640564685,0.262622483726595,0.245284911050536,0.245284911052615,0.596565699100696,0.0987333040770338,0.690217572256686,0.755310889518536,0.92294974610941,0.797418395006035,0.147781809225571,0.251585206839848,0.617550432757297,0.487513008979626,0.89936813781206,0.181451155246598,0.742795636487414,0.366177749780798,0.567681460858243,0.38541654988465,0.546232474646545,0.568479867537402,0.56847986753468
"2790","PstI.TP80571",4,56807073,1.00239387898008,1.59358506969526,0.411982345580904,0.784152000226223,0.654703827086351,0.649477136682635,1.00918394226076,0.799753156940047,0.332970487413352,0.0912506586093473,0.556993000166311,0.0220163631523048,0.709243732700671,0.2046401817656,0.536533143591047,0.89114711262575,0.891147112630178,0.624064137605735,0.577238439759566,0.0994503053750342,0.0254926468838159,0.387273387575529,0.164379630457642,0.22146044737999,0.224141804153237,0.0979075217410391,0.158579426558758,0.464546842543294,0.810493136363819,0.277336480458876,0.950568977870825,0.195324295831852,0.624251821477507,0.290714608939556,0.12848513565213,0.128485135650821
"2856","PstI.TP83255",4,56842889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1217","PstI.TP128515",4,57065304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1932","PstI.TP421127",4,57085377,0.0305036473341876,0.120961512498293,0.101456771408392,0.024107576731929,0.0513169946741004,0.352003702599354,0.0957591817510997,0.0243503362725473,0.185852274698423,0.911317644654881,0.494466173875597,0.0699765385840823,0.421437817797165,0.00429993239485642,0.242745328990391,0.0564651267898931,0.0564651267945259,0.215668597391775,0.0423702961377004,0.932172641645727,0.756899969090045,0.791668251389566,0.94600280311483,0.888552320359659,0.44462747675913,0.802122720760293,0.945474159434452,0.651850083211087,0.122654180561279,0.320282954539602,0.851184019543928,0.378932785389939,0.990147892909543,0.571813850974484,0.878081592930148,0.878081592920781
"2423","PstI.TP661203",4,57100807,0.798477230444529,0.241501598355999,0.313562632429349,0.916466789490959,1.1401585235481,0.32484872813766,0.827580496394629,0.725700463736031,0.596669236536773,0.212453899178461,0.108843104877215,1.00348072841551,0.487908536600468,0.228924287537022,0.130812524926627,0.747696020544592,0.747696020572274,0.581417729798912,0.795198807456046,0.159046006761141,0.573453756031151,0.485777468760125,0.121208537342752,0.0724171579091665,0.473316093979702,0.14873716644909,0.188061344324588,0.253122507142004,0.613120872128818,0.77831767870259,0.0992017358500135,0.325155768714919,0.590303981485669,0.739924614794186,0.178773844411204,0.178773844399809
"1435","PstI.TP213688",4,57521992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"3258","PstI.TP98675",4,57524900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1057","PstI.TP1199069",4,57736484,0.0751852580435669,0.333689217878232,0.0538358924652119,0.0894623592105795,0.279992303192043,0.148191813161019,0.201663846840202,0.206518566089013,0.0586662085763719,0.254255607636338,0.0115576692333414,0.249150383353358,0.266462966087476,0.288004038397303,0.438428258013116,0.200604148068046,0.200604148079904,0.412242777089441,0.0994838030586636,0.841036302233241,0.463778682099853,0.88341365425508,0.813837393921074,0.524816761261409,0.710899464094193,0.628544677518467,0.621557675594042,0.873642577384636,0.556857909102215,0.973738475650021,0.563442518538361,0.541423415111008,0.515223853619906,0.364394440154021,0.630080228465237,0.630080228448034
"3032","PstI.TP894258",4,57750214,0.120147285448832,0.320033594043615,0.135783862952563,0.196484480907637,0.414692348082739,0.676221535257217,0.0499123345059687,0.0261022836924938,0.0122468525777739,0.569366409390487,0.0302915477280483,0.072918935663142,0.168940390665709,0.0480707246683263,0.363695517334644,0.00147567763161798,0.00147567762910965,0.65622179227404,0.0853731753737414,0.758320356713183,0.478593070212071,0.731503042913371,0.636085534331181,0.384864321353845,0.210755280503369,0.89143086176468,0.941667791720074,0.972194472270362,0.269546433976924,0.932628004874222,0.845436637550862,0.677734524061727,0.895218967657106,0.432817171614141,0.996607892922078,0.996607892927834
"3288","PstI.TP998613",4,57808215,0.184023842780096,0.257172503541909,0.282330002276884,0.210524806752169,0.296022789030158,0.477954737502315,0.383258663911051,0.114168789587789,0.109612583855771,0.0777456704628088,0.043570117697595,0.457256477592098,0.576715609730153,0.0641021039525688,1.68586489808526,0.190184973697121,0.190184973699353,0.150348603341988,0.20027497845081,0.654600235508187,0.55313035993797,0.521999392680378,0.615850350949395,0.505798120217473,0.332694225129687,0.413753171823159,0.768831573985087,0.776939883523086,0.836092503538962,0.904544385479544,0.348934187528666,0.265023503132785,0.862775682735721,0.0206127104127189,0.64537929203932,0.645379292036004
"125","NsiI.TP276799",4,57812210,0.120756221024869,0.330456260513955,0.0176102681269862,0.38904932127105,0.468197694389355,1.42108360549836,0.311688634515176,0.350820214568631,0.0665093873027932,0.859848198147683,0.0968707870704353,0.0980108391116524,0.440951910047262,0.0250784986934481,0.340844912298733,0.2735787431711,0.273578743158555,0.203930159504597,0.0402704643285311,0.75725784110433,0.467244006763083,0.960261975240356,0.408273017593361,0.340253268380795,0.0379241970539069,0.48787814679953,0.445840775465413,0.858006568655723,0.138086684387361,0.800072260110636,0.797974771183529,0.362283112242496,0.94389025277734,0.456199797013821,0.532624643874388,0.532624643889775
"921","PstI.TP1148070",4,57865747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"2797","PstI.TP808392",4,58052669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1753","PstI.TP345727",4,58070330,0.400921600657451,0.178542402091454,0.668612743558149,0.783285970288313,0.058279046099781,0.0295336367970389,0.173928671514826,0.175183772364064,0.194839778610723,0.328484622802935,0.93478665075673,0.929932230317011,0.796513466315493,0.064158161286654,0.330301249465871,0.162752810322769,0.162752810323869,0.204370862986583,0.593325700182054,0.397263257419887,0.662914621223953,0.214480224936359,0.164707748174443,0.874421754762491,0.934257005766884,0.669994640237734,0.668061166660826,0.638498999955414,0.469370053151484,0.116201932120181,0.11750809066763,0.159766798886035,0.862664325614128,0.467410808123625,0.687459613688922,0.687459613687181
"776","PstI.TP107349",4,58096875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1583","PstI.TP283944",4,58233546,0.329920799682607,0.587627344311721,0.384445901813853,0.520150273168075,0.491670706448518,0.365735109818898,0.0717021962284062,0.144845837589034,0.0146154218167153,0.557282668981601,0.100366283884175,0.0699811109798292,0.527796795462493,0.073981381897315,1.55171888605707,0.0476611901363583,0.0476611901279312,0.0365728818716917,0.321188223115148,0.467820447804408,0.258447690524958,0.412623632657733,0.301890694726731,0.32235120168929,0.430789282624731,0.847808572906347,0.716397666245431,0.966906719098125,0.277151562281037,0.793658580873503,0.851175058044611,0.296621894608862,0.843370912102708,0.0280725015149393,0.896063546649386,0.896063546666774
"725","PstI.TP1049411",4,58511842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"3218","PstI.TP969702",4,58874917,0.127363219024289,0.325220321458568,0.0098888046814747,0.113256090755044,0.188716816757614,0.129634288710405,0.027481977671035,0.00518869781079215,0.075386318746271,0.21548182097338,0.0584800608873085,0.22113604139481,0.326900974720939,0.35829611537395,0.148884232304021,0.00357116990197717,0.00357116990552661,0.197790701423551,0.0156629184604689,0.745824732418138,0.472911285989206,0.97748746156624,0.77044902383348,0.647564724968217,0.741934747745599,0.938680989196921,0.988123668786268,0.840647026707195,0.608861031393161,0.874017119109603,0.600985451172623,0.471084728127029,0.438231795930213,0.709766941752969,0.99181079316975,0.991810793161644
"1062","PstI.TP1200707",4,58878410,0.358519702423545,0.258921695519858,0.264509413451676,0.591645785153713,0.043566499833902,0.115071073315277,0.25820503544067,0.304475314114254,0.351196003224053,0.427808659189072,0.0980006376096715,0.794997554750243,0.332146973107158,0.271470896586086,0.447973896979542,0.266575349084105,0.266575349085015,0.337445615735175,0.357835004972081,0.438006239906579,0.55090701748971,0.543864343184262,0.256067354593442,0.904551920762764,0.767235919121189,0.551816858662007,0.496049122697691,0.445455162827799,0.37341464002097,0.797993515692518,0.160325441762131,0.465428557426536,0.535216019047218,0.356472558360801,0.541283328334996,0.541283328333862
