"","Name","Chromosome","Position","CmDW_g","Cml_cm","CmD_BI_mm","CmD_LI_mm","CmN.","Bcirc_cm","Yld_kg","SDW_kg","CCirc_cm","Lg","GS","FD","SRD","ADD","mc","Yld_1","Yld","AIL","CmDW.V","rrBLUP.CmDW_g","rrBLUP.Cml_cm","rrBLUP.CmD_BI_mm","rrBLUP.CmD_LI_mm","rrBLUP.CmN.","rrBLUP.Bcirc_cm","rrBLUP.Yld_kg","rrBLUP.SDW_kg","rrBLUP.CCirc_cm","rrBLUP.Lg","rrBLUP.GS","rrBLUP.FD","rrBLUP.SRD","rrBLUP.ADD","rrBLUP.mc","rrBLUP.Yld_1","rrBLUP.Yld"
"2466","PstI.TP365986",6,6142813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"3652","PstI.TP819907",6,6739141,0.269798924298458,0.336027759364689,0.164207724096229,0.0769130125795354,0.39821533979558,0.253042554587853,0.135784704958877,0.156340716502546,0.00225188464701436,0.0529863887485287,0.740246308037925,0.861017714981397,0.126894856012244,0.516180362475348,0.285593314182341,0.170655813421367,0.170655813420339,0.0838592349423386,0.186734676979131,0.53728049639188,0.461288088867913,0.685160434181848,0.837697052641062,0.399746491031173,0.55841547540316,0.731501624683094,0.697684835508908,0.994828263697654,0.885143350731173,0.181866911657416,0.137715329331825,0.746629497755903,0.304662946180512,0.518091760859219,0.675062815785287,0.675062815786885
"1384","PstI.TP1136919",6,6739369,0.020220886440651,0.426806839082811,0.0321391754750273,0.00978474202653129,0.202847500395735,0.0219102322035511,0.00289043359564834,0.0888770344467085,0.222401972238183,0.193838663775744,0.399683865320797,0.0155550335682694,0.120522840123443,0.0705793952569158,1.0319443281815,0.111488943126184,0.111488943122614,0.4308594406032,0.0658761096880406,0.954506990908608,0.374277018240805,0.928668734773026,0.977721708447914,0.626833934578071,0.950801302064599,0.993366629273577,0.814934990951418,0.599236181298245,0.63997253497174,0.398397069011379,0.96481704295072,0.757664885215739,0.850003286197018,0.092908547777733,0.773590373665435,0.773590373671794
"1439","PstI.TP1157659",6,12195814,0.316258323848173,0.517617292482243,0.0392045413163483,0.481194320016897,0.0878384921413788,0.0488141168971874,0.181737258378521,0.218122669545924,0.274441655210296,0.300868271163793,0.29423174474728,0.0815004146709844,0.272525905437658,0.203387955489159,0.298753535002459,0.323651661459515,0.323651661462025,0.620708231945082,0.19732384651922,0.482771557994169,0.303656587786451,0.913682819462848,0.330221754091737,0.816886103046858,0.893687910733452,0.658055830821191,0.605169916090784,0.531567407518281,0.500186226883496,0.507888354918102,0.828895124831041,0.533917424730449,0.626054360117436,0.502627753180592,0.474622517447556,0.474622517444813
"2467","PstI.TP366287",6,16432946,0.343717699970188,0.150802288516927,0.0187269015643637,0.315605814981479,0.52238868344903,0.00848558845112305,0.0557546355574249,0.0375643639141155,0.100379878049795,0.00456103966775596,0.0323890638227071,0.688673999812034,0.049310071804858,0.0274602759895863,0.366645589450492,0.0710186459315268,0.0710186459268821,0.313516674705059,0.245416618940144,0.453192068017415,0.70663917677675,0.957796175218726,0.483497446764212,0.300338713788139,0.980650855521177,0.879519280702404,0.91714000206049,0.79363373838117,0.989552773413314,0.928134542526217,0.204798136311484,0.892667920977402,0.938727896228059,0.429887097518592,0.849144017236931,0.849144017246013
"753","NsiI.TP609140",6,18911509,0.473974568777461,0.45282167773466,0.244005358584621,0.430063441215684,0.0830843591820632,0.359767033032695,0.146311034128035,0.0955374391961852,0.0579965573914121,0.141778041848243,0.0481157607834107,0.87494085192552,0.224071838339789,0.501466556419573,0.479137779353734,0.0546060564512761,0.0546060564444329,0.590885273762955,0.340110614942791,0.335757274792033,0.352515585001703,0.57015723729693,0.371480959641576,0.825877512083091,0.43675005361377,0.713984799472226,0.80253237403425,0.874990711163128,0.721476115206079,0.895126138722432,0.133370306144868,0.59693653682195,0.315161706645779,0.33178918117233,0.88184842492371,0.881848424937606
"240","NsiI.TP308732",6,18912392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1172","PstI.TP1052140",6,19137861,0.636287790669316,0.230101650881619,0.352473425840811,0.101698071410834,1.80149268791766,0.732066422999776,0.566085531311371,0.560563253158983,1.00557319804452,0.347839765968581,0.452486239470278,0.45753350003463,0.453985421475701,0.149608458515368,0.0906671979318088,0.667642039086408,0.667642039090927,1.18929504708329,0.482500375253509,0.231053317905653,0.588705846852959,0.444146837551703,0.791228511767138,0.0157945520031511,0.185324815742304,0.271590433748452,0.2750658953943,0.0987249226073078,0.448910986209784,0.352787964454573,0.348711684636009,0.351572242010154,0.708584326074187,0.811582739601595,0.214960152195687,0.21496015219345
"3865","PstI.TP884637",6,26390736,0.346218840625131,0.260802607314824,0.660960500827892,0.301466279447474,0.204035492771497,0.289575040629211,0.0526795668571843,0.089714034694802,0.0794305113483746,0.929182076421542,1.04954392212753,1.75442861499189,0.600955127861704,0.937806915818816,0.656829066020324,0.113020650389325,0.11302065038446,0.217708249363645,0.426078491823716,0.450589595607007,0.548526220818911,0.218292844060367,0.499497961942958,0.625121602545955,0.51336346708288,0.885768910863237,0.813365908345468,0.832855175095589,0.117711236987019,0.089218738415695,0.017602379704371,0.250636820242102,0.115396618879964,0.220379368360731,0.770866814032054,0.77086681404069
"3849","PstI.TP879675",6,26700655,0.426801231988687,0.344435997058573,0.142913330274379,0.295524151083822,0.307259754055014,0.349075080513648,0.0768541188607108,0.0848669448011024,0.100195244545871,0.164282973401074,0.632406081916728,1.09607916131814,1.53516603928482,0.415267464061801,0.973893390369036,0.195191112805977,0.195191112804388,0.0776120259199169,0.346971650812408,0.374281850491972,0.45244313496823,0.719592568747766,0.506379189031836,0.492878922029112,0.447635910516568,0.837810658597383,0.822494599775244,0.793971211078228,0.68504172813762,0.233127720967846,0.080153195029752,0.0291631183771485,0.384355000746138,0.106195621182328,0.637982677900593,0.637982677902927
"765","NsiI.TP615807",6,27281645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"3453","PstI.TP756560",6,30981137,1.30593876649563,0.559235908059299,0.971525342724484,1.35973487850233,1.16738280984667,0.528119988424888,0.861732842045121,0.733964583733956,0.796074659436412,0.0170471359623624,0.109325716438294,0.16909030500878,0.130477302036633,0.188800616795291,0.963235148788544,0.655358323375182,0.655358323365294,0.281296869843722,1.51220246393801,0.0494380387410907,0.275907872199966,0.106776248274451,0.0436782391148179,0.0680169557400184,0.296401236850399,0.137488748235762,0.184516588441467,0.159928307269978,0.961507915877596,0.777453250312691,0.677500616894686,0.740495967714975,0.647439785058873,0.108834065162184,0.22112695044806,0.221126950453095
"3499","PstI.TP773343",6,31243845,0.589954190347627,0.443024354412927,0.0715213069502321,0.0779178556416572,0.815275927048771,0.202108813008666,1.08008632074673,1.14626187690446,1.81171603160922,0.225051592448103,0.686420185786662,0.122373245280112,0.905842133416138,0.0953094366482362,0.722273190210055,0.972243628498298,0.972243628501376,0.366028349467521,0.300951544464495,0.257066692401636,0.360558423020456,0.848161769711083,0.835761082789914,0.153011500109592,0.627901017742334,0.0831598465445051,0.0714065619050359,0.0154270884097774,0.59559138545084,0.205863719010012,0.754443558276274,0.124210373179086,0.802953810349448,0.189551318547153,0.106599795489351,0.106599795488595
"522","NsiI.TP467283",6,32373926,0.522725192608946,0.532143194717028,0.243209338585746,0.445216965263512,0.421622130613442,0.0950569877808873,0.488012288902356,0.456019414091154,0.258664469289888,0.0102897012812634,0.078118056731401,0.0366909467802265,0.0455032266263642,0.899476572558656,0.486939023493268,0.494953503815192,0.494953503814574,0.032628311687641,0.33326807983271,0.30010608918141,0.293668121559665,0.571203238971527,0.358742668855245,0.3787720019734,0.803420691036277,0.325078098766293,0.34992952392027,0.551233408256964,0.976585560658717,0.835375902395548,0.918986334132752,0.900527072186278,0.126044362902482,0.325882452858138,0.31992376062845,0.319923760628904
"3367","PstI.TP724579",6,33982965,0.115063063075193,0.41273774096682,0.150855053346837,0.263057734584637,0.525465845784266,0.135539872373245,0.487974499333641,0.43855353603712,0.481676966466783,0.0576578086762604,0.89486002049962,0.884479550761112,0.0512926878565862,0.366241361572372,0.272701123954872,0.46100230651281,0.461002306509061,1.77099503537503,0.128048067506961,0.767250070350014,0.386600364386781,0.706553328504222,0.545685313521737,0.298218206641235,0.731914123421743,0.325106386244355,0.364289340886838,0.329854971103978,0.875673468181764,0.127391361595122,0.130472940182912,0.888602052705832,0.430287409409642,0.533702056233195,0.345937540567025,0.345937540570011
"201","NsiI.TP266103",6,38025469,0.0642433458444005,0.183776822293088,0.017322606987247,0.105758803486127,0.362774938728789,0.022487925566668,0.0521546391886103,0.0117832509512259,0.00367383689718239,0.0844135180165275,0.381048738779109,0.241700724495125,0.420954422555096,1.39368679502672,0.12322964219248,0.0991698719003119,0.0991698719039462,0.129355876872307,0.025180505729062,0.862495135178418,0.654972668662784,0.960898229138156,0.783864861237334,0.433735591798358,0.949537398263461,0.886840178726613,0.973232826672798,0.991576357312739,0.823353776785993,0.415863937467299,0.57319088495424,0.379354794632208,0.0403936599390802,0.752957316693084,0.79584799795787,0.79584799795121
"265","NsiI.TP334029",6,38616479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"3520","PstI.TP776270",6,39667672,0.0634060079354294,0.824141346142229,0.139971977697753,0.0471741603455108,0.0824649103516925,0.219167596941987,0.301020939952794,0.324970878674909,0.547195781890733,1.06862441584759,0.5029090654737,0.11762930773144,0.0627751658279024,0.066278511641342,0.490848851986932,0.276027698237594,0.276027698249537,1.14170444701224,0.146707269802797,0.864159665966944,0.149919682521481,0.724482704897269,0.897068980640141,0.8270563294569,0.603715606808913,0.500010425881491,0.473182986865421,0.283663997020192,0.0853838206451494,0.314116633651845,0.762729760623851,0.865415828436923,0.858462815524626,0.322961793382191,0.529629664332619,0.529629664318055
"2133","PstI.TP256025",6,39923562,0.786333959365653,1.17100599800074,0.699331825081859,0.376224770686862,1.35872058766681,0.879534399865551,0.965832047199739,1.00215899539113,1.54764093818092,0.509208978517554,0.924501073169662,0.119795053982536,0.482818262635187,0.647488037143103,0.0250199539352463,0.996074076042495,0.996074076045431,0.0561736989603864,0.534059348493881,0.163555834267413,0.0674518711918333,0.19983344477899,0.42050893612803,0.0437803684619855,0.131967077826914,0.108185225038525,0.099504106571139,0.0283373387483457,0.309592920802421,0.118986838891491,0.758935636547749,0.328989272816579,0.225170744028858,0.944017501807016,0.100908075613431,0.100908075612749
"3445","PstI.TP752706",6,40067328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1389","PstI.TP113896",6,40079998,0.498014034535551,0.691616738615631,0.430385177838722,0.0563713914489744,0.683739740232457,0.619182846212658,0.442269957070531,0.473701149773666,0.260608196230292,0.130156660696978,0.0108557729392709,0.475266767063435,0.0216237974321229,1.61885341317278,0.18254193345759,0.452072042086621,0.45207204207768,0.0802982749453632,0.288850055730775,0.317677140935994,0.203415134126323,0.371205858819467,0.878271132894101,0.207138229473141,0.240335073073794,0.361185280392037,0.335968724229065,0.548771822487802,0.741042880696054,0.975313480749527,0.334759748522265,0.951428600810481,0.0240517447829517,0.656837692218221,0.353124587554973,0.353124587562243
"3106","PstI.TP629514",6,40243524,0.926411243647252,0.870282065593943,0.926956540708031,0.361144266053658,1.19321178366922,0.00462462209444868,0.234484014697348,0.281059809000407,0.267329759041092,0.202141107218903,0.141331084474446,0.0578496631421323,0.0571311752694973,0.00188598935787526,0.316392456900889,0.260223823918693,0.260223823921513,0.284327163306763,0.804149982848312,0.118464644733411,0.134808704258677,0.118315994710033,0.435367227258793,0.0640896967014852,0.989407909585229,0.582795225648277,0.523528333752809,0.540343884975382,0.627854328653669,0.72221900989115,0.875286715023196,0.876735969868722,0.995666764693189,0.482622475685761,0.549257727958105,0.549257727954539
"3965","PstI.TP919510",6,40436896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1905","PstI.TP170897",6,40981188,0.807499701888857,0.37775990368626,0.14941531037939,0.443648181206669,0.963848738305757,0.217607174337531,0.162290863317062,0.208699290117914,0.0166210143606414,0.167935965437914,0.0361245218178599,0.306253170164098,0.208793220281955,0.533690038709084,0.180122225031425,0.153514777396353,0.153514777392767,0.329884707888773,0.507103143939743,0.155775910411801,0.419025155881505,0.708899531967718,0.360040883543873,0.108680408387607,0.605888662064817,0.688191234463267,0.618444469113311,0.962451792395633,0.679303785199197,0.920185696367248,0.494022614598759,0.618310725049485,0.292624012614718,0.660507532877345,0.70223944878049,0.702239448786289
"2994","PstI.TP577602",6,41219403,0.483120610453819,0.564734495336772,0.177787396629097,0.274360899447616,0.484576459108462,0.235231549877845,0.123583479188286,0.0978549545248965,0.0717945252526251,0.0839750809694898,0.0347931496916492,0.00757779615216581,0.45677761934405,0.456481605640236,0.0980933727903583,0.0913413983945326,0.0913413983909378,0.0703858553728923,0.254942221943313,0.328760316251719,0.272436633247346,0.664068076972311,0.531666260081536,0.327660085988165,0.581792944420615,0.752344102244606,0.798261245683611,0.847628351831916,0.824185403921519,0.923010943762966,0.982702823454488,0.349319138690314,0.349557314637821,0.797823137813785,0.810323812797225,0.810323812803932
"790","NsiI.TP631689",6,41449669,0.0835928179498393,0.0631530258515757,0.160140545023393,0.133341173423064,0.249155252013977,0.151256587987414,0.198202256554139,0.0945703818898371,0.0700590872860966,0.339172236001541,0.170042911647666,0.0248931575375397,0.00524581249210086,0.330989410881201,0.187063064759816,0.257819161448138,0.257819161437141,0.0318465149651088,0.0518898519646044,0.824911165610803,0.864663196654367,0.691607118964663,0.735628974417028,0.56343620209839,0.705900374030919,0.63357457866753,0.804321389431489,0.851022245766924,0.457960229141222,0.676016176474674,0.944293156918413,0.987993727790153,0.46667075870399,0.650035290580355,0.552307370070875,0.55230737008486
"1714","PstI.TP1261238",6,41933973,0.434855986675116,0.558809577158234,0.646658122138943,0.592774778813732,0.304431425402697,0.0402521404003509,0.366996896976445,0.312716702153802,0.0226568820655097,0.19827914458778,0.825361883457657,0.151506048611697,0.246490888009845,0.28155380510983,1.04357956134245,0.345740419683537,0.345740419677686,0.0827700868347299,0.535180825741647,0.367404112582435,0.27617885378304,0.22560144543682,0.255402545376168,0.496099254711492,0.911481502586301,0.429539495803218,0.486724601084033,0.949168065199423,0.633462419767101,0.149498941091708,0.705495018240486,0.566903465675253,0.522933175536375,0.0904524716560387,0.451086240829353,0.45108624083543
"2444","PstI.TP359861",6,42016593,0.203868130393699,0.0774695899362258,0.110515705637164,0.226392802524552,0.716719801538914,0.722118752118054,0.318798379261748,0.224488375282917,0.265680859786139,0.469923397251589,0.0882822657029761,0.0110078410629308,0.219617238420906,0.140850340749774,0.745361155768235,0.199915560250121,0.199915560249848,0.647851612093328,0.205215136078143,0.625362549653552,0.83662417560169,0.775325904303085,0.59375488740146,0.191990702831927,0.189618736280551,0.479956216071321,0.596364282443761,0.54239932477672,0.338903928215548,0.816051813593184,0.974972034716632,0.603090880698,0.723018915279302,0.179737561049564,0.631080033260063,0.631080033260461
"1044","PstI.TP1009816",6,42489177,0.0308456931736146,0.186216340638145,0.21253943973689,0.279476355945304,0.0354951410505746,0.554387679653127,0.395392819417981,0.418514849995307,0.625745768626969,0.331681927767382,1.39319533802955,0.903497785656031,0.719546163898112,0.46557342714487,0.567301174045318,0.420626823850558,0.420626823852138,0.236370991625675,0.148533984680654,0.93143876115651,0.651303870950845,0.613000121027333,0.525440620604998,0.921520198778439,0.279005214629018,0.402352941398983,0.381491749564888,0.23673050871829,0.46592720826735,0.0404393961485335,0.124882681198668,0.190745295801484,0.342315506680909,0.270831282280071,0.379641058972375,0.379641058970994
"577","NsiI.TP494505",6,42537010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"3923","PstI.TP901855",6,42551665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"302","NsiI.TP358081",6,42784766,0.452958749471476,0.203654222959274,0.253045177352511,0.811971178159633,2.29706263832905,0.476477995155435,1.15262709105335,1.09891678933907,1.11203720338743,0.282260667569399,0.484336898506396,0.521944867294139,0.28754369813705,0.142882335199439,0.54215307868401,1.09879815293059,1.09879815292778,2.1955689051264,0.511247288552583,0.35240434182235,0.625670641634996,0.558412103064776,0.154180277089436,0.00504588515471645,0.333827419114196,0.0703676275409974,0.0796311908866836,0.0772614397047882,0.522082736047434,0.32784087599088,0.300645794146469,0.515770266338512,0.719643927036764,0.286976887708229,0.0796529467443865,0.0796529467449022
"4052","PstI.TP944699",6,43235510,0.247880424739842,0.132274049773571,0.129964250823287,0.3843226829873,0.104067699705141,0.376869500389971,0.0379241793739032,0.0495212878166334,0.421954035147251,0.262918743560055,0.399160605166301,0.296258057192954,0.46898538728285,0.201685343799989,0.611065732197891,0.0222873972379259,0.0222873972396418,0.0333294316909842,0.352647098701996,0.565092541574241,0.737438742526763,0.741371265151509,0.412740719600487,0.786923111150111,0.419885134833133,0.9163804610138,0.892233883879406,0.378482640437271,0.545859981867767,0.398877367416835,0.505524190952609,0.339636700162587,0.628513566219987,0.244869259442848,0.949975932763436,0.949975932759683
"1839","PstI.TP144997",6,43235947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1092","PstI.TP1023385",6,43243324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"991","NsiI.TP825138",6,43278106,0.338062195427176,0.559014680206006,0.176166108346341,0.0721466066973244,0.514211270227918,0.321002459597599,0.201510343523085,0.30784221413375,0.301143460136276,0.14345552003379,0.0255314242825842,0.110460648177071,0.459956267243707,0.138798439862669,0.137798371756261,0.220474453832395,0.220474453842654,0.00521919281540116,0.192865937213715,0.459132255677129,0.276048454357562,0.666551778659981,0.846941460126262,0.306047424970012,0.477526569210414,0.628766878698268,0.492218333692128,0.499869386261675,0.718694762543305,0.942906383034563,0.775424202077452,0.346771768054111,0.726443028224647,0.728117766538737,0.601901667053401,0.601901667039183
"1557","PstI.TP1195541",6,43320392,0.134002831503759,0.0347658396735043,0.141238613020875,0.119116638414487,0.388786151971367,0.4917866007577,0.608713512475665,0.545199922288973,0.229264371496138,0.0520586376690341,0.0545784952900132,0.560234369275018,1.30826039281559,0.342905224583388,0.392106000334593,0.49261242312506,0.492612423128264,0.548859321068515,0.154983286149292,0.734509079305113,0.923068987876481,0.722372803583991,0.760122103626058,0.408520493647881,0.322265191649716,0.246199115036004,0.284970613725684,0.589841911756577,0.887036237896069,0.881904390492907,0.275274277048117,0.0491744608706451,0.45404069044077,0.405409573115232,0.32165297817554,0.321652978173167
"86","NsiI.TP17682",6,43602171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1883","PstI.TP163348",6,44550868,0.204867948396724,0.0932610299414691,0.0691174736142618,0.114540469311507,0.480696660723658,0.94442008301235,0.00360860954539216,0.127648911094709,0.0196040523398765,0.00224622802082134,0.366543889548235,0.11049657904454,0.095278401119275,0.195356436765183,0.421391517905251,0.0331631157984637,0.0331631157949508,0.0554041701000358,0.172319886030751,0.623924517165534,0.806749992537214,0.852869387620747,0.7681738708044,0.330600373036324,0.113652741727392,0.99172529486516,0.745334267647755,0.95586365281565,0.994841221284031,0.429987777119587,0.77536005087849,0.803011193041871,0.63773986166952,0.37897318535581,0.926481782578175,0.926481782585669
"1273","PstI.TP109649",6,44909657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"3605","PstI.TP805017",6,44960916,0.136379183896659,0.0656839635127771,0.0178520301758471,0.0303144001007333,0.270818012769359,0.00751734892692916,0.0177333704445822,0.0731409284348374,0.00131581020039964,0.264770678551951,0.0885166984470076,0.265177071902795,0.162106873769583,0.907687948661304,0.0146134339021955,0.0687099925954654,0.0687099925892828,0.342029478894395,0.14449958717488,0.730501002214723,0.859638853921707,0.959727567582627,0.932578931715552,0.536021225374012,0.982839610347906,0.95998982413651,0.845004596916576,0.996974820153418,0.543537260879057,0.815611426600734,0.543028880918619,0.688482849540717,0.123683581140096,0.966911144971318,0.853669976134442,0.853669976146594
"1535","PstI.TP1185472",6,45032097,0.577145388202296,0.724705701372628,0.187697697506088,0.266745132799816,0.355995235908931,0.540357806893796,0.193700557183945,0.293857049441324,0.282606373477888,0.316379291304192,0.101036793887624,0.558271940160062,0.326856689250579,1.00811315932076,0.125844276185482,0.209483466785982,0.209483466794018,0.285554386740414,0.307701233306301,0.264761365203127,0.188492597242482,0.649086090374758,0.541071759602412,0.440559696298794,0.288165638342954,0.640176079994858,0.508326733732255,0.521667314535702,0.482637106562847,0.792434191774026,0.276520962472576,0.471132767587213,0.0981492173114975,0.748437817756308,0.617328792612733,0.61732879260131
"1481","PstI.TP1169448",6,45067494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"172","NsiI.TP241826",6,45324775,1.34788878301704,1.09564146629039,1.30244223528809,1.63698430955722,0.276517957484255,0.379159696186333,1.47592363782524,1.64762946983842,1.9265978996197,0.948453962446415,0.618446702231561,0.643871016180049,1.94917862038746,0.0225060019398223,0.173840861285915,1.5021635965085,1.50216359652222,0.670163719579205,1.42036563052173,0.0448860322315216,0.0802340165483346,0.0498376739737699,0.0230683052972508,0.529032122000922,0.41767675279164,0.0334253806841787,0.0225097426679581,0.0118413740604383,0.112601982673334,0.240742794685229,0.227053909328576,0.0112414253182012,0.949497877072546,0.670130120501141,0.0314656279672557,0.0314656279662616
"4198","PstI.TP998975",6,45505565,0.398966633907847,0.389030891011968,0.577195382373159,0.66600392659215,0.544327585409271,0.553188123062827,0.377280923116334,0.276547142944726,0.112236898683583,0.120243820555351,0.209331541533507,0.534884497294685,0.923330492524037,0.0110581110763208,0.129828263719407,0.292487324822272,0.292487324825323,0.226399233963168,0.536025415058759,0.399055559931311,0.408290343940961,0.264730888732336,0.215772490039925,0.285543589475154,0.279776914924366,0.419487550950096,0.528996571175529,0.772259218705026,0.758151815771263,0.61754478485525,0.291820302092777,0.119307984048099,0.974859187275998,0.741603441062304,0.509932480081474,0.509932480077891
"1298","PstI.TP1105986",6,45582438,0.470429632131261,0.501577408410274,0.825615549239374,0.898840160646649,0.5851080401957,0.105702729616847,0.166615015519858,0.19459091004388,0.245013289195844,0.580674506918569,0.179032727534649,0.139922779242456,0.0749880657701204,0.199185086469767,0.324160021635396,0.15381677270005,0.153816772693696,0.0635853026429768,0.706366022878706,0.338509115379933,0.31508127310188,0.14941164619298,0.126229202775244,0.259951279738776,0.78396607636968,0.681373100732995,0.638864990948048,0.568835524492482,0.262618606814815,0.662166602314827,0.724564781576667,0.841418263147831,0.632142389195112,0.474067276619503,0.701751302356969,0.701751302367234
"2703","PstI.TP455987",6,45591084,0.210905319197976,0.508572324098066,0.214782577484686,0.13599042490576,0.383658539419435,0.00421205119149635,0.0596762884876264,0.204866030815332,0.00571043373539706,0.607294461042918,0.0317012333959639,0.944627041452638,0.0843821306207125,0.721722825549186,0.334683364214295,0.0586818263534959,0.0586818263477802,1.48487602188269,0.142200913326343,0.615311002411361,0.310047101668847,0.609842128437426,0.731155203427587,0.413372385003445,0.990348273518801,0.871613024969456,0.623927272044391,0.986937307706715,0.247004883065092,0.929605675631951,0.113598594618468,0.823413284483763,0.189791681898004,0.462718257464014,0.873611160660968,0.873611160672466
"3426","PstI.TP745785",6,45615805,2.71996875317738,3.22186912108713,2.15792631992181,1.38900994672439,1.9965759347632,1.12802989096071,3.62360437311136,3.49999210996547,2.35395187832574,1.06228592814468,0.738467007573661,0.206223691904062,0.643299153053322,0.68209665725709,0.657671958162991,3.44948740270661,3.44948740270593,0.406425562902638,2.01823611644442,0.00190559781787469,0.000599971856433116,0.00695142241698826,0.0408310034627666,0.0100791536373133,0.0744680718389163,0.000237900649044687,0.000316233511129341,0.0044263741575225,0.0866391278554886,0.182613547142608,0.62197983971594,0.227353082558341,0.207923387806979,0.219952064073515,0.000355232422325295,0.000355232422325848
"1947","PstI.TP188432",6,45727130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"3323","PstI.TP710636",6,45894338,1.32772561797568,0.346380487666707,1.35613966839666,1.61939500082735,0.990697311485736,2.25183211200618,1.46943734158514,1.28586090437866,0.851524312580611,0.541161732725425,0.328596621107167,0.424772169165114,1.32432068607422,0.0472585368761787,0.55373701981012,1.2668151663184,1.26681516631356,0.550011121433791,1.72054725879852,0.0470191075845316,0.450421914633102,0.0440413204561252,0.0240217697088127,0.102165129190218,0.00559974032399862,0.033928343658015,0.0517772637360689,0.140758842684291,0.287632706139062,0.469249024967997,0.376034620272405,0.0473891930928135,0.896894711292612,0.279423533429645,0.0540984514413758,0.0540984514419781
"1886","PstI.TP164629",6,45941359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"3739","PstI.TP843913",6,45984633,0.0970162654444659,0.0536360720583871,0.0815193683801685,0.324573621868645,0.0664650924038186,0.0381625711110795,0.0426243318642728,0.00396675834335446,0.17944332785546,0.975552627481118,0.165836952976197,1.49031216879291,0.281233085363572,0.486846988909797,0.916850834940064,0.0322193946077171,0.0322193946047589,0.135088721667101,0.130622798306586,0.799804299719593,0.883820209482111,0.828858950541535,0.473616013690054,0.858094083588704,0.915877581993848,0.90651640565705,0.990907787799445,0.661540857929394,0.105790671188293,0.682594912409339,0.0323361142934333,0.523319496212941,0.325951520357833,0.121101400334741,0.928497214931616,0.92849721493794
"1693","PstI.TP1253114",6,46078619,1.47855155086852,1.53104121548565,0.982383782720207,0.906002423268451,1.40779936714218,0.953207589802514,0.722411677938474,0.76566665612797,0.39805097684057,0.418282844591643,0.846308324097434,0.0827887018344586,0.348246665129368,0.0132845298706864,0.115999553819032,0.819904603092268,0.819904603089521,0.100809308447193,1.10141196013645,0.0332237346210577,0.029441422150763,0.104139674829266,0.124164537946278,0.0391021495926431,0.111376203567422,0.189490884100755,0.171527336495557,0.399897807596069,0.381695601550849,0.14245958534063,0.826439941260925,0.448490589524402,0.969874341765795,0.765597393462375,0.151389375305728,0.151389375306686
"2331","PstI.TP322890",6,46091816,0.143390827843325,0.10218181802202,0.00774173728290026,0.22278588186511,0.53569134481391,0.304191624063785,0.310606193475386,0.201731143787273,0.0469054671420191,0.51816115291756,0.512893908071159,1.47593753478521,0.978784278713706,1.85324254235056,0.290518561465546,0.179964734124008,0.179964734122898,0.676876483124061,0.143756701066325,0.718801826766835,0.790347678513255,0.98233193454183,0.598706699813004,0.291278651406,0.496373257998722,0.489095657079688,0.628447287699914,0.897624159042927,0.303276561217794,0.306977179813716,0.0334243111247784,0.105006388331487,0.0140203048774248,0.512249376589306,0.660747100264788,0.660747100266477
"2758","PstI.TP480040",6,46122577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
