"","Name","Chromosome","Position","Yld","AIL","CmDW.V"
"9475","NsiI.TP509063",7,57597239,0.127361695615685,0.285815259146888,0.472952665087484
"34535","PstI.TP905759",7,57631203,1.00281517600888,0.326914312214384,1.55793353518331
"23358","PstI.TP217587",7,57680078,0.251824011554307,0.0334115763073074,0.37586353589966
"6439","NsiI.TP408285",7,57692604,0.0178654165687048,0.356635071974703,0.156657538802793
"8320","NsiI.TP467298",7,57692693,0.0451841099906667,0.010375787933102,0.0392248022080231
"29214","PstI.TP585747",7,57701465,0.912911464128556,0.157719992005817,0.285572488015653
"22599","PstI.TP179753",7,57741054,0.39809426476426,1.99576113555628,0.00599963151845616
"13864","NsiI.TP71608",7,57789465,0,0,0
"22178","PstI.TP158199",7,57792676,0.468455713077246,0.404088491329216,0.312895615849679
"6800","NsiI.TP420489",7,57825447,1.23178972238493,0.194498332387312,0.596571375954154
"16440","PstI.TP1000323",7,57848687,0.214960960779594,0.740562711313406,0.204678139355364
"29096","PstI.TP578151",7,57848739,0.520093280318613,0.142651542201296,0.766613594753631
"10951","NsiI.TP575759",7,57906159,0.300002655120336,0.105720194088371,0.328329221001885
"31331","PstI.TP73041",7,57916229,0,0,0
"9686","NsiI.TP519727",7,57918621,0.519986975739107,0.32242026223659,0.613528730232718
"32797","PstI.TP808266",7,57918873,0.444859535502601,0.700332741990776,0.680726526031876
"32796","PstI.TP808264",7,57918885,0.1478620936733,0.178835308971761,0.585521654131512
"13095","NsiI.TP677131",7,57930920,0.067055236468327,0.445480181486638,0.211348660951886
"582","NsiI.TP111742",7,57934282,0.326693180033054,0.0409503735020322,0.396562925213444
"3219","NsiI.TP242759",7,57945470,0,0,0
"14604","NsiI.TP754752",7,57952206,0.0430142650502125,0.251790129194102,0.0636600948062833
"7218","NsiI.TP430718",7,57959816,0.573159181940717,0.426669938681549,0.65340858035224
"29326","PstI.TP596502",7,58014009,0.796115122351513,0.123908204227704,0.812168924055915
"10273","NsiI.TP546382",7,58039037,0.463937667638342,0.817216765068537,1.33050985713007
"16941","PstI.TP1027912",7,58053493,0.0707956985001685,0.194173042598492,0.184443985482143
"27399","PstI.TP454080",7,58131274,0.542474574384871,0.0616288015164704,0.834470480517576
"11721","NsiI.TP616059",7,58178309,0,0,0
"23370","PstI.TP218045",7,58191388,0.187794712198919,0.0113974773337556,0.306742430625341
"4445","NsiI.TP312687",7,58197899,0.12373212828149,0.442580754272646,0.48131672312814
"30234","PstI.TP665062",7,58208506,1.36540751132339,0.478438129968046,0.6252718045721
"34900","PstI.TP924967",7,58209852,0.336081195118403,0.0348404930739476,0.0469835934249578
"4338","NsiI.TP307351",7,58210133,0.455520343762811,0.125099563767129,0.0602843523326795
"6639","NsiI.TP414923",7,58216713,0.276042670549273,0.0846405796447381,0.14572887211474
"25991","PstI.TP364169",7,58263144,0,0,0
"21687","PstI.TP131166",7,58269471,0.159402684199018,1.42476556272612,0.0776528797907195
"19171","PstI.TP115692",7,58269670,0,0,0
"25261","PstI.TP323746",7,58295300,0.177419821236281,0.311264354439118,0.312155492858294
"26341","PstI.TP385032",7,58296331,0,0,0
"26925","PstI.TP420819",7,58322117,0.411042551114806,0.250149536885713,0.938780706539119
"22833","PstI.TP191342",7,58325056,0.45295462947217,1.14277335157138,0.201903326659943
"10069","NsiI.TP533884",7,58332744,0.0375689796055987,0.0846960110106368,0.276651237067804
"8053","NsiI.TP456696",7,58332939,0,0,0
"6118","NsiI.TP39321",7,58385536,0.462645548082384,0.537772660462543,1.01036342245191
"9819","NsiI.TP522931",7,58428470,0.387391518691063,0.394936577543624,0.00378390214358188
"650","NsiI.TP115192",7,58481149,0.121699266465437,0.328067105447725,0.209242303719103
"15404","NsiI.TP794832",7,58498700,0.431458770127846,0.0540971639222616,0.122213103630287
"72","GFSSContig12698_1019",7,58530011,0.807240443719753,0.241019348492346,0.436693720507331
"32525","PstI.TP79499",7,58548407,0,0,0
"33959","PstI.TP871500",7,58552200,1.07527894670336,0.076901012563851,0.448723851381713
"26541","PstI.TP397160",7,58561163,0.72756806579116,0.308669273359826,0.157165751990961
"32886","PstI.TP814593",7,58562479,1.07403560866075,0.740280014033734,0.579305415264951
"19860","PstI.TP1191610",7,58563269,0.118994273328716,0.0635428583338887,0.0322489140910514
"16852","PstI.TP1023559",7,58580474,0,0,0
"12126","NsiI.TP629722",7,58591866,0,0,0
"10278","NsiI.TP546538",7,58603015,0.0292000013980869,0.534073771742613,0.103678817061809
"23288","PstI.TP214720",7,58614835,0.721135481918493,0.459786327159001,0.33839772191716
"29759","PstI.TP63012",7,58654217,0.267144958986668,0.0748538730227391,0.0267584764684886
"14397","NsiI.TP746266",7,58668606,1.07168048168819,0.200405227687219,1.09243952565271
"16750","PstI.TP1017687",7,58691088,0.375670335628453,0.742459544157037,0.362307745645975
"32196","PstI.TP777464",7,58712241,0.0284477721276911,0.29094421126759,0.738058898533488
"8842","NsiI.TP487796",7,58728277,0.228817205765463,0.536256980117023,0.0667530722048393
"20209","PstI.TP1213015",7,58731766,0,0,0
"33861","PstI.TP866561",7,58745570,1.58046853539994,0.397437193264301,1.09626272974934
"29646","PstI.TP623688",7,58748937,0.460003113458687,0.726193282787807,0.70322579275969
"24460","PstI.TP277532",7,58749000,0.996050762127261,0.121110575187958,0.375737266955321
"29137","PstI.TP580690",7,58775427,0.272925717671641,0.970877090880192,0.250300880004625
"31501","PstI.TP740114",7,58776559,0.100172941834013,0.828759133130556,0.368913200171419
"26232","PstI.TP378727",7,58839899,0.0519625761720975,0.247971346984758,0.260311587515069
"14387","NsiI.TP745662",7,58841348,0.31115065512497,1.37853410650824,0.206960874295698
"6997","NsiI.TP424775",7,58843264,0.149481036613445,0.182951183969151,0.131634451895675
"7347","NsiI.TP433825",7,58843407,0.425797884157872,0.733274101698613,0.336522512434327
"33985","PstI.TP87333",7,58848641,0.151132485199631,1.11256321237484,0.10917814815327
"19871","PstI.TP119185",7,58848721,0.160620433043662,0.107219554371321,0.251344678267109
"2283","NsiI.TP197944",7,58850635,0.183767547556638,0.0632950225882246,0.128692166041099
"21191","PstI.TP1269097",7,58852083,0.02609310230188,0.0551728416436446,0.144068234674843
"29288","PstI.TP5927",7,58863404,0.248123045819072,1.09881932790617,0.129921440200147
"33266","PstI.TP835882",7,58925507,0.0306853380169481,0.228292201717539,0.259900648673033
"33548","PstI.TP850924",7,59003159,0.359315233033789,1.51223464253953,0.0195147827775547
"22858","PstI.TP192722",7,59027066,0.217273069028194,0.0922076328593863,0.2052419355977
"24656","PstI.TP292237",7,59035766,0.285622745995341,0.0593432126947467,0.355525131657696
"19837","PstI.TP1190013",7,59047024,0.143377808984413,0.0953540694779678,0.546314985262053
"16050","NsiI.TP825871",7,59052108,0.174290049990851,1.01809953838922,0.103997415695743
"11405","NsiI.TP598138",7,59052335,0.29815681529089,0.112175112158132,0.251989142092683
"17042","PstI.TP1035670",7,59054724,0.00342251404381691,0.00712482579726512,0.200940948757056
"6092","NsiI.TP391649",7,59055541,0.227289406561294,0.751647280850343,0.441454846696608
"31669","PstI.TP748629",7,59056781,0,0,0
"16129","NsiI.TP830101",7,59062333,1.33765953771198,0.649473368052687,1.05817783951103
"10654","NsiI.TP562566",7,59064166,0,0,0
"16121","NsiI.TP829500",7,59064484,0,0,0
"3968","NsiI.TP283358",7,59084611,0.0101405700378534,0.118313183213278,0.045156332801626
"27937","PstI.TP486630",7,59118365,0.46047796410215,0.411512059910976,0.373414338520189
"30508","PstI.TP683785",7,59120880,0.819144604729972,1.31406025441713,0.32663444361012
"850","NsiI.TP123858",7,59134535,0.199817401214077,0.758551651453618,0.139271791127875
"13671","NsiI.TP70557",7,59141689,0,0,0
"32606","PstI.TP799583",7,59177504,0.314502188215941,0.418850113307149,0.348475023706724
"17015","PstI.TP1033295",7,59177533,0.399878462319904,0.757360425106581,0.224360670749171
"20677","PstI.TP1241013",7,59177544,0,0,0
"14231","NsiI.TP737997",7,59215280,0,0,0
"11971","NsiI.TP623870",7,59224628,0.527082973944762,0.281959560494695,0.889704787828745
"9183","NsiI.TP499780",7,59224983,0.305811184507369,0.325744667603301,0.286426812947379
"18809","PstI.TP113627",7,59244287,0.715871348730886,0.684276741204426,0.596483496267637
"14876","NsiI.TP766552",7,59244968,0.615263898582661,0.286203364444482,0.125773880948997
"30474","PstI.TP68223",7,59248949,0.10143772826715,0.318427806902695,0.159832575413106
"10472","NsiI.TP554810",7,59256576,0.114614671147021,0.442775883475417,0.0777537858864019
"13054","NsiI.TP675582",7,59278581,0,0,0
"1254","NsiI.TP144859",7,59278722,0,0,0
"861","NsiI.TP124287",7,59312232,0.130075772898518,0.520235258885088,0.0118033032559332
"3703","NsiI.TP269983",7,59312249,0.197387954208123,0.170297932785891,0.0357092679066804
"2188","NsiI.TP193811",7,59357559,0,0,0
"29719","PstI.TP628049",7,59389398,1.24085388650078,0.0498831639548044,1.07545018065533
"29972","PstI.TP643020",7,59404074,0.203539898394871,0.00508992426553143,0.220018859624836
"10092","NsiI.TP534927",7,59412485,0.126961310393642,0.0256062818142079,0.0977887287335703
"4","GFk35ctg648025_353",7,59425994,0.146262647891621,0.0380173110970779,0.069000576538332
"34782","PstI.TP918435",7,59430806,1.23026420785743,3.33295256889485,2.22008675981231
"5557","NsiI.TP364834",7,59457867,0.0772512105638311,1.39069130592131,0.597683161614534
"35620","PstI.TP973796",7,59458876,0.0639052515480297,0.313346375783971,0.0541376101598561
"21066","PstI.TP1262139",7,59498480,0,0,0
"8421","NsiI.TP470567",7,59511802,0,0,0
"10523","NsiI.TP556252",7,59512838,0.113192014908375,0.784506447721647,0.0747178806474271
"27980","PstI.TP488970",7,59514670,1.28923109292417,0.297803952296513,1.42012463190396
"25027","PstI.TP312554",7,59519130,0.139394889366553,0.226956435609619,0.247844874279999
"19225","PstI.TP1159603",7,59528202,0.0252244333912187,0.0557131513598507,0.328938493917927
"8457","NsiI.TP471509",7,59529100,0.0386465065082267,0.154007029620187,0.10409233898489
"28488","PstI.TP525683",7,59541764,0.668334427845122,0.0563998434958254,0.301337876058761
"32222","PstI.TP778693",7,59556998,0.475644777827985,0.194930886153181,0.214860869756478
"26462","PstI.TP39263",7,59558295,0,0,0
"21528","PstI.TP1287869",7,59558537,0.0551444807247018,0.657911670215207,0.0537989429986855
"33881","PstI.TP86735",7,59567585,0,0,0
"3263","NsiI.TP244525",7,59589584,0,0,0
"7672","NsiI.TP441490",7,59592830,1.08602608841939,2.10775424271507,0.533251940623388
"8403","NsiI.TP470250",7,59593272,0.115902076319181,2.01437475076009,0.331017822599319
"12396","NsiI.TP641514",7,59609216,0.0120213506748139,0.0499250314376862,0.173169673948372
"12514","NsiI.TP649966",7,59633633,0,0,0
"12106","NsiI.TP628872",7,59653460,0.127704477815735,1.41462440617714,0.251450185136158
"14189","NsiI.TP735491",7,59667638,0,0,0
"35373","PstI.TP953640",7,59672491,0,0,0
"35372","PstI.TP953477",7,59672539,1.34818288903143,0.230906207306722,1.3327047448463
"16929","PstI.TP1027445",7,59682194,0.797349433474476,0.0519588734382898,1.31249587427356
"16930","PstI.TP1027446",7,59682207,0,0,0
"16928","PstI.TP1027438",7,59682242,0.0880232551756389,0.22840916930951,0.48068085245242
"33963","PstI.TP871773",7,59683171,0.4208891577428,0.30715855076321,0.18595408307221
"2374","NsiI.TP201900",7,59739247,0.62334020808731,0.020935215736016,0.159447347850051
"2373","NsiI.TP201899",7,59739252,0.473438455067096,0.0387653143579127,0.701104554788533
"22540","PstI.TP177009",7,59744545,0,0,0
"2663","NsiI.TP216417",7,59750308,0.224698643075106,0.106683124942125,0.318325854108284
"30562","PstI.TP68744",7,59752869,0.556901338405127,2.01738468411695,0.476080089071681
"16834","PstI.TP1022732",7,59785708,0,0,0
"29436","PstI.TP605948",7,59802366,1.43271656262375,1.39234445505356,1.43050323573592
"34490","PstI.TP90331",7,59803308,0,0,0
"24634","PstI.TP290738",7,59825579,0.501599581466948,0.0636299338557926,0.235699249620295
"28792","PstI.TP543989",7,59827838,0.504675452201567,0.110293260527232,0.107353024039851
"21807","PstI.TP13666",7,59849546,0.0933388964349985,1.00242418919706,0.149789581482956
"201","GFSSContig18052_1167",7,59859208,0,0,0
"14558","NsiI.TP753390",7,59900776,0.00615478685554598,1.18002689831523,0.0520805203227522
"5876","NsiI.TP380750",7,59931296,0.139248914059374,0.25799440179776,0.370615409922996
"4988","NsiI.TP338604",7,59944646,0.137330608890155,0.428428422411205,0.198570308566244
"16830","PstI.TP1022641",7,59945448,0.0714746273629227,0.51012479108283,0.337800505353467
"16829","PstI.TP1022640",7,59945466,0.114715315412071,0.580730547021265,0.37955061644242
"24544","PstI.TP285646",7,59945480,0.646439654455855,0.324453953193828,0.891621534888991
"35934","PstI.TP990989",7,59970444,0,0,0
"20579","PstI.TP1234839",7,59971069,0.201832590449223,0.0229626330310015,0.0187072117333847
"9011","NsiI.TP493682",7,59972191,1.13392867641297,0.00990092518526027,1.14028341848304
"7458","NsiI.TP436828",7,59977729,0.39955614798818,0.191293874598369,0.0418748121489781
"32747","PstI.TP806019",7,59977734,0.188775289337718,1.46316999304043,0.00238308140855231
"32748","PstI.TP806020",7,59977749,0,0,0
"21710","PstI.TP132153",7,59986710,0.0509148490438005,0.232778755116738,0.380839222245842
"28794","PstI.TP544110",7,59986998,0.288704570126307,1.0880600480225,0.317887032200712
"35488","PstI.TP964648",7,60011939,0.619304278609155,0.0363584949064465,0.524552103322519
"29634","PstI.TP622431",7,60027444,0.148371985458286,0.242100613772906,0.633627136045801
"6661","NsiI.TP415728",7,60028222,0.57255033318921,0.100967756737355,0.188428377844745
"34814","PstI.TP920681",7,60036755,0.863856976093497,0.683860651633894,0.340001698548947
"33669","PstI.TP855773",7,60046043,0.560466499290802,1.15665307223169,0.854008119306256
"25629","PstI.TP345161",7,60104752,0,0,0
"28651","PstI.TP535050",7,60105007,0.174855891371363,0.710523159992875,0.1714465700475
"34405","PstI.TP898065",7,60146587,0.456655924204964,0.227351948753454,0.899498713215026
"5700","NsiI.TP371392",7,60147605,0.0311198634371806,0.0446992271494764,0.139214242303132
"538","NsiI.TP10980",7,60171001,1.17834223808121,0.157460668236267,0.561339747559868
"7113","NsiI.TP427864",7,60174590,0.46588233725474,0.37722339992929,0.523543167275701
"29091","PstI.TP577702",7,60177130,1.20658399900583,0.103158610318199,0.458403665979482
"32242","PstI.TP780069",7,60189505,0,0,0
"20864","PstI.TP1251115",7,60189734,0.114148840076853,0.847522712120582,0.252172687642761
"28645","PstI.TP534885",7,60189766,0.80422252502168,0.613442480564176,0.812458073500411
"7548","NsiI.TP438738",7,60211072,2.12971592369429,0.758147672437428,0.989953218552655
"16713","PstI.TP1015272",7,60211549,4.46786864822071,0.45212154231576,1.79500172248476
"8301","NsiI.TP466674",7,60213549,0.258907144285686,0.534672009067533,0.061722851340692
"25834","PstI.TP355903",7,60227274,0,0,0
"26468","PstI.TP393128",7,60228191,0,0,0
"33675","PstI.TP856277",7,60248536,0,0,0
"11864","NsiI.TP620627",7,60248640,0.837737868632674,1.254832403,0.380443788662141
"13327","NsiI.TP687921",7,60250138,0.321059553019528,0.150418547858736,0.315568597844767
"21521","PstI.TP128737",7,60263902,0,0,0
"25990","PstI.TP364124",7,60271640,0.0930973991163699,0.199610727721458,0.0876790954364218
"25536","PstI.TP339605",7,60288135,0,0,0
"35256","PstI.TP945872",7,60295761,0.473456021671291,1.31073317198556,0.137461367361397
"18798","PstI.TP1135700",7,60388517,0.109110349220588,0.356657779805213,0.049471062084397
"2028","NsiI.TP184013",7,60389409,0,0,0
"26340","PstI.TP385006",7,60397799,0,0,0
"29769","PstI.TP630827",7,60398016,0.754872280889232,0.181943305408936,0.874561495613953
"5745","NsiI.TP374199",7,60453634,0.274686546661713,0.234246548374987,0.170098138358915
"4756","NsiI.TP328684",7,60454264,0.199820054287776,0.204159552925375,0.624047269564353
"9308","NsiI.TP503474",7,60458156,0,0,0
"29345","PstI.TP597899",7,60464166,0.440663322493291,0.326699062006662,0.23036126231043
"33898","PstI.TP868115",7,60464262,0,0,0
"8190","NsiI.TP462648",7,60470338,0.551242835696593,0.477736947310148,0.88708378083002
"12785","NsiI.TP666506",7,60526773,0,0,0
"12786","NsiI.TP666511",7,60526787,1.02506314157905,0.444586100168984,0.479281783388713
"30498","PstI.TP683429",7,60598528,0.849427020567398,0.328640902862191,0.507403290275283
"30468","PstI.TP681978",7,60598598,0.138267278514224,0.583208419906899,0.262355575459508
"7266","NsiI.TP431873",7,60641707,0.0261533854637936,0.256684929864413,0.0588508785823838
"32459","PstI.TP791692",7,60643897,0.223498638617089,0.096667413970752,0.0474308916110039
"1462","NsiI.TP15360",7,60668804,0,0,0
"28806","PstI.TP544830",7,60675631,1.29525874595932,0.138702294099116,1.28763602122886
"235","GFSSContig18799_764",7,60681019,0,0,0
"31062","PstI.TP713994",7,60699922,0.26807580579699,0.22403013811047,0.0030935459981367
"34976","PstI.TP929954",7,60756603,1.73340145851382,0.413698665005084,0.968488762230337
"3233","NsiI.TP24323",7,60763690,0.155344818104501,0.599275522115037,0.774911783194963
"16273","NsiI.TP86013",7,60786487,0.523917807016159,0.265442316371821,0.983057412466495
"19586","PstI.TP117811",7,60820156,0.380393854442879,0.22213080367357,0.342668586946007
"22525","PstI.TP176210",7,60820249,0.41294870891727,0.348441843871164,0.653404050784308
"3195","NsiI.TP241650",7,60822403,0.551378772642575,0.729753798252197,0.985651981727029
"3194","NsiI.TP241648",7,60822434,0.40334962214421,0.0172751889847665,1.15631796268607
"15167","NsiI.TP78149",7,60848651,0,0,0
"32840","PstI.TP811219",7,60849704,0.195374656088896,0.202954734237618,0.110935463170485
"31730","PstI.TP751820",7,60849775,0,0,0
"30696","PstI.TP693975",7,60850221,0,0,0
"19604","PstI.TP117898",7,60858193,0.477961189816842,0.125834571720185,1.02407233435145
"6330","NsiI.TP404460",7,60859940,0.238081067585179,0.877958955332523,0.413371172601737
"244","GFSSContig18994_311",7,60872367,0.000679570357864515,0.110643531440894,0.272256551204389
"14829","NsiI.TP764522",7,60882296,0.177685005841531,0.838644020823001,0.123392201013751
"31470","PstI.TP737966",7,60883367,0.244402995126351,0.126828782030478,0.749004879630698
"31471","PstI.TP737968",7,60883389,0.173886936161974,0.325508865484634,0.619492048045116
"14009","NsiI.TP723734",7,60927387,0,0,0
"22905","PstI.TP195822",7,60945564,0.207186657784463,0.200816357724059,0.0213764333788145
"28258","PstI.TP507771",7,60945817,0,0,0
"3706","NsiI.TP270280",7,60957592,0.164272886900178,0.247290473301697,0.165049272463465
"33779","PstI.TP862169",7,60979712,0.1175528514352,0.472121721493126,0.0581302611770846
"1231","NsiI.TP14349",7,61007185,0.0229985732794631,0.106777104020491,0.508578309423205
"35144","PstI.TP939255",7,61030767,0,0,0
"10063","NsiI.TP533562",7,61030798,0.0646955526642014,0.669999336814741,0.240915844957369
"20228","PstI.TP1214350",7,61060930,1.04939207334516,0.204412784732807,0.3657182861834
"19081","PstI.TP1151420",7,61070494,0,0,0
"6382","NsiI.TP406584",7,61077834,0.380493118674653,0.329739627016928,0.62820683172239
"29312","PstI.TP595821",7,61081873,0,0,0
"18117","PstI.TP1095090",7,61081987,0.479419719769878,0.0579760587892456,0.211020368290743
"13937","NsiI.TP718999",7,61082635,0.0350765060484852,0.25625790347147,0.352482931597714
"32608","PstI.TP79964",7,61089423,0.208344216252783,0.179335522428096,0.198795074174898
"11245","NsiI.TP59148",7,61109311,0,0,0
"18418","PstI.TP1113486",7,61111271,0,0,0
"8083","NsiI.TP457913",7,61111340,0.169867905885536,0.816276141075208,0.0506309326805105
"9219","NsiI.TP500961",7,61111458,0.0293631025782711,0.678945701632582,0.204029153608524
"7950","NsiI.TP452094",7,61112576,0,0,0
"35227","PstI.TP944299",7,61136289,0,0,0
"29951","PstI.TP641895",7,61137103,0.0545617846889646,0.11418640600749,0.269417681720578
"15876","NsiI.TP818956",7,61141558,0,0,0
"35175","PstI.TP940968",7,61142166,0,0,0
"3784","NsiI.TP274146",7,61147472,0.816456314009171,0.236856155112717,0.77701185580485
"22902","PstI.TP195797",7,61163063,0,0,0
"35376","PstI.TP954037",7,61167285,0.495321309700834,0.0915130696754578,0.290990251370918
"9886","NsiI.TP525477",7,61208838,0,0,0
"22387","PstI.TP169762",7,61212199,0.065806608248528,0.0794038421728185,0.217370202221208
"10987","NsiI.TP577131",7,61216038,0.0206703193716862,0.206090524149752,0.0927454081609974
"13290","NsiI.TP685823",7,61226735,0,0,0
"28552","PstI.TP530077",7,61233587,0,0,0
"29894","PstI.TP638532",7,61268472,0,0,0
"11218","NsiI.TP590314",7,61269970,0.53375295957225,0.756542754666677,0.350131818695356
"31102","PstI.TP716538",7,61274322,0.0360380509552211,0.131181785984816,0.0671340598298436
"1603","NsiI.TP162754",7,61283335,0,0,0
"29552","PstI.TP616981",7,61366988,0.246440326906156,1.48647081069036,0.383878287106488
"28303","PstI.TP510665",7,61380291,0,0,0
"34538","PstI.TP905958",7,61390457,0.131935215075547,0.0190216175405024,0.349380769431905
"10478","NsiI.TP555117",7,61397592,0,0,0
"21295","PstI.TP1274931",7,61404400,0.0124895319272625,0.104199567856708,0.097488288428339
"8619","NsiI.TP477964",7,61407388,0.782086655538738,0.473953134379488,0.261741151517736
"25493","PstI.TP337718",7,61408443,0.622849397589814,0.062770885791949,1.05277184971126
"7577","NsiI.TP439307",7,61419849,0.268453798191898,0.104647660529135,0.0813804158440251
"19461","PstI.TP1171876",7,61425666,0.299427323403345,0.499668438964604,0.123084946367291
"23867","PstI.TP244410",7,61435906,0,0,0
"21847","PstI.TP139310",7,61471163,0,0,0
"25625","PstI.TP344899",7,61484903,0.330422243644802,0.263749300106344,0.52838166515512
"9544","NsiI.TP511059",7,61487480,0.693451043686613,0.23522758309059,0.57152516309581
"27175","PstI.TP44037",7,61502693,0.299634064994992,0.425546055282617,0.290280682363277
"18259","PstI.TP1103713",7,61506813,0.839307809076462,0.56030268579661,0.79333615476855
"32858","PstI.TP812672",7,61524159,0,0,0
"33903","PstI.TP868312",7,61529395,0,0,0
"34928","PstI.TP927042",7,61530514,0.322606883228285,0.511702662303559,0.191903630472446
"1633","NsiI.TP164128",7,61541744,0.0134095579013841,0.227239282320067,0.306490446677716
"34289","PstI.TP890805",7,61659863,0.465395501116182,0.0605068689902552,0.514964726869268
"16504","PstI.TP1004796",7,61672859,0.712958208617284,0.608451688090387,0.442832928054703
"19706","PstI.TP1183327",7,61677029,0,0,0
"10557","NsiI.TP557668",7,61677173,0.174656810031895,0.0974873582130796,0.0681259598226749
"14687","NsiI.TP758054",7,61677217,0.738240982861006,0.6975085083161,0.575830238328278
"31473","PstI.TP738055",7,61683923,0.101920347229611,0.443015835645012,0.341119371600564
"19147","PstI.TP1155358",7,61684580,0.0654293863056492,0.73648267216503,0.0671618669950362
"10876","NsiI.TP573856",7,61702041,0.391432174980662,0.433657291598198,0.123486044055384
"14866","NsiI.TP766057",7,61710211,0.920354576868249,0.506566107913501,1.13490553611293
"374","GFSSContig8643_492",7,61711565,0.113614722947194,0.0393741067607598,0.1020642167253
"14660","NsiI.TP756863",7,61751368,0.331716905398686,0.0248689845372895,0.289817130120006
"29876","PstI.TP637513",7,61758322,0.42197885546356,0.693615270018647,1.00477901104636
"17440","PstI.TP1056511",7,61774591,0.0450023286203541,0.0357059315720348,0.128544748808362
"28372","PstI.TP515294",7,61776176,0.0365207180195121,0.653118895665244,0.188765315466199
"28373","PstI.TP515295",7,61776197,0.351775365173459,0.409300270164764,0.0315727450457595
"35275","PstI.TP946951",7,61799723,0,0,0
"21367","PstI.TP1278819",7,61813699,0.444159405721922,0.301210191327171,0.230828672172369
"21368","PstI.TP1278820",7,61813715,0,0,0
"8323","NsiI.TP467361",7,61840286,0,0,0
"7465","NsiI.TP436962",7,61863894,0,0,0
"7660","NsiI.TP441283",7,61864491,0.239572390680606,0.211729954771661,0.00792625574953738
"17602","PstI.TP1064537",7,61871668,0.296631341790933,0.268650692094518,0.352172154508276
"32833","PstI.TP810944",7,61876950,0.0449542256560811,0.358576468247265,0.0224188549506215
"23049","PstI.TP202537",7,61951696,0,0,0
"21742","PstI.TP133617",7,61951755,0,0,0
"30467","PstI.TP681964",7,61958235,0,0,0
"22089","PstI.TP152700",7,61976017,1.27324992424178,0.0874414593993703,0.478736596390507
"34074","PstI.TP877723",7,61990259,0.388464575427773,0.201930413515001,0.158493462755767
"34073","PstI.TP877722",7,61990281,0.772230624274245,0.883070349339332,0.33136798783617
"26127","PstI.TP372436",7,61991133,1.17050619445294,1.37192101574326,0.587562455554646
"27866","PstI.TP483278",7,61991444,0.50998271614812,0.0201757060056799,0.162758862323585
"13616","NsiI.TP703103",7,61993694,0.0615391745817198,0.260656537490121,0.177951323652164
"32062","PstI.TP77161",7,62007705,0,0,0
"19210","PstI.TP1158956",7,62010736,0.453503506489674,1.56494320001854,0.221268076964813
"33775","PstI.TP862004",7,62011344,0,0,0
"12189","NsiI.TP631604",7,62023275,0,0,0
"13090","NsiI.TP676974",7,62034862,0.808392310832657,0.260780845385141,0.670286448789968
"22341","PstI.TP167190",7,62053736,0.352414546935219,0.387153742714581,0.17827870044391
"12693","NsiI.TP662406",7,62055550,0.246047027475094,0.398692207361878,0.919133057056815
"18346","PstI.TP1108598",7,62058332,0,0,0
"5779","NsiI.TP375631",7,62067548,0.177919489191872,0.82821490555484,0.592310649871253
"17663","PstI.TP1068347",7,62120815,1.23697086186976,0.0886769131972819,0.585474058625019
"2425","NsiI.TP204532",7,62126624,0.356113251704723,0.0489199391359901,0.122121097759378
"2422","NsiI.TP204506",7,62126630,0.160135019677731,0.650451344591869,0.14512269397994
"32648","PstI.TP801619",7,62135290,0.950130379692296,1.18255393416331,0.896994564530747
"16661","PstI.TP1012960",7,62157197,0.200735246259849,0.364073112366824,0.396973506597895
"17278","PstI.TP104754",7,62160006,0.0122110003469441,0.0595114046511023,0.17295161389216
"31719","PstI.TP75114",7,62191262,0.0389067749725604,0.0724618175808047,0.274683969087554
"35599","PstI.TP972470",7,62197695,0.665055457023541,0.269109392540512,2.02148430680363
"6323","NsiI.TP40402",7,62207879,0.142012312019502,0.489095043602098,0.371824954499835
"16267","NsiI.TP85455",7,62207996,0,0,0
"839","NsiI.TP123377",7,62208476,0.196865909444487,0.202038716587909,0.33387652092707
"4839","NsiI.TP331619",7,62232374,0.438054649071926,0.436084486326515,0.558778298559823
"25957","PstI.TP36233",7,62232379,0.195516215840842,0.393583146941204,0.261071623433485
"8635","NsiI.TP480124",7,62254344,1.40854055467302,0.2623900065334,1.07242502676717
"15680","NsiI.TP809755",7,62255010,0.206759527820458,0.0430377226791529,0.0392839485442704
"6479","NsiI.TP409780",7,62261032,0.175444660583257,0.514614586023927,0.145155148943739
"12427","NsiI.TP643527",7,62274730,0.195090095933799,0.200883823882762,0.198661704860393
"30726","PstI.TP696674",7,62275424,0,0,0
"10804","NsiI.TP571352",7,62275992,0,0,0
"17054","PstI.TP1036644",7,62276526,0.129201729697329,0.595227014729801,0.307736901545907
"3898","NsiI.TP280405",7,62276910,0,0,0
"1568","NsiI.TP160913",7,62277250,0.47680307726709,1.78503914427952,0.0977391862742694
"155","GFSSContig16609_920",7,62292107,0.161170452247521,0.946044627031047,0.524852444654649
"19347","PstI.TP1165782",7,62294402,0.472612372883105,1.10276279583326,0.485526695373605
"1691","NsiI.TP167355",7,62310552,0,0,0
"13844","NsiI.TP715258",7,62318365,0.22720937288949,0.410629287254515,0.0090776500632821
"17169","PstI.TP1042853",7,62319934,0,0,0
"16766","PstI.TP1019265",7,62320408,0,0,0
"22511","PstI.TP175766",7,62320486,0.515545824298406,0.0812625538668973,1.22069043593977
"19787","PstI.TP1187247",7,62371367,0,0,0
