"","Name","Chromosome","Position","Surv","CmDW_g","Cml_cm","CmD_BI_mm","CmD_LI_mm","CmN.","Bcirc_cm","Yld_kg","SDW_kg","CCirc_cm","Lg","GS","TFN.","FNMain","FNsmall","FD","SRD","ADD","HD_1","FD_1","HD_50.","FD_50.","HW_1","FW_1","HW_50","FW_50","GHW_1","GFW_1","GHW_50","GFW_50","HM_1","FM_1","HM_50","FM_50","fprind","fprinW","fprinGW","fprinM","Adj.P.Surv","Adj.P.CmDW_g","Adj.P.Cml_cm","Adj.P.CmD_BI_mm","Adj.P.CmD_LI_mm","Adj.P.CmN.","Adj.P.Bcirc_cm","Adj.P.Yld_kg","Adj.P.SDW_kg","Adj.P.CCirc_cm","Adj.P.Lg","Adj.P.GS","Adj.P.TFN.","Adj.P.FNMain","Adj.P.FNsmall","Adj.P.FD","Adj.P.SRD","Adj.P.ADD","Adj.P.HD_1","Adj.P.FD_1","Adj.P.HD_50.","Adj.P.FD_50.","Adj.P.HW_1","Adj.P.FW_1","Adj.P.HW_50","Adj.P.FW_50","Adj.P.GHW_1","Adj.P.GFW_1","Adj.P.GHW_50","Adj.P.GFW_50","Adj.P.HM_1","Adj.P.FM_1","Adj.P.HM_50","Adj.P.FM_50","Adj.P.fprind","Adj.P.fprinW","Adj.P.fprinGW","Adj.P.fprinM"
"17671","PstI.TP106875",3,64830008,0.937242146629088,0.298888984438838,0.613549211954658,0.0633032073591716,0.0398315407909196,0.403469431255054,0.598369522250475,0.798798462606074,0.882700527271018,0.742898983261475,1.6600794929725,0.473972258984107,1.29615557182612,1.00230171123337,0.777560937346409,0.867806538926069,0.526702198064911,0.841151357736868,1.1533199352795,1.19078715471511,1.09776604679544,1.17705554410542,1.24582342857029,1.19428923425915,1.0793816349475,1.21001865116938,1.23007414800171,1.1732777555094,1.09853089444292,1.28865722239691,1.75359373897623,1.03148654192417,0.979867386714029,0.983110991228701,1.15079539238168,1.16903593245534,1.17935998992094,1.52546344077162,1,0.477608292172723,0.752966212173839,0.175581134976388,0.121878976094854,0.566552717320327,0.73410058426675,0.910519233055212,0.980573066187173,0.861336975837922,1,0.596460957639169,1,1,0.88937336715024,0.964889003196968,0.677271652370088,0.942018529611037,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"14448","NsiI.TP748755",3,64851266,1.47432219812783,0.157138447540595,0.10256803057391,0.0915255216946689,0.159571962476089,0.107566968091514,0.224838959771755,0.180954095174724,0.30306980889446,0.884726937222739,0.265662163954485,0.0885348176365228,0.0768975931863741,0.342243501549685,0.325203427566048,0.0488521722318225,0.357171107456005,0.43883051862725,0.372825332632882,0.349293946573568,0.384003177303726,0.408681651743048,0.377262562144876,0.351268970732789,0.327862831814118,0.370893128216514,0.330022560675088,0.315944014366029,0.26359487773979,0.365755014565514,0.20330799278131,0.277643238143325,0.33275351290173,0.498550507416312,0.396297509993616,0.356955052655991,0.304367025491115,0.239532622950347,1,0.325105331356131,0.248337811965868,0.227775534578113,0.327742667256701,0.251396033138941,0.401643750912498,0.352314176539882,0.483314501508377,0.982703161295605,0.42880473086991,0.19509339310416,0.198959015121155,0.515415588352251,0.50021582576799,0.143122032107648,0.531310425633648,0.600641574612008,0.541835057694332,0.520940282794813,0.552526081995808,0.573185385265126,0.545415084636018,0.522638409227165,0.501139935387882,0.540603061960401,0.503609208408075,0.490737177861808,0.440009140010803,0.535732079131434,0.373516206459905,0.452801390912704,0.507218955590185,0.652061855307331,0.562905809167394,0.527920738504545,0.478855925360683,0.412928885880965
"7467","NsiI.TP436975",3,64856441,0.229130133988417,0.0329192796856512,0.172807473395417,0.0127418009096661,0.00779781748687334,0.0433172372902893,0.473319265725465,0.107746975363458,0.194634735083513,0.139925382035549,0.0560324231200915,0.0410193515100842,0.234388024649316,0.10575195839686,0.0492524786441274,0.206492621632689,0.046055102127909,0.763475392700417,0.609597990667751,0.642320311737336,0.614291646046687,0.57968843565332,0.579089303848009,0.605312141302405,0.592585924163784,0.564872207216115,0.556475080395441,0.568957827030624,0.552804919308838,0.605562631976106,0.498311229299323,0.505938648640663,0.526064361475759,0.682267657033007,0.597388992044261,0.57598622620903,0.574457467730241,0.517845273884271,0.399026030632405,0.104118401866414,0.344853634831663,0.0449927701788679,0.0282169495103063,0.129621265284574,0.629278870523894,0.253810238049378,0.370555553151304,0.30044786023079,0.156831525582804,0.113721007704995,0.4100938152596,0.250024677320878,0.141794313732829,0.379817676461779,0.138364679120211,0.876868279474316,0.745968527010187,0.77259608580562,0.748457305193722,0.720242937597795,0.719262598425984,0.741497099637515,0.730769574604382,0.707963749878973,0.700236155420715,0.710223108332105,0.696552511267316,0.742358321311017,0.649301546900418,0.656915663529691,0.674492220851758,0.806884192541466,0.735210379050346,0.717061919809282,0.715321229589543,0.667190297891309
"33238","PstI.TP834705",3,64875013,0.0306326198625836,0.6538259224925,0.335883408732783,0.612787831572655,0.90128703771192,0.546593262493461,0.236761889517966,0.447122183810285,0.703642195479197,0.478186694898138,0.291937918350145,1.01617736500043,0.30930329687711,0.269719825590051,0.35717250983464,0.229009233372225,0.118715413963057,0.0378104305024473,0.9119029734522,0.8130812517097,0.910830254194181,0.924295588901866,0.907203653213462,0.781284100555124,0.826384174971482,0.952594000926809,0.921958317805782,0.762525055598025,0.783836104786333,1.0554911618251,0.696992515165072,0.56350190296994,0.879573388597874,1.07679071857652,0.915064755477772,0.907947322324758,0.875781226189248,0.707560686550325,0.095135110636912,0.783817888280548,0.512241111645224,0.748368435390659,0.996404944917678,0.688868825244896,0.413388890107792,0.610693564807568,0.830706606596875,0.632650271125271,0.454624206395528,1,0.484091803795414,0.446887152375637,0.529326990058416,0.403935512256785,0.271995546892185,0.117215257793344,1,0.918160292067,1,1,0.99936402433356,0.889993075152567,0.927433514938762,1,1,0.874044809552701,0.890910650223921,1,0.817347952403884,0.706590738524294,0.975298773058637,1,1,0.999237686196086,0.969900966387945,0.826782774392124
"7590","NsiI.TP439596",3,64875036,1.46020974801491,1.12497999266148,1.27010874097065,0.277708837424594,0.320699484301235,0.353992251181479,0.17915379960684,0.205733493698981,0.202473128773208,0.457149515960278,0.420609203589422,0.0205869724343443,0.181049506047989,0.150354222257567,0.0436815404072143,0.292300004728798,0.783288554124185,0.272452247756873,0.537488263963193,0.508580265480912,0.616890007466696,0.555479200762936,0.576029829920145,0.524028241918382,0.602915477674355,0.578234955591939,0.505113941076225,0.530485476460331,0.527705250597304,0.504520137078843,0.289835905704821,0.373106456464655,0.438473117838971,0.400482097429516,0.57480326404159,0.585933427610944,0.522300142451926,0.322971291959531,1,1,1,0.455125894126141,0.499133263874713,0.521977296749089,0.351891488608918,0.38133078174673,0.379438659768787,0.614272898619156,0.571690141205042,0.065566213955834,0.350897667790538,0.312746135923796,0.128978843905707,0.466966562453436,0.892304597406281,0.452765551531131,0.683413599899965,0.658072593068309,0.750584173616255,0.699885950601663,0.716745319524125,0.672061238649226,0.739101771836716,0.719563554393169,0.656340759210701,0.677233041071007,0.675205441916861,0.655474770742027,0.462764447937899,0.54177225288281,0.599555042519177,0.566501957198039,0.716062640703235,0.725715260171732,0.671371951587003,0.494983988798384
"20175","PstI.TP1210787",3,64877108,0.492558174209656,0.698880064767632,0.734696064628136,0.815020960250615,0.690610034975727,0.175717391329362,0.0917801325475676,0.412330251345272,0.343537664562906,0.0426720165992297,0.113176155965568,0.0396647299718807,0.0297702611308542,0.147553648636376,0.435232677829492,0.313116682468013,0.518988986945925,0.133737893895283,0.615878584603718,0.747537007687368,0.824889995619899,0.795370403329863,0.576529132489561,0.773273395834932,0.788967611582,0.792843951818348,0.561233010344568,0.902785034563931,0.756533801786637,0.743583953293035,0.764220311174734,0.680657197404396,0.732421745393104,0.540723973290592,0.797824074779923,0.78999801980171,0.752491872168373,0.747930728959455,0.641087726435535,0.821992105639419,0.855418989524122,0.920808853970453,0.816335897222536,0.343680560015059,0.228982941194696,0.579857100413083,0.520731990874754,0.129472653021103,0.256129073568452,0.110919858599398,0.0941998407444337,0.309138814048739,0.598190077979613,0.487373510325885,0.670627132659143,0.294558017387426,0.75125321484465,0.860744794011171,0.927021705336617,0.900609554622324,0.717119337306838,0.882930149620041,0.895974043891095,0.89907467738878,0.704136311963384,0.996626073029769,0.867737390884426,0.858565276161864,0.874835292297345,0.805653086028727,0.848418692551401,0.687197025923048,0.903302855325904,0.896777343858454,0.864264889421089,0.86050065822963
"16854","PstI.TP102370",3,64877170,0.200130482276271,1.78950082901166,1.52790150598253,1.98397809422549,1.67575829985299,1.70596627386667,1.39146934338264,1.17104424317107,0.994581410077685,0.97440797346196,0.0898602324490815,0.0970143701980596,0.859316344398349,0.685941581667544,0.925460304488177,0.0275852509392542,0.165656613736907,0.571477085057071,1.25797115184491,1.13253511177533,1.22481319972327,1.10181711260845,1.2605804599304,1.1432396959562,1.19309117779889,1.16925090826391,1.28787770503324,1.17013425299833,1.17085596751432,1.09674376838321,1.32183710801997,1.15261611289909,1.55875276145582,1.25157251690831,1.15401752925325,1.17925241152765,1.16593174310409,1.31858477738482,0.367753390925509,1,1,1,1,1,1,1,1,1,0.220154519254749,0.206816924850283,0.96169502401878,0.813669256786587,1,0.0892341821347979,0.336194796790997,0.713614707458117,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"36088","SSk50ctg79047_102",3,64879201,1.06735890403862,0.0763946610106652,0.0749078875990223,0.264562093251058,0.00654154110268358,0.167756834780369,0.158338461392859,0.133434615595752,0.111717563705963,0.359241731210548,0.384557508295391,0.872355298115521,0.111999097205609,0.336541570220972,0.0326251458939054,0.390184736812664,0.29451583190336,0.672396144890697,0.881908058055751,0.808422183810575,0.900787332411831,0.873751969893786,0.880461774646878,0.785112490361368,0.873581547432681,0.915085673520509,0.840310064523258,0.792666269302398,0.78194955639747,0.910459679921267,0.936361860401972,0.802324275959631,0.853192661164533,0.737329018866181,0.881965387287025,0.899778798343686,0.830235490434705,0.90343778817441,1,0.200913170569369,0.198492976552869,0.442032704917656,0.023874508021202,0.333769479155204,0.326148310202369,0.291334462757175,0.262094064831728,0.529078438644589,0.539933523688444,0.969409022275379,0.258197484346238,0.510341717208775,0.101576763438811,0.55709288306604,0.473893674947764,0.798730483107817,0.977946718261921,0.91375406443736,0.993144728463832,0.969528059820034,0.976552986552434,0.893536205877229,0.968713461275522,1,0.941145693992542,0.900372677176826,0.889235381334591,1,1,0.90899782564179,0.951572047968157,0.853637343455222,0.976779711413661,0.992123721306088,0.931132793585943,0.995762717599356
"24766","PstI.TP29922",3,64880194,0.0497601509144969,0.0112694472320399,0.0138365280360292,0.0064173313450641,0.0505311752373013,0.18997007179145,0.71872269422889,0.51482698680677,0.430157449086448,0.72877172689479,0.0146406337523523,0.0774978770374767,1.22510717430686,1.06422775403223,1.48028621781864,0.0353012250095929,0.406781462432147,0.13351445087127,0.0491640428886491,0.0543737857197087,0.0953689118011018,0.101379169712901,0.0290262767207711,0.0467722329979569,0.0771702099041802,0.0939632550234629,0.0516394642896424,0.0146651490925872,0.0659570393685663,0.110330661893341,0.0252111174823931,0.0180263107974275,0.0566771253082868,0.0341994866647612,0.0947560509851316,0.0866372755554261,0.0731196558449517,0.00918778024762796,0.141285942266118,0.0399972277448717,0.0485543196970266,0.0235234792870161,0.147777070661566,0.360683039502045,0.835150355453913,0.669471294539835,0.597403195021425,0.849086033578524,0.0506899143447611,0.178445921239023,1,1,1,0.109975017968421,0.575864169788613,0.294335339220672,0.141451963626371,0.152941635156107,0.229920054050248,0.239876709800459,0.0916929511816516,0.135990681955387,0.197744982032272,0.227259965638143,0.146722250021899,0.0500128426056782,0.176093632960925,0.25383596702253,0.081168597350754,0.0604304230429692,0.157638851493291,0.105548049292609,0.228529342306556,0.215076425689222,0.190701896374403,0.032326081074037
"6051","NsiI.TP390204",3,64892556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"352","GFSSContig5800_117",3,64906485,0.577226703804276,1.13842517443246,0.1113239078667,0.99836971716857,0.57644532638996,0.0075347548910739,0.943026176352336,0.46558201500834,0.115364985206158,0.876139120822662,0.0414244219024168,0.895848336592691,0.0906778975195265,0.287814117930652,0.15306555084048,0.725369098123879,0.0629876691309893,1.12258760471018,0.164469509366965,0.150206794841343,0.110604363665668,0.0850907555706116,0.172703144814807,0.151703727044813,0.123051363725896,0.0815965457520117,0.162316039819024,0.148939517518606,0.115801928409731,0.0603616763924654,0.092743849880295,0.0245651437506837,0.0133347842171334,0.0532336628245427,0.100093547589434,0.0972883834028702,0.105652914199746,0.0577210813483272,0.713071484848825,1,0.262150550544435,1,0.720217384668359,0.0273143379717805,1,0.626656861018237,0.267821909689278,0.975085073467225,0.124018959483526,0.991055299447806,0.223203326218176,0.464913345429334,0.314730000930486,0.843018994707409,0.175718846907788,1,0.328409730646069,0.310088828570127,0.254348453193566,0.212288640652073,0.339609366285787,0.312516459259815,0.272226822472931,0.2062661910268,0.326933149801247,0.309046073379223,0.262029638981493,0.165175324359364,0.226068223875724,0.0793863085586705,0.0457525853610867,0.150567946078227,0.237315284502168,0.232913837086558,0.245923785322525,0.159742207338837
"31937","PstI.TP764077",3,64918104,1.52314133350337,0.534030958283045,0.351624353708819,0.348801169261016,0.107801838247388,0.536351597685942,0.958323267260123,0.582043237686403,0.643848546452145,0.727154426286235,0.256552909366389,0.0140652034108376,0.153215895215368,0.369317541120383,0.177614781150168,0.264397907647296,0.076792509560222,0.466477266669557,0.795124388167819,0.804751334718989,0.62677239028067,0.635127101347411,0.799303895867069,0.844603559308614,0.634864656678664,0.661179732225353,0.737221927623116,0.843607761846797,0.621259671295426,0.62016737480534,0.972438597180395,1.00884853135241,0.693356847308635,0.537581335526816,0.646908550600802,0.65860908909848,0.651446838452573,0.938952259694584,1,0.683904052528626,0.526597488344767,0.521655531788957,0.254720532886833,0.679892390224113,1,0.727161128630718,0.781685626458345,0.847622627856767,0.419861796714795,0.0473802912993846,0.315956065725793,0.539671148678823,0.344981820352382,0.440110933816396,0.203084280009475,0.624681979132559,0.902057495133614,0.910488954050189,0.759433320589874,0.766519524895504,0.905063505821932,0.945763101909186,0.766459110471686,0.787833281622116,0.852064595313317,0.944735978573381,0.754019607779287,0.754584573447594,1,1,0.815309935017075,0.684698074274431,0.775988472396189,0.786131005073293,0.779893663572393,1
"30809","PstI.TP700499",3,64918158,0.132252806279206,0.416013792065883,0.407687877184546,0.416159235793128,0.291390594210622,0.0210132938888681,0.22525510582145,0.57285360825489,0.783252356410508,0.777866770235176,0.141048306795578,0.160787263731738,0.227736740795058,0.727456689208228,0.200948487428239,0.0464588206668655,0.677104853243886,0.221551036762622,0.267616836722585,0.28790923950502,0.348950299186094,0.32532737838553,0.255477427934444,0.303259512956099,0.359956152961074,0.343629577899503,0.227342092623015,0.209277691122062,0.329171816675898,0.359467037550753,0.324856625398052,0.492775657305428,0.379882917269327,0.281991949815895,0.330104940596032,0.347510573918389,0.320490713265544,0.358521585246602,0.283838196431994,0.582920043800178,0.576604487844329,0.579277732828142,0.471535077524458,0.0706406846633882,0.402107551389221,0.719195454252517,0.89773267605102,0.890965690298887,0.293839613935152,0.284712337812181,0.403325489611427,0.848057145630783,0.372978913455243,0.137618478225876,0.802902801879023,0.400728438988046,0.444361663920339,0.46357331170558,0.520261036853037,0.498858677783477,0.432077487079305,0.478424267211229,0.530294645985436,0.51554436714215,0.402133194715193,0.382303888494709,0.501230064143452,0.530256715811734,0.497387607015906,0.646335971535883,0.548967386143672,0.457577584755217,0.502969267309673,0.519445905158373,0.493635034585017,0.527664231989371
"26918","PstI.TP420029",3,64967488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"14160","NsiI.TP732981",3,64967561,0.337375308053387,1.31183393811177,1.15919301357723,2.0058640506184,1.2257217261692,0.853726374019523,0.77205627345681,1.52299405123322,1.90793515079096,0.971091201801165,0.694821207663844,0.0255830448616361,0.837227720862565,1.05323048398675,0.266388929945723,0.25583542163299,0.700442835537548,0.126732964839404,0.11925604981957,0.093479749928572,0.164572330671301,0.125305473245667,0.111402012494908,0.127414812521187,0.159344845031478,0.125845927154416,0.103142741109711,0.189322425948676,0.143312327952548,0.0982918562393129,0.328298451485306,0.0501134161109059,0.0849069271263609,0.0594073539927071,0.136927464300694,0.136245001717991,0.129716385474176,0.228613834080894,0.503918105685394,1,1,1,1,0.953465076819119,0.879976688096414,1,1,1,0.808939824569242,0.0785937620640779,0.942681164097477,1,0.442363505608377,0.431066798762319,0.822516629209913,0.284123702250383,0.267108362539991,0.227103001287348,0.329027501638133,0.275615524988702,0.255661419835691,0.279115318335838,0.322189419962796,0.27611428861555,0.24318667458299,0.35876221947258,0.300532005994047,0.234879917094711,0.500672416993428,0.143201596374248,0.211276012293779,0.164006471151225,0.292098973321715,0.291201256152284,0.281734314828045,0.401707928716727
"28421","PstI.TP521055",3,64969364,0.140115308356072,0.477495575198008,0.467870420863479,0.525424054637864,0.637675968087574,0.1623634532496,0.346513882578561,1.34280297835674,1.41332735658408,0.789760324012388,2.06202449183157,3.38762938814158,1.23462334443083,2.46945505677905,1.06770896449404,0.545857711206577,0.544600400479002,0.27374810605548,1.37754989604374,1.38638773287295,1.36061829424204,1.36539360475153,1.39892107070568,1.44708570021524,1.38135330439823,1.35496633429038,1.31741780870441,1.47213404281147,1.3110851931305,1.41645067916196,1.67859674540076,1.34682669464082,1.31950659175527,1.36208938259279,1.36760614071799,1.3679844614734,1.3648444389206,1.5873913764273,0.295010574559739,0.635252536966221,0.629273467045058,0.674114877836008,0.771161855881574,0.327597817726631,0.518508185084805,1,1,0.900797772511941,1,1,1,1,1,0.691776822685765,0.691394286418998,0.454040888469996,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"28876","PstI.TP548880",3,64984146,0.118725595744645,0.0433577966009083,0.107550658919039,0.0900861252917042,0.135399026679434,0.438683974962388,0.115954190379768,0.2062778264155,0.00159015120784605,0.429240034492138,0.669782668187632,0.772267774355989,0.480491120271049,0.415350841549147,0.00780877917594433,0.0650855457857021,0.10809913530472,0.239374850434407,0.397328067928112,0.46298117353286,0.400386878452492,0.423455048623718,0.35880912815081,0.450761938018012,0.376794906075043,0.41289233435273,0.415978128358636,0.446838222822471,0.409078239311782,0.440877698779425,0.781054285158852,0.889953988639979,0.661707314107994,0.586608911736538,0.416784004605982,0.401781269714086,0.424560697724716,0.789133719356447,0.264921121575017,0.130733862353697,0.256123015644073,0.22515213670813,0.296048474692967,0.597292106713551,0.267469148125604,0.381908177697648,0.00601019865822667,0.589818922619361,0.787358445863229,0.875576482593746,0.636936656932913,0.580144024841337,0.0277001139221703,0.178061343060755,0.256144556459405,0.418839253453424,0.563707192725312,0.620411374228615,0.567100815165177,0.586875294547899,0.529015149597844,0.610306026082165,0.545174874363239,0.576955725320271,0.579003305288173,0.606609403950545,0.573535955721973,0.601709189681261,0.889029712752331,0.985506138330098,0.78836888582137,0.726103323846619,0.580363334609219,0.567183635637691,0.587444252981295,0.89590894592555
"31176","PstI.TP720500",3,64984304,0.0280633312029931,0.365484158212593,0.0124252858176259,0.378035465595206,0.309442095509584,0.00835905830049615,0.528368749792793,0.30124250354514,0.523842613581784,0.488800493299229,0.732505113741035,0.533685783723013,0.720819660610932,0.440120021171332,0.555374203890808,0.301065129661134,0.669398508898154,0.398689118423825,0.0736398150587943,0.0876565523777828,0.205715908376748,0.200228733866918,0.0662600993961938,0.0790733958463983,0.185697641916558,0.189985122088174,0.0586826609233735,0.0758221192945582,0.152959767232793,0.189105640736929,0.035822752345353,0.0468331848482289,0.129398531105983,0.193217239237157,0.191284095647771,0.184826171495359,0.148922034622608,0.000659606842214986,0.0883109083060355,0.538372680581904,0.0439568389948518,0.547146221320277,0.489036406514117,0.0301360335612692,0.675491407202859,0.478861733796147,0.678757504553454,0.641891932687405,0.84106409623565,0.65313526054653,0.843535245869619,0.602955406728078,0.699924716955177,0.475568625518565,0.796375466114478,0.56696118927733,0.191795061695688,0.21694156897107,0.377344415187131,0.371662099978878,0.177559550531658,0.201474774693424,0.354582852892536,0.359354897556997,0.161894340448185,0.195085458512906,0.313547973865211,0.357937918961203,0.109223680858322,0.135665112763115,0.281072239710649,0.362356375284026,0.361374009700993,0.35307854941107,0.307648699787026,0.00244167522021278
"19783","PstI.TP1187104",3,64995440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"27276","PstI.TP446300",3,65000613,1.01545773126212,0.384587671477783,0.0375350940447253,0.141433111798766,0.15028201994945,0.171652160228276,0.643789892860669,0.0106792394235455,0.00585177499621495,0.306997448809886,0.289662735011322,0.0676851566069587,0.295684514993824,0.0107116037145254,0.0478166685632632,1.47185229873916,0.433236520779553,0.49348384614049,1.43135019007065,1.43020572662627,1.34819929609145,1.40598462290878,1.42138083314954,1.45666099325823,1.39510498952662,1.40794419070913,1.42769982754248,1.4256392429145,1.44527537387284,1.31597108637198,1.66717512547389,1.62001048599545,1.28037581532132,1.31346778600459,1.390237213129,1.40739855086279,1.41341439569131,1.62656769478973,1,0.555493291506513,0.11622297319902,0.301603624569749,0.315642971478044,0.338779500044737,0.771887951517611,0.0381086119170286,0.0215951381596692,0.481294753579702,0.452643490997168,0.16294825985695,0.471298210198186,0.0375958329945334,0.13851404198997,1,0.597951564687823,0.64835167038911,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"32850","PstI.TP811780",3,65003112,1.67870140814884,0.0702080458657286,0.030318514284775,0.250435014689832,0.0874308470183122,0.298342555725099,0.312744681420207,0.251826731408096,0.371784185551756,1.01959851480061,0.459290130083338,0.0956012418948191,0.0951224598002272,0.233612200514147,0.259862505906169,0.499299836458101,0.689270112101637,0.811397157616497,0.361992851919507,0.403004295204407,0.378344090131361,0.415010307404581,0.374049595538958,0.417871637614024,0.382117479602393,0.417793994374311,0.352164449409121,0.424003405546082,0.369388879743362,0.409579059322406,0.330211438350524,0.486991341974069,0.364846558105925,0.471133643384577,0.399878623379406,0.406149507737331,0.386236102159552,0.367262871642176,1,0.18907451379965,0.0972823458263501,0.427548815753867,0.221628359448713,0.471577510884647,0.488634785736251,0.42999046517323,0.546411976845408,1,0.604745410626368,0.204775499614211,0.231085784535214,0.411288734619201,0.43559469149249,0.652327741804845,0.812831354106394,0.916886918338682,0.532382347382475,0.568598756952719,0.547242864156549,0.578906573909649,0.542835959456706,0.580718248682833,0.550251610226693,0.5812393858512,0.523393174037858,0.586486581040514,0.539020091875721,0.575221399938784,0.502228294606959,0.641507402851128,0.535706021194834,0.628154982911391,0.565983157871022,0.570782485113314,0.553817882022168,0.535117187977344
"21937","PstI.TP142597",3,65056640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"16318","NsiI.TP8833",3,65063189,0.339465137224562,0.144323546225369,0.0215221728752803,0.0925726772528175,0.291700019437962,0.114466034462361,0.000882261696785717,0.00553793673752282,0.0409466633598127,0.0112463552655804,0.133846765338054,0.0360724982048029,0.244943906845041,0.270895704463408,0.340514852891382,0.200045552017141,0.595775188538488,0.643227714603941,1.15228870641307,1.12955329886415,1.15028594049637,1.17232693413307,1.09858212876287,1.17249180880956,1.08542788293686,1.16726605711536,1.13959530784874,1.21382768372262,0.983636341110319,1.18887720289422,1.26327078277731,1.39563402358021,1.09571597640518,1.0566303110012,1.16381903985476,1.1414619503299,1.08162481526611,1.27570745123467,0.505868516833629,0.308673556112192,0.0723379132647029,0.229542584629633,0.471845374337838,0.262005783357291,0.00334057917465145,0.0203620031567726,0.125589256104787,0.0404080514560201,0.284937592468127,0.103380329182096,0.420709900063007,0.448021726418574,0.514341672373372,0.372636849911254,0.734376302352596,0.774147132387094,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"2679","NsiI.TP217021",3,65072693,0,0.120393465860725,0.215430874573982,0.0370046023076299,0.0457883755159874,0.335885712236912,0.00269954664889407,0.137042376092742,0.179017716859244,0.222768799412972,0.410781412599929,0.194024513349782,0.0840235923508138,0.0592838983846278,0.283359460274942,0.453008384019228,0.06725380327012,0.311505553816331,0.378861865994374,0.335332544958347,0.338132248974821,0.349795168293546,0.36419942807448,0.351906981603559,0.324410778282749,0.354686514398093,0.264861936983376,0.315781849938412,0.278237891715663,0.425825141383448,0.339505174281572,0.272874562435167,0.545103908142972,0.34377381153016,0.346597634704285,0.345317484134518,0.323493190300884,0.346292680555139,0,0.275200813825378,0.393683887058227,0.115530935900835,0.136405059899369,0.50600891601777,0.0100912823146146,0.296354262117516,0.352525993998494,0.397001502874831,0.56299721309127,0.321670349738785,0.212008584807984,0.16539909740274,0.459156580414086,0.612810143161197,0.184735519288483,0.489255012670225,0.547354458545377,0.50769763729052,0.510229781979334,0.520944059780205,0.533561846318022,0.523055257578757,0.498036166532005,0.526059035325671,0.440992122021795,0.490532312147308,0.453873752937434,0.588803314389282,0.510587711680004,0.448125575676235,0.690453470817577,0.515259774653846,0.518080414248778,0.517152233367078,0.496352986886833,0.516481976907868
"34940","PstI.TP927942",3,65107992,0.300871751618934,0.153972686281055,0.476587415530588,0.112929266843476,0.192393296570211,0.155295891652321,0.211924541863654,0.0895295869053339,0.0222135809020103,0.237678187945155,0.216558003673674,0.35928512801922,0.190116153234661,0.388406625850949,0.429140452079803,0.0828971203938514,0.994195160788605,0.388123365662558,0.0305513109136876,0.0130160206315346,0.00508531977716349,0.00413045951485652,0.040741213415788,0.0170803562910755,0.035139365146534,0.0120008908185504,0.0599388719505503,0.0442631102890834,0.0576537161034611,0.00276828028315363,0.00934413755073858,0.00438395205072415,0.0362196986558203,0.025283866877174,0.00148544595711654,0.00366958820472983,0.0328972263384799,0.000420368143551185,0.469486589202253,0.320966168120998,0.637286447742251,0.261965120643271,0.367728896066192,0.318282493068433,0.388436836140766,0.22355298003681,0.0746131522330368,0.41214514936296,0.380003172059494,0.487937540414088,0.361557321771314,0.556832456567247,0.593001249603918,0.211350983718481,1,0.557565225111675,0.0957893751740363,0.044786627817584,0.0183097894959868,0.0149553549686106,0.121690854970117,0.0575855659409877,0.108191230219957,0.0416831711125935,0.164504830097457,0.130006745626788,0.159222209083224,0.0101176523048864,0.0328537837033373,0.0158588674425153,0.110182625397559,0.0816358761620699,0.00547343002863199,0.013349606767368,0.101913907125338,0.00155928107354046
